target r,target y,target x
27,115,576
time,widget x,widget y
1.21700000763,234,231
1.31100010872,240,229
1.31100010872,246,227
1.34200000763,270,222
1.37300014496,304,213
1.37300014496,323,211
1.40400004387,354,205
1.43600010872,363,203
1.62300014496,366,202
1.62300014496,370,200
1.65400004387,386,191
1.6850001812,428,173
1.71600008011,457,162
1.74800014496,498,146
1.77900004387,517,137
1.8100001812,529,127
1.84100008011,537,121
1.87199997902,544,117
1.87199997902,545,116
1.90400004387,551,112
1.9350001812,561,104
1.96600008011,567,103
1.99699997902,570,102
2.02800011635,572,100
2.12199997902,574,100
