target r,target y,target x
20,244,308
time,widget x,widget y
1.1859998703,416,279
1.21700000763,412,279
1.24799990654,409,279
1.24799990654,406,279
1.27899980545,401,279
1.3109998703,394,277
1.3109998703,389,277
1.34200000763,378,274
1.37299990654,368,271
1.37299990654,361,270
1.40399980545,354,267
1.43499994278,350,264
1.46700000763,346,263
1.49799990654,344,261
1.49799990654,343,261
1.52899980545,337,256
1.55999994278,336,255
1.55999994278,335,255
1.62299990654,331,253
1.62299990654,329,251
1.65399980545,324,248
1.68499994278,322,247
1.68499994278,321,247
1.71599984169,319,246
1.74699997902,315,246
1.74699997902,314,246
1.77899980545,313,246
