target r,target y,target x
28,236,381
time,widget x,widget y
1.06100010872,142,116
1.12400007248,143,117
1.15499997139,151,121
1.18600010872,167,126
1.21700000763,220,139
1.24800014496,260,150
1.27999997139,303,162
1.31100010872,318,165
1.34200000763,328,168
1.37300014496,334,170
1.40400004387,347,174
1.43600010872,354,179
1.46700000763,358,181
1.49800014496,363,184
1.52900004387,370,187
1.55999994278,370,188
1.59200000763,371,188
1.62300014496,374,193
1.65400004387,375,195
1.68499994278,375,199
1.71600008011,376,201
1.74800014496,376,205
1.77900004387,378,207
1.80999994278,378,210
1.84100008011,379,213
1.87199997902,379,216
1.90400004387,381,220
1.93499994278,384,223
