target r,target y,target x
11,112,596
time,widget x,widget y
1.09200000763,343,119
1.27900004387,374,119
1.31100010872,402,118
1.34200000763,446,118
1.37300014496,468,118
1.40400004387,497,118
1.4350001812,511,118
1.46700000763,532,120
1.49800014496,544,121
1.52900004387,557,121
1.5600001812,564,121
1.59100008011,571,121
1.62300014496,574,121
1.65400004387,575,121
1.6850001812,577,120
1.71600008011,581,120
1.71600008011,582,120
1.74699997902,584,120
1.77900004387,589,120
1.8100001812,590,120
1.87199997902,592,120
1.96600008011,593,119
1.99699997902,595,119
