target r,target y,target x
10,362,243
time,widget x,widget y
1.65399980545,585,364
1.68499994278,585,365
1.74699997902,582,366
1.74699997902,578,367
1.77799987793,561,369
1.80999994278,543,373
1.80999994278,531,375
1.84099984169,511,377
1.87199997902,489,377
1.87199997902,475,377
1.90299987793,445,379
1.93400001526,412,379
1.93400001526,398,379
1.96599984169,373,379
1.99699997902,354,379
1.99699997902,348,379
2.02799987793,335,379
2.05900001526,325,379
2.05900001526,319,378
2.08999991417,308,375
2.12199997902,297,372
2.12199997902,293,372
2.15299987793,287,370
2.18400001526,284,369
2.18400001526,282,369
2.21499991417,279,368
2.24599981308,276,368
2.24599981308,274,368
2.27799987793,273,367
2.30900001526,270,367
2.30900001526,269,367
2.33999991417,267,367
2.37099981308,266,367
2.37099981308,264,367
2.40199995041,263,367
2.43400001526,261,367
2.43400001526,260,367
2.46499991417,259,367
2.49599981308,256,366
2.52699995041,254,366
2.55799984932,253,366
2.55799984932,252,366
2.58999991417,251,364
2.65199995041,249,364
