target r,target y,target x
30,202,188
time,widget x,widget y
1.09200000763,465,217
1.15499997139,462,217
1.18600010872,454,217
1.21700000763,445,217
1.24799990654,427,217
1.27999997139,410,215
1.31100010872,375,205
1.34200000763,347,201
1.37299990654,308,199
1.40400004387,288,199
1.43600010872,268,199
1.46700000763,264,201
1.49799990654,264,203
1.68499994278,257,204
1.71600008011,252,204
1.74799990654,243,204
1.77900004387,236,204
1.80999994278,224,204
1.84100008011,219,204
1.87199997902,212,204
1.90400004387,209,204
1.90400004387,208,204
1.93499994278,204,204
1.96600008011,200,203
1.99699997902,198,203
2.02800011635,197,203
2.09100008011,194,203
2.09100008011,193,203
