target r,target y,target x
18,110,581
time,widget x,widget y
0.936000108719,390,211
0.999000072479,390,210
1.02999997139,394,207
1.06100010872,401,202
1.09200000763,428,184
1.12400007248,457,167
1.15499997139,502,143
1.18600010872,521,134
1.21700000763,534,128
1.24800014496,538,127
1.27999997139,539,126
1.31100010872,540,126
1.34200000763,540,124
1.37300014496,541,124
1.40400004387,543,123
1.43600010872,546,122
1.46700000763,551,121
1.49800014496,555,120
1.52900004387,561,120
1.5600001812,565,118
1.59200000763,567,118
1.62300014496,568,118
1.65400004387,571,117
1.6850001812,573,116
1.71600008011,574,116
1.74800014496,575,116
1.77900004387,577,116
