target r,target y,target x
11,152,565
time,widget x,widget y
1.02999997139,551,384
1.15499997139,551,381
1.18600010872,551,362
1.21700000763,551,335
1.21700000763,551,315
1.24800014496,551,288
1.27900004387,551,279
1.31100010872,551,265
1.34200000763,551,258
1.34200000763,551,254
1.37300014496,551,237
1.40400004387,551,233
1.40400004387,551,232
1.43499994278,551,221
1.46700000763,551,210
1.46700000763,551,206
1.49800014496,549,197
1.52900004387,549,193
1.55999994278,548,180
1.59100008011,548,171
1.59100008011,548,167
1.62300014496,548,165
1.65400004387,548,163
1.65400004387,549,162
1.68499994278,552,161
1.71600008011,554,160
1.71600008011,555,159
1.74699997902,558,158
1.77900004387,559,158
1.80999994278,560,158
1.84100008011,561,158
1.84100008011,562,158
1.90300011635,563,158
1.93499994278,565,158
