trial,target x rel,target y rel,target x rel var,target y rel var,target x rel pred 40,target y rel pred 40,target x rel pred 40 var,target y rel pred 40 var,,"calculated using relative coordinates, h=5, c=100"
19,-1.33146,4.49556,681.316,805.844,-5.65382,0.903978,1020.61,966.838,,
19,-6.37025,0.928458,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.37025,0.928455,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.37024,0.928464,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.37025,0.928458,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-9.00954,3.93007,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-22.6818,9.63755,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-27.2852,12.1845,173.224,68.6369,-4.93231,0.221911,955.148,860.798,,
19,-20.2137,10.2601,138.963,62.7427,-4.89743,0.206486,950.817,857.643,,
19,-17.4143,7.0614,137.921,62.6811,-4.89274,0.20491,950.356,857.352,,
19,-10.9495,5.43087,138.719,62.6941,-4.89042,0.203758,950.117,857.155,,
19,-11.0725,4.2734,139.233,63.302,-4.8897,0.203397,950.079,857.175,,
19,-10.5951,6.67174,137.123,62.7334,-4.89273,0.205788,950.396,857.518,,
19,-4.89725,5.64319,173.896,63.4278,-5.0323,0.298967,966.005,874.646,,
19,1.38504,2.18144,196.752,47.1766,-5.54006,0.634061,1022.01,936.538,,
19,5.57874,-0.614458,115.206,22.5215,-5.74518,0.775863,1044.81,962.583,,
19,1.40604,-2.17458,153.789,41.2029,-5.71977,0.768514,1041.21,959.719,,
19,4.39849,-5.41061,216.61,90.7386,-5.75239,0.862753,1040.17,966.029,,
19,11.1397,-11.0339,250.365,175.162,-5.78508,1.00915,1035.87,974.471,,
19,13.0397,-21.4562,172.123,142.469,-5.78591,1.12745,1031.1,980.761,,
19,-8.453,-3.39124,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
19,-12.1692,11.6864,889.671,758.273,-5.90481,0.815999,1048.76,976.329,,
19,-13.6232,-0.919477,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,0.538497,-7.44911,565.082,324.727,-5.73469,1.0517,1025.24,965.548,,
19,4.93261,-2.40559,192.204,150.276,-5.56328,1.16788,1000.2,949.876,,
19,-2.91188,-2.1761,67.4199,56.9537,-5.5333,1.12357,992.006,936.172,,
19,-5.88135,-3.39246,36.4655,41.3123,-5.54847,1.0984,992.102,933.573,,
19,-1.3596,0.811401,82.0476,47.513,-5.50711,1.14038,989.664,935.466,,
19,5.89109,4.54244,82.0987,49.0381,-5.43268,1.22478,985.803,940.427,,
19,8.1268,4.29666,82.0696,72.1918,-5.42814,1.24095,986.379,942.859,,
19,11.1171,-1.33388,81.4284,210.465,-5.5046,1.23768,996.423,953.993,,
19,-14.7722,-4.46133,1374.59,401.538,-5.9099,0.802564,1049.26,969.872,,
19,-16.1274,-2.67175,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
19,-14.8314,-2.36051,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,-13.3878,3.54308,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,1.56687,-11.0947,544.224,303.608,-5.71532,1.07773,1031.12,973.101,,
19,7.47156,-22.468,255.737,164.861,-5.76205,1.13306,1030.87,980.103,,
19,-11.1778,0.034338,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
19,-13.4301,-3.9774,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
19,-2.78375,-1.62206,949.37,49.7329,-5.88597,0.810567,1048.23,968.121,,
19,-3.90182,-1.45805,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-2.08525,-1.20975,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-4.17676,-1.4941,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-6.40015,-1.69551,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-5.09018,-1.46285,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-3.93556,-1.56272,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-10.3803,-12.6892,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,-17.1964,-29.6608,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,3.55515,1.70145,146.831,228.725,-5.40626,1.25978,984.939,947.47,,
19,7.86134,15.4265,125.825,260.416,-4.99987,2.05752,956.282,952.361,,
19,10.504,20.3293,33.6046,83.0831,-4.9625,2.129,953.105,950.648,,
19,10.6487,19.571,23.6362,65.5488,-4.96166,2.13146,953.048,950.559,,
19,10.3852,24.1543,18.4451,60.0896,-4.96127,2.13662,952.814,950.582,,
19,11.0676,26.6611,18.4396,60.0829,-4.96126,2.13663,952.813,950.582,,
19,10.4194,23.118,18.691,60.5961,-4.96187,2.13581,952.874,950.617,,
19,9.69593,22.3141,29.8193,76.7075,-4.98155,2.10924,954.838,951.762,,
19,19.5164,20.9458,81.711,261.99,-5.55158,1.07903,1010.41,965.206,,
19,2.13419,4.22964,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-19.3491,-12.2699,114.937,88.3608,-5.67473,0.936637,1016.29,967.088,,
19,-1.69996,3.13906,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,8.30725,21.3807,57.8702,120.203,-4.97849,2.11148,955.87,953.3,,
19,9.84259,22.7361,19.4456,62.278,-4.96264,2.13448,952.991,950.694,,
19,9.35578,23.9768,19.6221,61.6152,-4.96192,2.13512,952.925,950.638,,
19,9.39391,21.127,21.4535,64.5021,-4.9635,2.12953,952.999,950.424,,
19,10.1123,20.4165,19.5907,63.436,-4.96633,2.12559,953.217,950.515,,
19,9.70934,20.3281,22.3548,77.6333,-4.99206,2.07255,955.036,950.073,,
19,9.6227,18.5818,21.9767,71.4483,-4.99132,2.07427,954.883,950.086,,
19,10.8778,18.456,46.5164,102.954,-5.07468,1.92769,963.508,952.799,,
19,17.6071,22.3031,86.6637,241.241,-5.49117,1.1797,1004.4,963.164,,
19,16.7698,22.7253,85.5033,261.259,-5.54403,1.0789,1008.88,963.336,,
19,7.39066,13.5925,51.4407,207.984,-5.43224,1.22729,992.623,952.124,,
19,7.83935,22.4969,23.432,69.8834,-4.96351,2.13196,953.141,950.768,,
19,8.75116,23.0119,18.5085,60.1445,-4.96137,2.13648,952.824,950.587,,
19,8.23123,22.5983,18.5308,60.2475,-4.96144,2.13638,952.832,950.592,,
19,7.85654,24.4164,18.6245,60.3142,-4.96163,2.1361,952.85,950.601,,
19,7.71456,31.2769,18.7339,60.1354,-4.96181,2.1359,952.868,950.614,,
19,8.73911,31.1389,18.4393,60.0822,-4.96126,2.13663,952.813,950.582,,
19,9.55331,27.7832,18.6633,60.4579,-4.96185,2.13583,952.873,950.616,,
19,11.0842,35.4955,80.1116,255.876,-5.53224,1.11093,1008.48,964.515,,
19,14.6205,29.7824,80.9731,259.583,-5.5599,1.0578,1011.19,964.926,,
19,13.3567,26.566,80.7651,258.316,-5.5532,1.06997,1010.53,964.782,,
19,5.52695,13.2822,82.8952,330.678,-5.28138,1.52654,979.318,954.097,,
19,0.240452,13.0376,16.3276,44.0822,-5.09735,1.73482,940.592,932.275,,
19,-0.0433736,13.5058,12.3773,22.3761,-5.09232,1.73495,939.066,931.034,,
19,-0.768209,10.1968,14.1995,45.891,-5.13934,1.65711,944.53,933.268,,
19,-0.100945,16.6452,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-0.818559,9.91766,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-6.19918,0.930178,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19918,0.930178,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19918,0.930178,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19918,0.930178,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19918,0.930178,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19917,0.930182,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19917,0.930182,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.19919,0.93017,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-6.48575,-5.23617,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-9.78347,2.86803,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-12.8123,-7.50807,429.751,303.465,-5.25406,1.46624,987.025,958.926,,
19,-1.01007,7.34983,60.1467,95.6881,-4.78089,2.07579,951.468,942.194,,
19,-1.41348,5.50684,36.5639,43.4491,-4.74741,2.10821,948.203,938.91,,
19,-6.65771,2.35453,38.7923,43.5506,-4.74775,2.10854,948.432,939.227,,
19,-7.78515,1.2906,36.7308,42.889,-4.7472,2.10844,948.229,938.949,,
19,-7.95054,3.79977,48.5485,52.1953,-4.81537,2.02941,951.252,938.956,,
19,1.40637,4.63166,77.5954,35.5287,-5.2279,1.48814,974.316,942.02,,
19,4.54128,4.7094,24.9726,20.8443,-5.3719,1.29334,981.864,943.145,,
19,2.75024,4.75351,23.0409,20.2793,-5.36791,1.29877,981.436,943.229,,
19,1.21841,6.1133,19.8124,34.3067,-5.27937,1.43972,968.051,939.471,,
19,0.615107,11.9645,14.3294,34.7188,-5.1303,1.67551,945.12,932.798,,
19,0.523859,13.0109,12.188,19.4776,-5.09033,1.73825,938.885,930.928,,
19,1.05177,12.5788,12.1437,19.2054,-5.08907,1.74031,938.701,930.879,,
19,1.301,13.6862,12.1192,19.1905,-5.08915,1.7401,938.695,930.871,,
19,1.28374,12.9432,12.1695,19.6295,-5.08932,1.73996,938.72,930.891,,
19,1.79622,16.4651,12.1586,19.6116,-5.0893,1.74004,938.724,930.897,,
19,1.29551,16.5616,12.1376,19.5164,-5.0893,1.73992,938.709,930.881,,
19,0.453762,10.7554,70.4079,464.344,-5.13597,1.84943,961.758,954.112,,
19,5.83365,26.3929,20.6859,94.2681,-4.97255,2.12022,953.644,951.082,,
19,6.82678,23.9062,18.8858,60.5966,-4.96183,2.13578,952.874,950.615,,
19,6.75384,23.9742,18.4534,60.0961,-4.96129,2.1366,952.816,950.583,,
19,6.39264,25.8159,18.4695,60.1236,-4.96138,2.13648,952.822,950.586,,
19,7.91745,23.7597,18.7288,60.6008,-4.9621,2.13532,952.858,950.594,,
19,6.22455,25.677,19.1538,62.2116,-4.96543,2.13066,953.009,950.638,,
19,6.94117,28.853,122.684,260.865,-5.58872,1.3814,994.425,971.94,,
19,5.68797,34.5689,123.605,250.718,-5.5954,1.37438,994.899,972.195,,
19,3.26824,35.029,123.031,266.558,-5.59422,1.37514,994.839,972.18,,
19,1.64426,41.8169,123.068,273.564,-5.59421,1.37515,994.838,972.18,,
19,0.411125,10.3348,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.284133,6.78712,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.30193,4.13684,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.7899,1.70964,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.83808,1.64806,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.83136,2.67782,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-2.1065,2.19239,146.236,1386.16,-5.5403,1.05403,984.828,959.887,,
19,-2.32969,0.966449,146.236,1386.16,-5.5403,1.05403,984.828,959.887,,
19,-2.73766,-7.33489,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.32568,-0.528585,149.26,1385.03,-5.54028,1.05373,984.945,959.93,,
19,0.557865,-17.4388,148.711,1385.41,-5.54029,1.05377,984.931,959.925,,
19,-1.04431,0.461648,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.250821,36.8001,118.377,720.993,-5.55767,1.39426,992.716,971.745,,
19,0.879134,39.6275,123.822,238.974,-5.59692,1.3734,994.981,972.22,,
19,-7.41404,43.9125,85.3775,261.509,-5.56081,1.06716,1010.7,965.14,,
19,0.966128,30.3471,80.9743,259.617,-5.5599,1.05781,1011.19,964.926,,
19,-2.14113,4.47512,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-1.67798,1.78746,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.6928,-1.79902,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.39436,-3.95774,168.306,1377.3,-5.54017,1.05165,985.748,960.224,,
19,-1.32608,-8.52211,146.589,1386.02,-5.5403,1.054,984.842,959.892,,
19,-1.34079,-3.26,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.34567,2.18258,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.403406,1.62516,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.110843,4.40555,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.59012,8.86361,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.837282,10.745,19.2457,85.2581,-5.10066,1.72634,940.047,932.027,,
19,-0.124698,10.6142,12.1787,21.0306,-5.0894,1.73975,938.722,930.892,,
19,-0.145476,11.4599,12.1203,19.2316,-5.08926,1.73986,938.696,930.867,,
19,0.862013,11.7673,12.1926,20.009,-5.08955,1.7397,938.743,930.909,,
19,1.6634,16.4896,12.9049,33.6348,-5.09319,1.73698,939.289,931.369,,
19,1.28908,15.3666,12.1938,20.2038,-5.08957,1.73967,938.744,930.909,,
19,-0.364026,1.57977,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.884844,7.4443,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,0.0443714,12.4945,13.9567,48.0144,-5.09345,1.73391,939.174,931.202,,
19,0.135369,12.5478,12.1139,19.0684,-5.08922,1.73989,938.692,930.861,,
19,0.0611283,12.7185,12.115,19.1133,-5.08928,1.73978,938.699,930.864,,
19,0.335735,11.7975,12.1089,19.0101,-5.08922,1.73989,938.695,930.863,,
19,0.90918,13.7515,12.1066,19.0063,-5.08918,1.73996,938.688,930.861,,
19,1.35563,14.7839,12.1069,19.0267,-5.08919,1.73995,938.688,930.861,,
19,-0.894753,1.55379,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.250953,0.809428,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,0.154917,-1.19157,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.58245,4.77554,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.928523,5.58711,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-0.918568,5.60516,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.41389,7.80046,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.52614,-0.526135,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.97084,-2.53848,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,-1.60697,-2.60921,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
19,0.621053,1.49525,38.1901,635.752,-5.20641,1.62659,954.546,944.659,,
19,1.0576,16.5186,13.0149,40.8955,-5.09379,1.73502,939.307,931.341,,
19,0.896532,16.2057,12.4082,22.1327,-5.09423,1.73175,939.281,931.115,,
19,1.45601,16.1661,13.2746,27.7047,-5.10231,1.71839,940.221,931.502,,
19,0.510574,14.3813,16.3721,67.3321,-5.14674,1.64488,945.39,933.621,,
19,1.45463,3.12139,27.3197,133.513,-5.39821,1.22948,974.598,945.463,,
19,2.85827,-5.72362,32.299,55.8558,-5.59227,0.908902,997.052,954.367,,
19,-1.23186,10.8332,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-0.970797,3.87002,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-3.32564,-2.59803,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-5.71053,-0.783385,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-2.80253,-3.50098,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-5.38598,0.868935,287.681,235.695,-5.69715,0.97347,1004.94,953.951,,
19,-12.0987,15.8395,95.1881,242.127,-7.12442,1.76752,1034.2,941.324,,
19,-13.665,18.3965,87.9011,214.512,-7.13111,1.77492,1034.34,941.728,,
19,-16.5204,24.1486,131.342,233.221,-7.06491,1.76051,1033.83,945.19,,
19,-2.87838,21.5368,232.711,306.648,-6.3341,1.59877,1027.6,983.455,,
19,-3.76358,17.7914,270.39,341.77,-6.33205,1.59741,1027.82,983.294,,
19,-2.74632,27.0935,681.557,805.893,-5.65558,0.905668,1020.65,966.856,,
19,-1.93984,14.127,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-2.85016,-3.31901,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.84826,-3.32115,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.84824,-3.32115,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.84825,-3.32114,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.84824,-3.32114,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-2.84825,-3.32116,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,4.23771,-10.6822,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,2.21643,-4.15935,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-14.7574,18.6412,125.082,355.366,-7.05511,1.7405,1034.82,945.23,,
19,-16.5233,21.9564,79.1091,204.089,-7.14816,1.77924,1034.51,940.956,,
19,-19.2298,29.5034,77.2789,200.469,-7.15149,1.78007,1034.51,940.797,,
19,-18.7814,28.2995,77.5909,200.765,-7.15089,1.77989,1034.52,940.83,,
19,-17.8549,26.7256,77.3018,200.416,-7.15151,1.78009,1034.52,940.801,,
19,-17.5808,27.8687,77.6613,200.644,-7.15086,1.77984,1034.53,940.836,,
19,-16.0898,26.9778,77.8785,203.923,-7.14009,1.77483,1034.4,941.011,,
19,-13.4526,27.3114,84.797,221.924,-6.93339,1.68053,1031.61,944.152,,
19,0.747077,1.28677,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,0.318357,-4.03944,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-1.40997,-4.95019,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-1.40996,-4.95018,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-9.9909,0.0838397,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-5.171,-4.06083,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,-3.1618,-4.56167,172.888,221.164,-5.74873,1.05037,1002.9,953.871,,
19,1.76064,-6.39327,38.0487,71.5512,-5.62298,0.928154,997.839,954.143,,
19,4.05518,9.37791,220.737,306.22,-6.32238,1.59762,1027.07,983.462,,
19,-0.29549,9.60959,221.849,296.071,-6.33006,1.59824,1027.48,983.713,,
19,-7.14535,13.3242,221.833,296.031,-6.3301,1.59824,1027.49,983.713,,
19,-16.0703,21.8756,222.042,296.245,-6.33012,1.59821,1027.49,983.71,,
19,-16.3608,27.2951,221.971,296.251,-6.3301,1.59822,1027.49,983.715,,
19,-11.1623,25.4433,222.132,296.438,-6.33003,1.59828,1027.49,983.724,,
19,-6.10213,20.91,285.036,336.294,-6.33616,1.5984,1028.58,982.242,,
19,-23.4757,46.5844,137.972,182.788,-6.38037,1.59499,1035.25,972.051,,
19,-33.0778,57.4797,111.872,150.299,-6.38383,1.59591,1035.56,971.674,,
19,-26.3309,31.6799,64.0468,333.723,-5.82147,1.0228,1026.96,961.056,,
19,-31.6249,46.0221,56.0187,348.372,-5.71478,0.961273,1025.97,962.502,,
19,-0.197479,9.93319,681.339,805.835,-5.65382,0.903975,1020.62,966.839,,
19,0.0166166,7.68602,681.315,805.844,-5.65382,0.903978,1020.61,966.838,,
19,-4.04469,0.951815,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.04469,0.951815,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.04469,0.951815,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.04469,0.951815,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-4.5034,-1.40848,949.982,53.9262,-5.88444,0.811183,1048.13,968.148,,
19,-3.1833,-1.31869,949.373,49.7601,-5.88596,0.810571,1048.23,968.122,,
19,-0.849254,-11.6112,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,4.08236,-19.2517,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,17.0089,-9.30258,877.463,232.715,-6.01175,1.07608,1043.76,977.372,,
19,-13.0365,6.73781,1433.15,250.863,-6.38514,0.984822,1087.62,979.336,,
19,-39.9922,12.9301,351.253,98.6819,-6.7234,0.882956,1121.29,978.981,,
19,-38.2083,12.5286,329.672,88.07,-6.70598,0.859352,1112.33,977.429,,
19,-28.3305,9.87166,265.895,73.0851,-6.65175,0.809715,1088.83,973.291,,
19,-24.6448,6.43324,217.266,56.3286,-6.60364,0.773392,1071.37,970.793,,
19,-29.7361,8.10584,257.382,79.8516,-6.6343,0.802382,1085.23,973.751,,
19,-35.0847,11.9236,262.89,84.6174,-6.67797,0.842611,1103.58,976.619,,
19,-34.1742,10.3327,269.837,95.688,-6.51014,0.867636,1092.93,973.279,,
19,-20.848,2.33074,234.074,29.9703,-5.92341,0.908456,1039.18,958.43,,
19,-26.6374,0.835971,143.401,10.9603,-5.83788,0.911242,1030.03,956.105,,
19,-22.0447,2.65094,146.574,10.5798,-5.8411,0.911099,1030.34,956.185,,
19,-21.2334,3.01333,141.066,9.64871,-5.83464,0.911448,1029.69,956.015,,
19,-32.854,14.9696,58.0971,286.701,-5.74648,0.950238,1027.41,961.25,,
19,-29.7441,11.4041,33.58,291.631,-5.72102,0.961017,1026.82,962.639,,
19,-34.3874,35.4152,30.6665,296.987,-5.71739,0.962316,1026.67,962.79,,
19,-32.6022,23.0041,30.6231,296.891,-5.71714,0.962334,1026.65,962.786,,
19,-31.2576,15.7657,30.6166,296.89,-5.71712,0.962336,1026.65,962.786,,
19,-32.4209,27.1619,30.6152,296.895,-5.71711,0.962336,1026.65,962.786,,
19,-32.7155,29.0839,30.6165,296.898,-5.71712,0.962336,1026.65,962.786,,
19,-32.4941,26.6008,30.6173,296.894,-5.71712,0.962335,1026.65,962.786,,
19,-32.1446,26.8387,30.6166,296.894,-5.71712,0.962336,1026.65,962.786,,
19,-33.9636,29.0575,30.6169,296.897,-5.71711,0.962336,1026.65,962.786,,
19,-35.2268,30.2715,30.617,296.896,-5.71712,0.962335,1026.65,962.786,,
19,-4.79906,-0.458755,1374.34,401.875,-5.90979,0.802651,1049.25,969.869,,
19,-8.88344,-0.0368368,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
19,-4.05101,-1.27541,949.369,49.7327,-5.88597,0.810567,1048.23,968.121,,
19,-5.66454,-1.33584,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-7.67847,-1.54986,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-8.02926,-1.26591,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-3.4222,-1.35447,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-7.39604,-1.54598,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-3.34731,-1.29363,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-6.46074,-0.98063,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-4.64855,-1.44094,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-4.2614,-1.04558,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-7.5348,-1.45098,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
19,-11.5601,-0.0763932,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,-12.8762,4.10423,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
19,-21.3241,-4.13601,199.479,15.6176,-5.88249,0.893352,1032.65,956.485,,
19,-24.7433,-4.38476,66.3966,231.462,-5.74567,0.949917,1027.44,961.249,,
19,-25.6767,-10.1366,31.6756,295.994,-5.71754,0.962153,1026.66,962.762,,
19,-27.4108,2.59306,30.6665,296.861,-5.71714,0.962334,1026.65,962.785,,
19,-27.4737,21.6564,31.3621,298.78,-5.71646,0.962791,1026.57,962.777,,
19,-10.9662,-5.24248,62.9856,34.3119,-5.51159,1.08369,1003.64,959.751,,
19,-17.4261,-12.286,63.2575,37.0572,-5.51255,1.0829,1003.66,959.807,,
19,-13.1967,-8.93631,72.4203,85.3969,-5.52329,1.07413,1003.79,960.517,,
19,-14.1973,-15.2217,91.3017,209.548,-5.5586,1.04547,1004.12,962.552,,
19,-16.5709,-17.8712,82.8521,246.594,-5.58845,1.02052,1004.66,964.991,,
19,-14.9614,-12.951,73.3859,65.6673,-5.52157,1.07481,1003.76,960.34,,
19,-13.0102,-12.7881,66.2487,40.918,-5.51522,1.08047,1003.64,959.777,,
19,-13.1041,-14.814,67.1415,45.1429,-5.52118,1.07501,1003.77,960.002,,
19,-11.9642,-15.2682,114.265,113.347,-5.54567,1.04266,1001.28,957.957,,
19,-16.7486,-30.3764,163.77,326.888,-5.71954,0.892214,1002.63,969.48,,
19,-8.83302,-6.77149,46.1881,74.2127,-5.61435,0.93079,1008.99,958.758,,
19,0.244951,13.686,681.313,805.844,-5.65381,0.903978,1020.61,966.838,,
19,1.10017,15.6452,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
19,-5.5669,8.10583,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-5.5669,8.10583,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-5.56689,8.10582,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-5.5669,8.10583,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,-5.56689,8.10582,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
19,4.28483,9.80993,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,3.02572,15.6534,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
19,0.918711,14.6286,706.453,1703.61,-5.87155,0.91482,1056.53,1023.45,,
19,-0.195651,8.28936,613.477,1368.6,-5.84075,0.951907,1054.38,1021.76,,
19,-9.67535,-12.0844,399.055,1059.98,-5.82905,0.90922,1036.38,1006.2,,
19,-14.4808,-38.1458,108.232,340.944,-5.81994,0.829253,1009.23,981.513,,
19,-20.4764,-41.6566,103.205,240.157,-5.81325,0.836269,1008.03,981.43,,
19,-20.7913,-35.5397,106.771,258.064,-5.81145,0.837843,1008.04,981.311,,
19,-21.6488,-31.254,154.779,398.361,-5.77868,0.865841,1007.72,978.921,,
