trial,target x rel,target y rel,widget dx,widget dy
252,-7.202499,-30.2806864,-51.1250827,-60.7917983
252,14.2376645,4.4581367,-27.3750127,-44.291731
252,26.1777117,30.9466869,-17.8748964,-36.041458
252,31.3678916,38.2688195,-11.1250291,-16.8750405
252,33.7663681,40.1742404,-8.3333257,-11.4583287
252,32.2481649,38.4129626,-4.416646,-7.7916301
252,31.8133325,38.8184188,-5.5000168,-9.958364
252,31.7951472,40.0571722,-5.9166639,-10.7916613
252,29.5686226,37.6292458,-3.7083245,-7.1249814
252,26.8001845,33.9507132,-1.4583372,-3.1250092
252,27.9513183,34.6585421,-2.0833395,-2.2083347
252,29.0346438,35.7002069,-1.0833255,-1.0416648
252,29.0346438,36.2002049,3.421,2.921002
252,29.0346438,36.2002049,0,0
252,29.0346438,36.2002049,0,0
252,29.0346438,36.2002049,0,0
252,29.0346438,36.2002049,0,0
253,0,0,0,0
253,-2.2225027,2.4338334,-0.2100841,0
253,-4.4450053,4.8676668,-0.2100841,0
253,-6.667508,7.3015002,-0.2100841,0
253,-8.8900107,9.7353336,-0.2100841,0
253,-10.9129313,12.1691669,-0.4096661,0
253,-12.012182,14.6030003,-1.3333361,0
253,-12.3881082,16.3968344,-2.0566606,0.6399993
253,-13.1273594,17.1373324,-1.6933355,1.6933354
253,-13.3932898,17.4045094,-2.1666564,2.1666564
253,-11.7258753,15.7383415,-4.1000013,4.1000013
253,-9.6751368,13.2721861,-4.4833252,4.8999888
253,-5.5243752,8.0810013,-6.5833484,7.6250181
253,-2.1236191,3.1398191,-5.8333429,7.3750156
253,0.1937893,-0.1763366,-4.7499951,5.7499891
253,4.0111935,-3.4091617,-6.249991,5.6666585
253,7.6786003,-6.0586563,-6.0999936,5.083328
253,10.146018,-8.1248255,-4.9000044,4.5000026
253,11.8801102,-9.8576711,-4.166679,4.1666789
253,11.4891891,-10.1738412,-2.0416657,2.7500035
253,10.0982647,-8.3233323,-1.0416623,0.5833245
253,9.4990124,-8.2645007,-1.8333345,2.3750018
253,8.3164281,-7.2890025,-1.2500025,1.4583352
253,8.5705067,-8.3818352,-2.6866653,3.5266661
253,9.3570483,-9.3271294,-3.2191284,3.3791276
253,11.0186757,-10.9875103,-4.0942142,4.0942142
253,12.7527282,-12.7203161,-4.1666392,4.1666392
253,14.3618231,-15.2864986,-4.0416817,5.0000159
253,13.137577,-13.0193362,-1.2083407,0.166671
253,13.5799878,-12.5438358,-2.8749975,1.958333
253,12.355727,-11.1516634,-1.208326,1.041661
253,12.0064797,-9.7594998,-2.0833395,1.0416698
253,11.9398438,-9.1608255,-2.3659508,1.835159
253,13.0579753,-10.6835023,-3.5507183,3.9565102
253,14.0120476,-10.9696626,-3.3866591,2.7199937
253,14.3594632,-11.3158315,-2.7800023,2.7800023
253,15.676867,-11.7986616,-3.7499906,2.9166635
253,16.8276226,-11.7814977,-3.5833424,2.4166695
253,19.0617178,-13.0143404,-4.6666819,3.666676
253,21.2957854,-13.7055,-4.6666544,3.124993
253,21.8631943,-13.2299971,-2.9999957,1.9583305
253,20.8889447,-13.0878379,-1.4583372,2.2916742
253,20.1646865,-13.1123285,-1.7083285,2.458324
253,22.6487596,-15.595155,-4.9166599,4.9166599
253,27.9661941,-23.1613474,-7.7500213,10.0000258
253,27.5335955,-23.623652,-1.9999881,2.8961379
253,25.1010087,-21.3821263,0,0.1923077
253,22.6684219,-19.1406006,0,0.1923077
253,20.2358352,-16.8990749,0,0.1923077
253,17.8032484,-14.6575492,0,0.1923077
253,15.3706616,-12.4160235,0,0.1923077
253,12.9380749,-10.1744979,0,0.1923077
253,10.5054881,-7.9329722,0,0.1923077
253,8.0729013,-5.6914465,0,0.1923077
253,5.6403146,-3.4499208,0,0.1923077
253,3.5827278,-1.8891638,-0.375,0.8730764
253,3.4417951,-2.3719845,-2.2916541,2.9166541
253,5.6342206,-5.4798298,-4.6250122,5.5416787
253,7.9099794,-8.8376756,-4.7083456,5.7916791
253,9.64405,-10.5704996,-4.1666574,4.1666574
253,9.6281265,-11.1366619,-2.4166632,2.9999957
253,8.2372094,-10.1611658,-1.0416697,1.4583373
253,7.1796234,-8.4356644,-1.3750008,0.708332
253,6.3095335,-6.5226633,-1.5624968,0.5208323
253,5.8144499,-4.9846648,-1.9375032,0.8958349
253,6.2568738,-5.1758437,-2.8750107,2.6250122
253,5.2826061,-4.2003293,-1.458319,1.458319
253,4.7666881,-3.6831647,-1.9166688,1.9166688
253,5.3341112,-5.1660117,-3.0000099,3.9166804
253,5.0681745,-4.9821578,-2.16665,2.2499795
253,4.7189263,-5.631663,-2.0833386,3.0833386
253,4.4530168,-7.2811683,-2.1666773,4.0833387
253,6.0137459,-6.9239895,-3.9933158,2.0766545
253,5.587837,-6.5801694,-2.0066779,2.0900133
253,5.4885951,-7.1463375,-2.3333449,3.0000015
253,6.7226575,-6.6291611,-3.6666491,1.916657
253,5.9567447,-5.8620017,-1.666674,1.666674
253,7.1908229,-7.3448353,-3.666665,3.916667
253,7.133225,-7.4526603,-2.3749888,2.5416583
253,7.4923134,-6.3938306,-2.7916752,1.3750037
253,7.1430586,-5.6683292,-2.083332,1.708332
253,6.7937989,-4.6928229,-2.083327,1.4583271
253,6.4445516,-3.8839957,-2.0833395,1.6250062
253,7.0953102,-2.491832,-3.0833454,1.0416697
253,9.3710483,-2.7246649,-4.7083248,2.6666663
253,12.7301198,-3.2908273,-5.7916583,2.9999957
253,13.9513839,-2.2672519,-3.6538509,1.410258
253,14.1149548,-0.83983,-2.5961576,1.0064115
253,15.4323814,-1.322679,-3.7500134,2.9166824
253,16.4997797,-2.3888307,-3.4999851,3.4999851
253,16.4838585,-2.3716628,-2.4166655,2.4166655
253,16.1346112,-2.7711725,-2.0833395,2.833343
253,15.7853481,-4.25399,-2.0833237,3.9166509
253,15.4360967,-5.1534942,-2.0833353,3.3333376
253,14.2118466,-8.4696782,-1.2083367,5.7500174
253,12.0906984,-6.7858284,-0.3114386,0.7499836
253,9.869976,-4.351995,-0.2118643,0
253,7.6492536,-1.9181616,-0.2118644,0
253,5.4285311,0.5156717,-0.2118643,0
253,3.2078088,2.9495051,-0.2118644,0
253,0.9870863,5.3833385,-0.2118643,0
253,-1.2336361,7.8171719,-0.2118644,0
253,-3.4543585,10.2510053,-0.2118643,0
253,-5.6750809,12.6848387,-0.2118644,0
253,-6.6140181,13.7436663,-1.4936496,1.3750057
253,-4.4216105,11.5525054,-4.6249943,4.6249943
253,0.4791208,7.7363502,-7.3333181,6.2499886
253,5.7965573,3.9201652,-7.7500233,6.2500184
253,10.0306545,0.1039802,-6.6666839,6.2500184
253,14.0219884,-5.9730801,-6.4239207,8.5108937
253,16.4154556,-9.2783276,-4.826054,5.7390809
253,17.3578706,-10.2194961,-3.3750017,3.3750018
253,15.5502821,-9.2439979,-0.6249983,1.4583352
253,14.8676913,-9.6018216,-1.749996,2.7916571
253,13.6017751,-8.4596606,-1.1666705,1.2916724
253,15.0858667,-8.0258332,-3.9166784,2.000006
253,13.819931,-6.6753233,-1.1666511,1.0833235
253,14.5123456,-7.4081569,-3.1250013,3.166667
253,15.2747676,-8.9676637,-3.1950088,3.9933401
253,16.7721692,-8.5404902,-3.9299884,2.0066599
253,17.3395904,-8.3149975,-3.000008,2.2083407
253,16.9903398,-8.8394991,-2.0833361,2.958335
253,16.8494067,-8.2806578,-2.2916537,1.8749921
253,17.2918286,-7.1384946,-2.8750087,1.2916702
253,17.5259102,-7.3713296,-2.6666683,2.6666683
253,18.2599841,-8.1041569,-3.1666607,3.1666607
253,17.6190666,-7.8369925,-1.7916693,2.166669
253,17.4614806,-7.9031601,-2.2750007,2.500001
253,15.6288938,-5.8859922,-0.6,0.4166655
253,13.4303502,-4.5035797,-0.2340432,1.0514209
253,11.5296792,-3.1335776,-0.5319157,1.0638313
253,9.3311335,-2.334492,-0.2340411,1.6347477
253,8.1776015,-1.6524518,0.9374974,0.8333346
253,7.876785,-0.7493915,1.5625046,0
253,5.1621016,-0.4604142,5.458362,0
253,-1.6884556,-0.4604142,10.291636,0
253,-7.3307148,-0.4604142,9.083338,0
253,-10.5563198,-0.4604142,6.6666838,0
253,-10.7402132,-1.3354122,3.6249722,0.874998
253,-8.5908069,-1.4604142,1.2916725,0.125002
253,-9.0664065,-1.4604142,3.9166784,0
253,-7.7919748,-1.4604142,2.1666471,0
253,-7.4342355,-1.4604142,3.0833395,0
253,-6.2431671,-1.4604142,2.2500104,0
253,-6.7187543,-1.4604142,3.916666,0
253,-5.5276626,-1.4604142,2.2499871,0
253,-5.0032583,-1.4604142,2.9166745,0
253,-4.1455179,-1.4604142,2.5833384,0
253,-4.579424,-1.4604142,3.8749849,0
253,-4.8633448,-1.4604142,3.7249996,0
253,-6.1555937,-1.4604142,4.7333277,0
253,-7.2561936,-1.0854145,4.5416787,-0.3749997
253,-8.1901244,-0.4604142,4.3750096,-0.6250003
253,-6.9573719,-0.4604142,2.2083263,0
253,-4.5579574,-0.4604142,1.0416643,0
253,-3.7835545,-0.4604142,2.6666759,0
253,-3.3424661,-0.4604142,2.9999904,0
253,-3.234715,-0.4604142,3.3333277,0
253,-2.6269792,-0.4604142,2.833343,0
253,-3.5482283,0.2787186,4.3623279,-0.7391328
253,-6.9531841,0.5395858,6.8460346,-0.2608672
253,-10.8037355,0.5395858,7.2916302,0
253,-12.9043317,0.5395858,5.541675,0
253,-15.588272,0.5395858,6.1250191,0
253,-16.4804931,0.5395858,4.3332999,0
253,-16.2060916,0.5395858,3.1666773,0
253,-15.8900207,0.5395858,3.1250079,0
253,-15.8239111,0.5395858,3.3749692,0
253,-18.5350233,0.5395858,6.152191,0
253,-20.4834401,0.5395858,5.3894957,0
253,-22.2507099,0.5395858,5.2083486,0
253,-24.0813823,0.5395858,5.2717511,0
253,-25.6185478,0.5395858,4.9782444,0
253,-26.3441231,0.5395858,4.1666541,0
253,-25.6318076,0.5395858,2.7287633,0
253,-23.0894216,0.5395858,0.8986928,0
253,-20.5470357,0.5395858,0.8986929,0
253,-18.0046497,0.5395858,0.8986928,0
253,-15.4622637,0.5395858,0.8986928,0
253,-12.9198778,0.5395858,0.8986929,0
253,-10.3774918,0.5395858,0.8986928,0
253,-7.8351058,0.5395858,0.8986928,0
253,-5.2927198,0.5395858,0.8986928,0
253,-2.7503339,0.5395858,0.8986929,0
253,-0.2079479,0.5395858,0.8986928,0
253,2.3344381,0.5395858,0.8986928,0
253,1.9315422,0.5395858,3.8439747,0
253,-11.2523956,0.5395858,16.6250166,0
253,-26.4362431,0.5395858,18.6249263,0
253,-37.6202082,0.5395858,14.6250439,0
253,-44.8041215,0.5395858,10.6249921,0
253,-48.6546873,0.5395858,7.2916446,0
253,-51.1302969,0.5395858,5.9166884,0
253,-50.3174245,0.5395858,2.6282064,0
253,-49.2481472,-0.3770847,2.3718015,0.9166705
253,-49.9737275,-1.4604142,4.1666591,1.0833295
253,-51.2409725,-2.002079,4.7083238,0.5416648
253,-51.2582389,-2.4604142,3.4583452,0.4583352
253,-50.5255038,-2.4604142,2.7083437,0
253,-51.5427489,-2.4604142,4.4583239,0
253,-53.3100022,-2.4604142,5.2083321,0
253,-55.8272756,-2.4604142,5.9583522,0
253,-54.6778412,-2.4604142,2.2916444,0
253,-53.9450961,-2.4604142,2.7083337,0
253,-56.2540347,-2.4604142,5.7500174,0
253,-56.3129296,-2.4604142,3.4999737,0
253,-55.9968575,-2.4604142,3.1250067,0
253,-55.6807879,-2.4604142,3.1250092,0
253,-55.4480596,-2.4604142,3.2083505,0
253,-57.3819449,-2.4604142,5.3749641,0
253,-60.9825517,-2.4604142,7.0416856,0
253,-62.083136,-2.4604142,4.5416631,0
253,-60.3449397,-2.4604142,1.7028826,0
253,-60.6176375,-2.4604142,3.7137766,0
253,-58.9265642,-2.4604142,1.7500055,0
253,-56.2916872,-2.4604142,0.8062018,0
253,-53.2382051,-2.4604142,0.3875967,0
253,-50.184723,-2.4604142,0.3875967,0
253,-47.1312409,-2.4604142,0.3875967,0
253,-44.0777588,-2.4604142,0.3875967,0
253,-41.0242767,-2.4604142,0.3875967,0
253,-37.9707946,-2.4604142,0.3875967,0
253,-34.9173125,-2.4604142,0.3875967,0
253,-31.8638303,-2.4604142,0.3875966,0
253,-28.8103482,-2.4604142,0.3875967,0
253,-25.9496822,-2.4604142,0.5804128,0
253,-27.8836191,-2.4604142,5.3750157,0
253,-31.4842157,-2.4604142,7.0416754,0
253,-33.4181051,-2.4604142,5.3749682,0
253,-36.018712,-2.4604142,6.0416857,0
253,-37.0359744,-2.4604142,4.4583412,0
253,-36.2615679,-2.4604142,2.6666723,0
253,-36.6538078,-2.4604142,3.8333187,0
253,-35.9627365,-2.4604142,2.7500075,0
253,-35.4383235,-2.4604142,2.9166658,0
253,-35.2472379,-2.4604142,3.2499932,0
253,-33.8894986,-1.9604132,2.0833395,-0.500001
253,-33.07343,-1.4604142,2.6250102,-0.499999
253,-32.757343,-1.4604142,3.1249918,0
253,-34.3162617,-1.4604142,4.9999975,0
253,-34.4585214,-1.4604142,3.5833385,0
253,-35.2257659,-0.0437489,4.2083233,-1.4166653
253,-34.7430228,0.5395858,2.9583357,-0.5833347
253,-33.3852835,0.5395858,2.0833395,0
253,-32.0275276,0.5395858,2.0833229,0
253,-30.6697849,0.5395858,2.0833361,0
253,-31.1453825,0.5395858,3.9166764,0
253,-29.9543062,0.5395858,2.2500025,0
253,-30.596543,0.5395858,4.0833156,0
253,-29.3638109,0.5395858,2.2083467,0
253,-31.2144133,0.5395858,5.2916812,0
253,-33.3983119,0.5395858,5.6249774,0
253,-31.3539743,0.5395858,1.3967413,0
253,-31.1411584,0.5395858,3.2282629,0
253,-30.7900828,0.5395858,3.0900031,0
253,-29.8006655,0.5395858,2.4516616,0
253,-28.0679284,-0.1270862,1.7083417,0.666672
253,-28.5018516,-1.4604142,3.875002,1.333328
253,-31.1024214,-1.4604142,6.0416486,0
253,-34.0363603,-1.4604142,6.3750177,0
253,-35.3036053,-1.4604142,4.7083238,0
253,-35.8625118,-1.4604142,3.9999853,0
253,-35.4214417,-1.4604142,3.0000087,0
253,-35.1470359,-1.4604142,3.166673,0
253,-36.4559725,-1.4604142,4.7500154,0
253,-37.9828443,-1.4604142,4.9679506,0
253,-39.4571382,-1.4604142,4.9153727,0
253,-41.7160606,-1.4604142,5.7000012,0
253,-42.6499876,-1.4604142,4.3750058,0
253,-44.5078421,-0.7647565,5.2989333,-0.6956577
253,-44.3928173,-0.4604142,3.326054,-0.3043423
253,-43.035073,-0.4604142,2.0833345,0
253,-42.5106706,-0.4604142,2.9166764,0
253,-42.1945749,-0.4604142,3.1249831,0
253,-44.6285011,-0.4604142,5.875005,0
253,-43.6040958,-0.4604142,2.4166735,0
253,-44.2463286,-0.4604142,4.0833116,0
253,-46.0552602,0.6229173,5.2500104,-1.0833315
253,-48.4475224,2.6229213,5.833341,-2.000004
253,-45.9460975,3.5395858,0.9396539,-0.9166645
253,-42.6965894,3.5395858,0.1915707,0
253,-39.4470814,3.5395858,0.1915708,0
253,-36.1975734,3.5395858,0.1915708,0
253,-32.9480653,3.5395858,0.1915707,0
253,-29.6985573,3.5395858,0.1915708,0
253,-26.4490493,3.5395858,0.1915708,0
253,-23.1995412,3.5395858,0.1915707,0
253,-19.9500332,3.5395858,0.1915708,0
253,-16.7005252,3.5395858,0.1915708,0
253,-13.4510171,3.5395858,0.1915707,0
253,-12.9045763,3.5395858,2.894638,0
253,-14.3801799,3.5395858,4.9166824,0
253,-16.1474104,3.5395858,5.2083093,0
253,-19.5813359,3.5395858,6.8750043,0
253,-23.4319451,3.5395858,7.2916881,0
253,-24.5325007,3.5395858,4.5416343,0
253,-22.3831007,3.5395858,1.2916789,0
253,-22.9836975,3.5395858,4.0416756,0
253,-23.6676247,3.5395858,4.125006,0
253,-23.1848635,3.5395858,2.9583176,0
253,-21.1604582,3.5395858,1.4166735,0
253,-21.552713,3.5395858,3.8333336,0
253,-20.8199494,3.5395858,2.7083152,0
253,-21.8372178,3.5395858,4.4583472,0
253,-21.3544746,3.5395858,2.9583356,0
253,-22.1217192,3.5395858,4.2083234,0
253,-21.8889792,3.5395858,3.2083388,0
253,-23.656249,3.5395858,5.2083486,0
253,-24.9651614,3.5395858,4.7499912,0
253,-24.690742,3.5395858,3.1666594,0
253,-24.4163401,3.5395858,3.1666769,0
253,-23.3919191,4.1229184,2.4166578,-0.5833326
253,-22.8675006,4.5395858,2.9166603,-0.4166674
253,-22.9264328,4.5395858,3.500011,0
253,-22.5253488,5.2195854,3.0399948,-0.6799996
253,-20.7242735,5.5395858,1.6400035,-0.3200004
253,-17.6031924,5.7756982,0.3199977,-0.2361124
253,-14.1621136,6.1229203,0,-0.3472221
253,-10.7210348,6.4701424,0,-0.3472221
253,-10.2300542,6.5937683,0,-1.3460394
253,-10.4765842,6.6614963,0,-1.5957389
253,-11.8142767,6.2678002,-0.9200015,-1.9676681
253,-8.4168357,7.8273167,-5.8300278,-3.9933499
253,-6.7594472,8.4401338,-4.0899753,-3.0466505
253,-4.0320266,9.126301,-5.1600073,-3.1200006
253,-3.4229615,7.7341274,-3.0416519,-1.0416597
253,-4.8972121,6.3002968,-0.9583362,-1.0000028
253,-7.3297988,4.3872957,0,-0.5208323
253,-9.4290595,2.7242895,-0.3333261,-0.7708272
253,-9.9866396,2.5821283,-1.8750067,-2.2916722
253,-10.844945,3.0450394,-1.5742813,-2.8967445
253,-10.3934739,2.7561352,-2.8840579,-2.1449292
253,-9.9927247,2.7806359,-2.833336,-2.458334
253,-9.0919884,3.8884586,-3.333323,-3.5416561
253,-8.5245653,4.7046336,-3.0000099,-3.2500084
253,-6.790493,5.3541298,-4.1666591,-3.0833296
253,-5.0564206,6.5452907,-4.1666591,-3.6249943
253,-4.4889975,6.653132,-3.0000099,-2.5416747
253,-4.8382449,5.6776339,-2.0833394,-1.4583352
253,-5.1875053,5.6187983,-2.0833263,-2.3749978
253,-4.1200918,4.8932966,-3.5000003,-1.7083317
253,-3.8860066,4.2511364,-2.666672,-1.7916732
253,-2.6519389,4.6922921,-3.6666544,-2.8749891
253,-1.7511881,4.5501287,-3.3333376,-2.29167
253,-0.183763,5.0746375,-4.0000119,-2.9583422
253,0.6336295,4.8491227,-3.2499792,-2.2083185
253,1.3260494,6.4152916,-3.1250067,-4.0000023
253,3.0184757,6.1481411,-4.1250131,-2.1666829
253,5.6692216,9.880981,-5.0833327,-6.1666733
253,5.4032868,11.6971199,-2.1666519,-4.2499723
253,5.970708,14.3466339,-3.000008,-5.0833474
253,5.4547881,15.579465,-1.9166668,-3.6666644
253,4.2721935,14.6039546,-1.2499922,-1.458323
253,3.9229462,15.7951314,-2.0833395,-3.6250102
253,3.2820258,17.6946301,-1.7916663,-4.3333321
253,2.8910918,18.6774422,-2.0416528,-3.4166455
253,3.8751844,20.9936282,-3.4166794,-4.7500194
253,2.7698186,19.8484055,-1.3272209,-1.2886107
253,0.5302819,17.5110972,-0.1930501,-0.096525
253,-1.7092548,15.1737889,-0.1930501,-0.0965251
253,-3.9487913,12.8364806,-0.1930502,-0.0965251
253,-6.188328,10.4991722,-0.1930501,-0.096525
253,-8.4278646,8.1618639,-0.1930502,-0.0965251
253,-10.6674013,5.8245556,-0.1930501,-0.0965251
253,-12.9069378,3.4872474,-0.1930502,-0.0965251
253,-15.1464745,1.149939,-0.1930501,-0.096525
253,-17.3860111,-1.1873693,-0.1930502,-0.0965251
253,-19.2999434,-3.278544,-0.5186544,-0.3426587
253,-13.4825079,0.537641,-8.2500223,-6.2500184
253,-8.7484193,4.2288145,-7.1666754,-6.1250069
253,-5.2910344,6.8099567,-5.8899716,-5.0149756
253,-3.6969393,8.4028052,-4.0266819,-4.0266818
253,-1.9628803,9.7189561,-4.1666458,-3.7499843
253,-0.9787896,9.1184617,-3.4166774,-1.833339
253,-1.4947076,8.3096298,-1.9166688,-1.6250015
253,-0.4273037,9.0007844,-3.4999907,-3.124988
253,-0.7765509,9.6919602,-2.0833395,-3.1250092
253,-0.7591372,9.9331276,-2.4500005,-2.6750008
253,-0.558393,10.3659563,-2.633331,-2.866662
253,0.0090302,12.0988018,-3.0000099,-4.1666789
253,0.7431025,12.8316275,-3.1666591,-3.1666591
253,0.93551,12.4811236,-2.6249943,-2.0833295
253,0.4612635,12.7139642,-1.9583402,-2.666674
253,-0.3046494,13.4051399,-1.6666739,-3.1250091
253,-1.3472419,14.016302,-1.3899943,-3.0449954
253,-1.4198214,13.9958005,-2.3600072,-2.4133319
253,-2.1724166,13.5886302,-1.6799916,-2.0266631
253,-3.5766692,12.5031295,-1.0283342,-1.3483327
253,-4.2175956,12.6109544,-1.7916603,-2.5416583
253,-4.5668479,11.7187922,-2.0833345,-1.5416712
253,-5.7494302,10.3266286,-1.2500045,-1.0416698
253,-7.1403472,9.8094697,-1.0416697,-1.9166744
253,-5.7812773,11.2922882,-3.7916567,-3.9166519
253,-5.0055228,12.0667962,-3.2083413,-3.2083414
253,-6.3130963,13.757968,-1.1250132,-4.1250052
253,-4.5790439,13.5741093,-4.1666392,-2.2499747
253,-2.8449518,17.2236273,-4.1666789,-6.0833514
253,-1.3608685,18.7064639,-3.91667,-3.91667
253,-1.3768072,18.6892787,-2.4166481,-2.4166481
253,-0.0593806,20.4221242,-3.7500134,-4.1666789
253,0.0913771,22.1549697,-2.5833444,-4.1666789
253,1.8254577,23.8878036,-4.1666674,-4.1666673
253,3.5595216,25.953953,-4.1666507,-4.4999828
253,4.9186121,27.9784648,-3.7916772,-4.4583452
253,5.1943548,28.6696283,-2.7083295,-3.1249968
253,6.7979769,30.3770792,-4.0362089,-4.1412843
253,10.7458352,32.7186185,-6.380445,-4.7753727
253,13.9799323,34.451464,-5.6666839,-4.1666789
253,17.3806983,35.5593053,-5.8333528,-3.5416747
253,22.06769,37.03309,-7.1195784,-3.9076181
253,26.2654995,39.5666259,-6.6303963,-4.9673693
253,27.7079144,38.3827926,-3.8750017,-1.25
253,28.4003369,36.7822962,-3.1250092,-0.833337
253,28.2177352,37.1401198,-2.2499851,-2.791657
253,29.7018184,36.9146254,-3.91667,-2.208339
253,28.5609019,36.5641314,-1.2916702,-2.0833394
253,30.2533175,36.2969642,-4.1250024,-2.1666662
253,30.0707102,36.0297809,-2.2499795,-2.16665
253,31.4298047,36.4709581,-3.7916812,-2.8750106
253,29.8822438,34.9121255,-0.8850259,-0.8750008
253,27.5123136,32.4782921,-0.0626566,0
253,25.1423836,30.0444587,-0.0626567,0
253,22.7724534,27.6106253,-0.0626566,0
253,20.4025233,25.1767919,-0.0626567,0
253,18.0325932,22.7429586,-0.0626566,0
253,15.6626631,20.3091252,-0.0626567,0
253,13.2927329,17.8752918,-0.0626566,0
253,10.9228029,15.4414584,-0.0626567,0
253,8.5528728,13.007625,-0.0626567,0
253,6.1829426,10.5737916,-0.0626566,0
253,3.8130126,8.1399582,-0.0626567,0
253,1.4430824,5.7061249,-0.0626566,0
253,-0.9268477,3.2722915,-0.0626567,0
253,-3.2967778,0.8384581,-0.0626566,0
253,-5.6667079,-1.5953753,-0.0626567,0
253,-7.4722339,-3.8368968,-0.6270608,-0.1923119
253,-7.3150871,-5.1297035,-2.5897335,-1.1410267
253,-8.7060124,-5.6885447,-1.0416615,-1.8749921
253,-9.5379595,-6.7714524,-1.0416697,-0.7916693
253,-7.7425047,-5.7260353,-1.8700056,-1.1200061
253,-4.2791783,-2.5543752,-3.4633264,-3.1716601
253,-2.8625108,-1.7618305,-1.4166675,-0.7925447
253,-2.8625108,-1.4986727,0,-0.2631578
253,-2.8625108,-1.2355149,0,-0.2631578
253,-2.8625108,-0.9723571,0,-0.2631578
253,-2.6781135,-0.5694455,-0.1843973,-0.4029116
253,-2.3235037,-0.0375307,-0.3546098,-0.5319148
253,-1.9688938,0.494384,-0.3546099,-0.5319147
253,-1.614284,1.0262988,-0.3546098,-0.5319148
253,-1.2596741,1.5582136,-0.3546099,-0.5319148
253,-0.9050643,2.0901284,-0.3546098,-0.5319148
253,0.0541577,3.0706271,-0.959222,-0.9804987
253,1.0958274,4.1122968,-1.0416697,-1.0416697
253,1.4266471,4.1539586,-0.3308197,-0.0416618
253,1.7278516,4.1539586,-0.3012045,0
253,2.0290562,4.1539586,-0.3012046,0
253,2.3302608,4.1539586,-0.3012046,0
253,2.6314654,4.1539586,-0.3012046,0
253,2.93267,4.1539586,-0.3012046,0
253,3.1374892,4.1539586,12.1851809,12.3900001
253,3.1374892,4.1539586,0,0
253,3.1374892,4.1539586,0,0
253,3.1374892,4.1539586,0,0
253,3.1374892,4.1539586,0,0
254,0,0,0,0
254,9.8729546,0,0.635593,0
254,19.7459091,0,0.6355931,0
254,29.6188637,0,0.635593,0
254,39.4918181,0,0.6355931,0
254,47.5010742,0,2.4992915,0
254,48.0512955,0,9.9583263,0
254,39.5599094,0,18.9999337,0
254,23.9434344,0,26.1250226,0
254,8.4103746,0,26.0416074,0
254,-1.7061556,0,20.6250778,0
254,-6.9059248,0,15.7083168,0
254,-8.3140368,0,11.9166596,0
254,-5.8888644,0,8.0833752,0
254,-6.6303372,0,11.2500204,0
254,-11.3717364,0,15.2499468,0
254,-11.5298767,0,10.6666879,0
254,-8.6046875,0,7.5833583,0
254,-1.4294661,0,3.3333262,0
254,8.5571418,0,0.5219397,0
254,18.9341103,0,0.1315791,0
254,29.3110789,0,0.131579,0
254,39.6880474,0,0.1315791,0
254,50.0650159,0,0.1315791,0
254,60.4419844,0,0.1315791,0
254,70.818953,0,0.131579,0
254,80.1805741,0,1.1469265,0
254,84.2308397,0,6.458282,0
254,82.8643686,0,11.8750187,0
254,77.4145892,0,15.9583269,0
254,72.3815084,-0.3749938,15.5416284,0.3749938
254,68.931686,-1,13.95837,0.6250062
254,65.3151907,-1,14.1250429,0
254,63.7820904,-1,12.0416479,0
254,63.3323276,-1,10.9583104,0
254,62.9658407,-1,10.8750345,0
254,65.5577372,-1,7.9166511,0
254,65.3221389,2.8274878,6.9166581,0
254,60.8961025,11.8870471,5.8750246,0
254,54.1877509,22.3955947,6.7083516,0
254,47.6877812,32.9041423,6.4999697,0
254,42.2711062,43.4126899,5.416675,0
254,35.3127561,53.9212375,6.9583501,0
254,26.187809,64.4297851,9.1249471,0
254,17.7711192,74.9383327,8.4166898,0
254,6.4377613,83.4468803,11.3333579,2
254,-2.8538572,92.8304485,9.2916185,1.1249794
254,-10.0622158,100.2139869,7.2083586,3.1250092
254,-15.8122372,107.7225246,5.7500214,3.0000099
254,-17.8955733,116.147736,2.0833361,2.0833361
254,-19.5622387,124.3896297,1.6666654,2.2666539
254,-19.5622387,128.3315124,0,6.5666649
254,-19.5622387,115.5068773,0,23.3331827
254,-19.5622387,90.9736976,0,35.0417273
254,-20.2289,57.0239199,0.6666613,44.4583253
254,-21.5622387,30.5325052,1.3333387,36.9999623
254,-22.5447082,19.6418085,0,20.4167748
254,-28.5439297,16.4644743,0,7.6866602
254,-39.0524773,16.2297326,0,0.2347417
254,-49.5610249,15.9949908,0,0.2347418
254,-60.0695725,15.7602491,0,0.2347417
254,-70.5781201,15.5255074,0,0.2347417
254,-81.0866677,15.2907657,0,0.2347417
254,-91.5952153,15.056024,0,0.2347417
254,-102.1037629,14.8212822,0,0.2347418
254,-112.6123105,14.5865405,0,0.2347417
254,-123.1208581,10.7344313,0,3.8521092
254,-133.6294029,9.5677603,-2.7E-06,1.166671
254,-142.7295018,9.5677603,-1.4084487,0
254,-151.8296006,9.5677603,-1.4084488,0
254,-159.3217333,9.5677603,-3.0164149,0
254,-156.7052752,9.5677603,-13.1250057,0
254,-145.9222802,9.8177549,-21.2915426,-0.2499946
254,-132.7223987,10.5677603,-23.7084291,-0.7500054
254,-122.1893103,10.5677603,-21.041636,0
254,-106.0729292,10.1927665,-26.6249287,0.3749938
