trial,target x,target y,widget x,widget y,widget x[-1],widget x[-2],widget x[-3],widget y[-1],widget y[-2],widget y[-3]
59,371,294,314.6433969,303.0304791,275.5143811,234.0951631,184.095,318.9014435,332.933644,353.095
59,371,294,348.345038,286.9074842,314.6433969,275.5143811,234.0951631,303.0304791,318.9014435,332.933644
59,371,294,367.095,279.095,348.345038,314.6433969,275.5143811,286.9074842,303.0304791,318.9014435
59,371,294,381.6111764,272.6433661,367.095,348.345038,314.6433969,279.095,286.9074842,303.0304791
59,371,294,387.5466151,269.8691925,381.6111764,367.095,348.345038,272.6433661,279.095,286.9074842
59,371,294,389.5143551,269.095,387.5466151,381.6111764,367.095,269.8691925,272.6433661,279.095
59,371,294,390.5466186,269.095,389.5143551,387.5466151,381.6111764,269.095,269.8691925,272.6433661
59,371,294,392.095,269.0637449,390.5466186,389.5143551,387.5466151,269.095,269.095,269.8691925
59,371,294,392.095,268.2824965,392.095,390.5466186,389.5143551,269.0637449,269.095,269.095
59,371,294,393,269,392.095,392.095,390.5466186,268.2824965,269.0637449,269.095
59,371,294,393,269,393,392.095,392.095,269,268.2824965,269.0637449
59,371,294,393,269,393,393,392.095,269,269,268.2824965
59,371,294,393,269,393,393,393,269,269,269
59,371,294,393,269,393,393,393,269,269,269
60,531,259,113.721,134.721,113.721,113.721,113.721,134.721,134.721,134.721
60,531,259,113.921,135.721,113.721,113.721,113.721,134.721,134.721,134.721
60,531,259,114.121,136.721,113.921,113.721,113.721,135.721,134.721,134.721
60,531,259,114.321,137.721,114.121,113.921,113.721,136.721,135.721,134.721
60,531,259,114.521,138.721,114.321,114.121,113.921,137.721,136.721,135.721
60,531,259,114.721,139.721,114.521,114.321,114.121,138.721,137.721,136.721
60,531,259,126.8177206,142.1403441,114.721,114.521,114.321,139.721,138.721,137.721
60,531,259,170.6896761,146.8772425,126.8177206,114.721,114.521,142.1403441,139.721,138.721
60,531,259,229.301602,155.9145396,170.6896761,126.8177206,114.721,146.8772425,142.1403441,139.721
60,531,259,297.656213,170.1725524,229.301602,170.6896761,126.8177206,155.9145396,146.8772425,142.1403441
60,531,259,380.721,188.721,297.656213,229.301602,170.6896761,170.1725524,155.9145396,146.8772425
60,531,259,417.0111618,200.0112725,380.721,297.656213,229.301602,188.721,170.1725524,155.9145396
60,531,259,453.9144365,213.1403135,417.0111618,380.721,297.656213,200.0112725,188.721,170.1725524
60,531,259,479.0334648,221.7522402,453.9144365,417.0111618,380.721,213.1403135,200.0112725,188.721
60,531,259,493.7854609,226.4629118,479.0334648,453.9144365,417.0111618,221.7522402,213.1403135,200.0112725
60,531,259,510.721,233.721,493.7854609,479.0334648,453.9144365,226.4629118,221.7522402,213.1403135
60,531,259,517.9790323,236.1403441,510.721,493.7854609,479.0334648,233.721,226.4629118,221.7522402
60,531,259,525.8500079,239.7855039,517.9790323,510.721,493.7854609,236.1403441,233.721,226.4629118
60,531,259,531.3984072,242.5597036,525.8500079,517.9790323,510.721,239.7855039,236.1403441,233.721
60,531,259,535.0334745,243.9397457,531.3984072,525.8500079,517.9790323,242.5597036,239.7855039,236.1403441
60,531,259,539.721,244.721,535.0334745,531.3984072,525.8500079,243.9397457,242.5597036,239.7855039
60,531,259,540.527448,244.721,539.721,535.0334745,531.3984072,244.721,243.9397457,242.5597036
60,531,259,541.3339008,244.721,540.527448,539.721,535.0334745,244.721,244.721,243.9397457
60,531,259,543,246,541.3339008,540.527448,539.721,244.721,244.721,244.721
60,531,259,543,246,543,541.3339008,540.527448,246,244.721,244.721
60,531,259,543,246,543,543,541.3339008,246,246,244.721
60,531,259,543,246,543,543,543,246,246,246
60,531,259,543,246,543,543,543,246,246,246
61,281,262,559.7520001,288.7520001,559.7520001,559.7520001,559.7520001,288.7520001,288.7520001,288.7520001
61,281,262,558.6767333,288.7520001,559.7520001,559.7520001,559.7520001,288.7520001,288.7520001,288.7520001
61,281,262,557.6014665,288.7520001,558.6767333,559.7520001,559.7520001,288.7520001,288.7520001,288.7520001
61,281,262,556.5261997,288.7520001,557.6014665,558.6767333,559.7520001,288.7520001,288.7520001,288.7520001
61,281,262,550.332762,287.8487937,556.5261997,557.6014665,558.6767333,288.7520001,288.7520001,288.7520001
61,281,262,530.6270839,284.5645141,550.332762,556.5261997,557.6014665,287.8487937,288.7520001,288.7520001
61,281,262,502.5021409,279.8770236,530.6270839,550.332762,556.5261997,284.5645141,287.8487937,288.7520001
61,281,262,451.6231429,270.171389,502.5021409,530.6270839,550.332762,279.8770236,284.5645141,287.8487937
61,281,262,404.4618167,263.9132965,451.6231429,502.5021409,530.6270839,270.171389,279.8770236,284.5645141
61,281,262,368.7199365,261.3971906,404.4618167,451.6231429,502.5021409,263.9132965,270.171389,279.8770236
61,281,262,337.5262093,256.7197443,368.7199365,404.4618167,451.6231429,261.3971906,263.9132965,270.171389
61,281,262,331.8810296,255.91329,337.5262093,368.7199365,404.4618167,256.7197443,261.3971906,263.9132965
61,281,262,330.1270005,255.7520001,331.8810296,337.5262093,368.7199365,255.91329,256.7197443,261.3971906
61,281,262,329.3326483,255.7520001,330.1270005,331.8810296,337.5262093,255.7520001,255.91329,256.7197443
61,281,262,330,257,329.3326483,330.1270005,331.8810296,255.7520001,255.7520001,255.91329
61,281,262,330,257,330,329.3326483,330.1270005,257,255.7520001,255.7520001
61,281,262,330,257,330,330,329.3326483,257,257,255.7520001
61,281,262,330,257,330,330,330,257,257,257
61,281,262,330,257,330,330,330,257,257,257
62,501,190,166.0949998,129.0949998,166.0949998,166.0949998,166.0949998,129.0949998,129.0949998,129.0949998
62,501,190,166.901452,129.6326346,166.0949998,166.0949998,166.0949998,129.0949998,129.0949998,129.0949998
62,501,190,167.7079041,130.1702694,166.901452,166.0949998,166.0949998,129.6326346,129.0949998,129.0949998
62,501,190,168.5143563,130.7079041,167.7079041,166.901452,166.0949998,130.1702694,129.6326346,129.0949998
62,501,190,175.0012925,132.1887577,168.5143563,167.7079041,166.901452,130.7079041,130.1702694,129.6326346
62,501,190,196.0949998,136.0949998,175.0012925,168.5143563,167.7079041,132.1887577,130.7079041,130.1702694
62,501,190,223.514444,141.7401795,196.0949998,175.0012925,168.5143563,136.0949998,132.1887577,130.7079041
62,501,190,273.6115023,149.8369931,223.514444,196.0949998,175.0012925,141.7401795,136.0949998,132.1887577
62,501,190,322.9016939,154.9337188,273.6115023,223.514444,196.0949998,149.8369931,141.7401795,136.0949998
62,501,190,368.6758401,156.9982369,322.9016939,273.6115023,223.514444,154.9337188,149.8369931,141.7401795
62,501,190,423.0326535,160.2512754,368.6758401,322.9016939,273.6115023,156.9982369,154.9337188,149.8369931
62,501,190,446.470106,164.1575175,423.0326535,368.6758401,322.9016939,160.2512754,156.9982369,154.9337188
62,501,190,468.6435289,166.9337252,446.470106,423.0326535,368.6758401,164.1575175,160.2512754,156.9982369
62,501,190,482.8692353,169.3530783,468.6435289,446.470106,423.0326535,166.9337252,164.1575175,160.2512754
62,501,190,490.3530926,171.9982369,482.8692353,468.6435289,446.470106,169.3530783,166.9337252,164.1575175
62,501,190,498.2240529,175.0949998,490.3530926,482.8692353,468.6435289,171.9982369,169.3530783,166.9337252
62,501,190,501.449845,175.0949998,498.2240529,490.3530926,482.8692353,175.0949998,171.9982369,169.3530783
62,501,190,503.3450084,175.0949998,501.449845,498.2240529,490.3530926,175.0949998,175.0949998,171.9982369
62,501,190,504.9337188,175.9337188,503.3450084,501.449845,498.2240529,175.0949998,175.0949998,175.0949998
62,501,190,506.3208091,177.0949998,504.9337188,503.3450084,501.449845,175.9337188,175.0949998,175.0949998
62,501,190,508,178,506.3208091,504.9337188,503.3450084,177.0949998,175.9337188,175.0949998
62,501,190,508,178,508,506.3208091,504.9337188,178,177.0949998,175.9337188
62,501,190,508,178,508,508,506.3208091,178,178,177.0949998
62,501,190,508,178,508,508,508,178,178,178
62,501,190,508,178,508,508,508,178,178,178
63,581,110,389.0639999,210.0639999,389.0639999,389.0639999,389.0639999,210.0639999,210.0639999,210.0639999
63,581,110,389.0639999,209.6671743,389.0639999,389.0639999,389.0639999,210.0639999,210.0639999,210.0639999
63,581,110,389.0639999,209.2703486,389.0639999,389.0639999,389.0639999,209.6671743,210.0639999,210.0639999
63,581,110,390.6123967,207.9027023,389.0639999,389.0639999,389.0639999,209.2703486,209.6671743,210.0639999
63,581,110,394.4188636,205.0962401,390.6123967,389.0639999,389.0639999,207.9027023,209.2703486,209.6671743
63,581,110,400.0639999,201.0639999,394.4188636,390.6123967,389.0639999,205.0962401,207.9027023,209.2703486
63,581,110,421.8382644,186.5478235,400.0639999,394.4188636,390.6123967,201.0639999,205.0962401,207.9027023
63,581,110,444.2828066,172.9702166,421.8382644,400.0639999,394.4188636,186.5478235,201.0639999,205.0962401
63,581,110,473.4834641,156.773619,444.2828066,421.8382644,400.0639999,172.9702166,186.5478235,201.0639999
63,581,110,504.7414871,140.3220323,473.4834641,444.2828066,421.8382644,156.773619,172.9702166,186.5478235
63,581,110,520.0639999,133.0639999,504.7414871,473.4834641,444.2828066,140.3220323,156.773619,172.9702166
63,581,110,530.547905,128.2252744,520.0639999,504.7414871,473.4834641,133.0639999,140.3220323,156.773619
63,581,110,535.515615,126.4510961,530.547905,520.0639999,504.7414871,128.2252744,133.0639999,140.3220323
63,581,110,537.470251,125.6577488,535.515615,530.547905,520.0639999,126.4510961,128.2252744,133.0639999
63,581,110,538.2575519,125.0639999,537.470251,535.515615,530.547905,125.6577488,126.4510961,128.2252744
63,581,110,539.0639999,125.0639999,538.2575519,537.470251,535.515615,125.0639999,125.6577488,126.4510961
63,581,110,539.0639999,123.4510914,539.0639999,538.2575519,537.470251,125.0639999,125.0639999,125.6577488
63,581,110,539.6769037,123.0639999,539.0639999,539.0639999,538.2575519,123.4510914,125.0639999,125.0639999
63,581,110,540.90271,122.6446449,539.6769037,539.0639999,539.0639999,123.0639999,123.4510914,125.0639999
63,581,110,542.7202546,121.8452483,540.90271,539.6769037,539.0639999,122.6446449,123.0639999,123.4510914
63,581,110,545.0639999,121.0639999,542.7202546,540.90271,539.6769037,121.8452483,122.6446449,123.0639999
63,581,110,549.0962711,120.2575456,545.0639999,542.7202546,540.90271,121.0639999,121.8452483,122.6446449
63,581,110,552.515615,119.4510961,549.0962711,545.0639999,542.7202546,120.2575456,121.0639999,121.8452483
63,581,110,556.5801301,119.0639999,552.515615,549.0962711,545.0639999,119.4510961,120.2575456,121.0639999
63,581,110,560.9672301,118.6123848,556.5801301,552.515615,549.0962711,119.0639999,119.4510961,120.2575456
63,581,110,564.1264957,117.0639999,560.9672301,556.5801301,552.515615,118.6123848,119.0639999,119.4510961
63,581,110,565.6890042,117.0639999,564.1264957,560.9672301,556.5801301,117.0639999,118.6123848,119.0639999
63,581,110,566.6769037,117.0639999,565.6890042,564.1264957,560.9672301,117.0639999,117.0639999,118.6123848
63,581,110,568.322065,116.6446449,566.6769037,565.6890042,564.1264957,117.0639999,117.0639999,117.0639999
63,581,110,570.515615,115.8381923,568.322065,566.6769037,565.6890042,116.6446449,117.0639999,117.0639999
63,581,110,572.0962557,115.0639999,570.515615,568.322065,566.6769037,115.8381923,116.6446449,117.0639999
63,581,110,572.90271,115.0639999,572.0962557,570.515615,568.322065,115.0639999,115.8381923,116.6446449
63,581,110,573.6889995,115.0639999,572.90271,572.0962557,570.515615,115.0639999,115.0639999,115.8381923
63,581,110,574.90271,115.0639999,573.6889995,572.90271,572.0962557,115.0639999,115.0639999,115.0639999
63,581,110,577,116,574.90271,573.6889995,572.90271,115.0639999,115.0639999,115.0639999
63,581,110,577,116,577,574.90271,573.6889995,116,115.0639999,115.0639999
63,581,110,577,116,577,577,574.90271,116,116,115.0639999
63,581,110,577,116,577,577,577,116,116,116
63,581,110,577,116,577,577,577,116,116,116
64,275,115,343.1570001,212.1570001,343.1570001,343.1570001,343.1570001,212.1570001,212.1570001,212.1570001
64,275,115,329.4473834,196.8344873,343.1570001,343.1570001,343.1570001,212.1570001,212.1570001,212.1570001
64,275,115,319.4150913,184.5763889,329.4473834,343.1570001,343.1570001,196.8344873,212.1570001,212.1570001
64,275,115,302.5764457,166.1570939,319.4150913,329.4473834,343.1570001,184.5763889,196.8344873,212.1570001
64,275,115,279.7377619,140.9313492,302.5764457,319.4150913,329.4473834,166.1570939,184.5763889,196.8344873
64,275,115,260.6570373,115.0633316,279.7377619,302.5764457,319.4150913,140.9313492,166.1570939,184.5763889
64,275,115,248.1570627,87.71963697,260.6570373,279.7377619,302.5764457,115.0633316,140.9313492,166.1570939
64,275,115,246,82,248.1570627,260.6570373,279.7377619,87.71963697,115.0633316,140.9313492
64,275,115,246,82,246,248.1570627,260.6570373,82,87.71963697,115.0633316
64,275,115,246,82,246,246,248.1570627,82,82,87.71963697
64,275,115,246,82,246,246,246,82,82,82
64,275,115,246,82,246,246,246,82,82,82
65,388,131,549.8139999,250.8139999,549.8139999,549.8139999,549.8139999,250.8139999,250.8139999,250.8139999
65,388,131,549.4107743,250.8139999,549.8139999,549.8139999,549.8139999,250.8139999,250.8139999,250.8139999
65,388,131,549.0075488,250.8139999,549.4107743,549.8139999,549.8139999,250.8139999,250.8139999,250.8139999
65,388,131,545.4591596,248.7172247,549.0075488,549.4107743,549.8139999,250.8139999,250.8139999,250.8139999
65,388,131,535.8461957,241.7494329,545.4591596,549.0075488,549.4107743,248.7172247,250.8139999,250.8139999
65,388,131,517.9076013,226.8763462,535.8461957,545.4591596,549.0075488,241.7494329,248.7172247,250.8139999
65,388,131,495.2513973,203.4388937,517.9076013,535.8461957,545.4591596,226.8763462,241.7494329,248.7172247
65,388,131,467.1365603,178.2010792,495.2513973,517.9076013,535.8461957,203.4388937,226.8763462,241.7494329
65,388,131,445.6849643,162.0398046,467.1365603,495.2513973,517.9076013,178.2010792,203.4388937,226.8763462
65,388,131,434.0075257,155.9107628,445.6849643,467.1365603,495.2513973,162.0398046,178.2010792,203.4388937
65,388,131,427.5558937,152.5236304,434.0075257,445.6849643,467.1365603,155.9107628,162.0398046,178.2010792
65,388,131,421.1043094,145.2655981,427.5558937,434.0075257,445.6849643,152.5236304,155.9107628,162.0398046
65,388,131,418.5640006,141.3140014,421.1043094,427.5558937,434.0075257,145.2655981,152.5236304,155.9107628
65,388,131,415.2978697,136.8785146,418.5640006,421.1043094,427.5558937,141.3140014,145.2655981,152.5236304
65,388,131,410.2333349,131.9107628,415.2978697,418.5640006,421.1043094,136.8785146,141.3140014,145.2655981
65,388,131,404.7494733,128.7494733,410.2333349,415.2978697,418.5640006,131.9107628,136.8785146,141.3140014
65,388,131,403.1365773,127.1365773,404.7494733,410.2333349,415.2978697,128.7494733,131.9107628,136.8785146
65,388,131,402.6012333,126.8139999,403.1365773,404.7494733,410.2333349,127.1365773,128.7494733,131.9107628
65,388,131,402.3352755,126.8139999,402.6012333,403.1365773,404.7494733,126.8139999,127.1365773,128.7494733
65,388,131,402.0693176,126.8139999,402.3352755,402.6012333,403.1365773,126.8139999,126.8139999,127.1365773
65,388,131,403,128,402.0693176,402.3352755,402.6012333,126.8139999,126.8139999,126.8139999
65,388,131,403,128,403,402.0693176,402.3352755,128,126.8139999,126.8139999
65,388,131,403,128,403,403,402.0693176,128,128,126.8139999
65,388,131,403,128,403,403,403,128,128,128
65,388,131,403,128,403,403,403,128,128,128
66,355,197,337.096,126.096,337.096,337.096,337.096,126.096,126.096,126.096
66,355,197,337.096,128.0801281,337.096,337.096,337.096,126.096,126.096,126.096
66,355,197,337.096,130.0642562,337.096,337.096,337.096,128.0801281,126.096,126.096
66,355,197,337.8701924,134.1927698,337.096,337.096,337.096,130.0642562,128.0801281,126.096
66,355,197,339.2895457,140.0637287,337.8701924,337.096,337.096,134.1927698,130.0642562,128.0801281
66,355,197,340.096,144.096,339.2895457,337.8701924,337.096,140.0637287,134.1927698,130.0642562
66,355,197,340.096,145.708896,340.096,339.2895457,337.8701924,144.096,140.0637287,134.1927698
66,355,197,340.6897489,146.096,340.096,340.096,339.2895457,145.708896,144.096,140.0637287
66,355,197,342,147,340.6897489,340.096,340.096,146.096,145.708896,144.096
66,355,197,342,147,342,340.6897489,340.096,147,146.096,145.708896
66,355,197,342,147,342,342,340.6897489,147,147,146.096
66,355,197,342,147,342,342,342,147,147,147
66,355,197,342,147,342,342,342,147,147,147
67,585,277,122.0019999,101.0019999,122.0019999,122.0019999,122.0019999,101.0019999,101.0019999,101.0019999
67,585,277,122.7956511,101.3988255,122.0019999,122.0019999,122.0019999,101.0019999,101.0019999,101.0019999
67,585,277,123.5893024,101.7956511,122.7956511,122.0019999,122.0019999,101.3988255,101.0019999,101.0019999
67,585,277,132.1310832,103.9374959,123.5893024,122.7956511,122.0019999,101.7956511,101.3988255,101.0019999
67,585,277,169.1959948,113.9698704,132.1310832,123.5893024,122.7956511,103.9374959,101.7956511,101.3988255
67,585,277,270.0019998,143.0019999,169.1959948,132.1310832,123.5893024,113.9698704,103.9374959,101.7956511
67,585,277,366.776509,178.4859865,270.0019998,169.1959948,132.1310832,143.0019999,113.9698704,103.9374959
67,585,277,448.8407619,215.8084771,366.776509,270.0019998,169.1959948,178.4859865,143.0019999,113.9698704
67,585,277,488.4395063,234.4082509,448.8407619,366.776509,270.0019998,215.8084771,178.4859865,143.0019999
67,585,277,492.117387,235.0789246,488.4395063,448.8407619,366.776509,234.4082509,215.8084771,178.4859865
67,585,277,492.5981558,235.3994372,492.117387,488.4395063,448.8407619,235.0789246,234.4082509,215.8084771
67,585,277,493.0789246,235.7199497,492.5981558,492.117387,488.4395063,235.3994372,235.0789246,234.4082509
67,585,277,493.5596934,236.0404622,493.0789246,492.5981558,492.117387,235.7199497,235.3994372,235.0789246
67,585,277,494.0404622,236.3609748,493.5596934,493.0789246,492.5981558,236.0404622,235.7199497,235.3994372
67,585,277,494.521231,236.6814873,494.0404622,493.5596934,493.0789246,236.3609748,236.0404622,235.7199497
67,585,277,495.0019999,237.0019999,494.521231,494.0404622,493.5596934,236.6814873,236.3609748,236.0404622
67,585,277,499.8407253,237.8084541,495.0019999,494.521231,494.0404622,237.0019999,236.6814873,236.3609748
67,585,277,506.5181338,239.2278074,499.8407253,495.0019999,494.521231,237.8084541,237.0019999,236.6814873
67,585,277,513.3568402,240.4213549,506.5181338,499.8407253,495.0019999,239.2278074,237.8084541,237.0019999
67,585,277,518.905237,241.0019999,513.3568402,506.5181338,499.8407253,240.4213549,239.2278074,237.8084541
67,585,277,522.0957652,241.0019999,518.905237,513.3568402,506.5181338,241.0019999,240.4213549,239.2278074
67,585,277,524.4395105,241.0019999,522.0957652,518.905237,513.3568402,241.0019999,241.0019999,240.4213549
67,585,277,528.6794225,241.6149036,524.4395105,522.0957652,518.905237,241.0019999,241.0019999,241.0019999
67,585,277,531.4213549,242.0019999,528.6794225,524.4395105,522.0957652,241.6149036,241.0019999,241.0019999
67,585,277,532.2278091,242.0019999,531.4213549,528.6794225,524.4395105,242.0019999,241.6149036,241.0019999
67,585,277,533.0178755,242.0019999,532.2278091,531.4213549,528.6794225,242.0019999,242.0019999,241.6149036
67,585,277,533.4146996,242.0019999,533.0178755,532.2278091,531.4213549,242.0019999,242.0019999,242.0019999
67,585,277,533.8115237,242.0019999,533.4146996,533.0178755,532.2278091,242.0019999,242.0019999,242.0019999
67,585,277,534.4213549,242.0019999,533.8115237,533.4146996,533.0178755,242.0019999,242.0019999,242.0019999
67,585,277,536,243,534.4213549,533.8115237,533.4146996,242.0019999,242.0019999,242.0019999
67,585,277,536,243,536,534.4213549,533.8115237,243,242.0019999,242.0019999
67,585,277,536,243,536,536,534.4213549,243,243,242.0019999
67,585,277,536,243,536,536,536,243,243,243
67,585,277,536,243,536,536,536,243,243,243
68,102,163,394.846,397.846,394.846,394.846,394.846,397.846,397.846,397.846
68,102,163,394.646,397.646,394.846,394.846,394.846,397.846,397.846,397.846
68,102,163,394.446,397.446,394.646,394.846,394.846,397.646,397.846,397.846
68,102,163,394.246,397.246,394.446,394.646,394.846,397.446,397.646,397.846
68,102,163,394.046,397.046,394.246,394.446,394.646,397.246,397.446,397.646
68,102,163,393.846,396.846,394.046,394.246,394.446,397.046,397.246,397.446
68,102,163,379.3299352,387.1686235,393.846,394.046,394.246,396.846,397.046,397.246
68,102,163,359.2976785,376.2653888,379.3299352,393.846,394.046,387.1686235,396.846,397.046
68,102,163,328.5335977,359.4710547,359.2976785,379.3299352,393.846,376.2653888,387.1686235,396.846
68,102,163,291.8783527,338.7815391,328.5335977,359.2976785,379.3299352,359.4710547,376.2653888,387.1686235
68,102,163,262.846,321.846,291.8783527,328.5335977,359.2976785,338.7815391,359.4710547,376.2653888
68,102,163,247.5234872,312.9750715,262.846,291.8783527,328.5335977,321.846,338.7815391,359.4710547
68,102,163,234.652488,304.1040912,247.5234872,262.846,291.8783527,312.9750715,321.846,338.7815391
68,102,163,220.8783155,291.4589637,234.652488,247.5234872,262.846,304.1040912,312.9750715,321.846
68,102,163,208.5335254,278.9710169,220.8783155,234.652488,247.5234872,291.4589637,304.1040912,312.9750715
68,102,163,203.846,275.846,208.5335254,220.8783155,234.652488,278.9710169,291.4589637,304.1040912
68,102,163,195.7815196,266.9750715,203.846,208.5335254,220.8783155,275.846,278.9710169,291.4589637
68,102,163,185.8782896,254.4266865,195.7815196,203.846,208.5335254,266.9750715,275.846,278.9710169
68,102,163,177.0718336,244.9105373,185.8782896,195.7815196,203.846,254.4266865,266.9750715,275.846
68,102,163,167.5557698,237.0073729,177.0718336,185.8782896,195.7815196,244.9105373,254.4266865,266.9750715
68,102,163,152.5647709,223.5647709,167.5557698,177.0718336,185.8782896,237.0073729,244.9105373,254.4266865
68,102,163,145.5335352,216.5335352,152.5647709,167.5557698,177.0718336,223.5647709,237.0073729,244.9105373
68,102,163,137.716992,208.716992,145.5335352,152.5647709,167.5557698,216.5335352,223.5647709,237.0073729
68,102,163,130.9105373,202.3298891,137.716992,145.5335352,152.5647709,208.716992,216.5335352,223.5647709
68,102,163,123.6847777,195.0073729,130.9105373,137.716992,145.5335352,202.3298891,208.716992,216.5335352
68,102,163,112.652465,181.652465,123.6847777,130.9105373,137.716992,195.0073729,202.3298891,208.716992
68,102,163,107.8137395,176.8137395,112.652465,123.6847777,130.9105373,181.652465,195.0073729,202.3298891
68,102,163,104.9710011,175.2210003,107.8137395,112.652465,123.6847777,176.8137395,181.652465,195.0073729
68,102,163,103.846,174.0072963,104.9710011,107.8137395,112.652465,175.2210003,176.8137395,181.652465
68,102,163,103.7330992,172.846,103.846,104.9710011,107.8137395,174.0072963,175.2210003,176.8137395
68,102,163,103.329872,172.846,103.7330992,103.846,104.9710011,172.846,174.0072963,175.2210003
68,102,163,102.9266449,172.846,103.329872,103.7330992,103.846,172.846,172.846,174.0072963
68,102,163,104,174,102.9266449,103.329872,103.7330992,172.846,172.846,172.846
68,102,163,104,174,104,102.9266449,103.329872,174,172.846,172.846
68,102,163,104,174,104,104,102.9266449,174,174,172.846
68,102,163,104,174,104,104,104,174,174,174
68,102,163,104,174,104,104,104,174,174,174
69,274,384,123.908,118.908,123.908,123.908,123.908,118.908,118.908,118.908
69,274,384,125.9241278,122.5370301,123.908,123.908,123.908,118.908,118.908,118.908
69,274,384,127.9402557,126.1660603,125.9241278,123.908,123.908,122.5370301,118.908,118.908
69,274,384,134.3596155,134.6176806,127.9402557,125.9241278,123.908,126.1660603,122.5370301,118.908
69,274,384,147.8142927,151.5643054,134.3596155,127.9402557,125.9241278,134.6176806,126.1660603,122.5370301
69,274,384,168.908,178.908,147.8142927,134.3596155,127.9402557,151.5643054,134.6176806,126.1660603
69,274,384,185.8435391,203.1016273,168.908,147.8142927,134.3596155,178.908,151.5643054,134.6176806
69,274,384,207.6822094,241.3918999,185.8435391,168.908,147.8142927,203.1016273,178.908,151.5643054
69,274,384,224.7789705,274.0692961,207.6822094,185.8435391,168.908,241.3918999,203.1016273,178.908
69,274,384,236.5209207,298.5854565,224.7789705,207.6822094,185.8435391,274.0692961,241.3918999,203.1016273
69,274,384,249.220479,325.220479,236.5209207,224.7789705,207.6822094,298.5854565,274.0692961,241.3918999
69,274,384,257.0330214,333.0330214,249.220479,236.5209207,224.7789705,325.220479,298.5854565,274.0692961
69,274,384,258.908,335.416024,257.0330214,249.220479,236.5209207,333.0330214,325.220479,298.5854565
69,274,384,258.908,336.0844731,258.908,257.0330214,249.220479,335.416024,333.0330214,325.220479
69,274,384,258.908,336.7529221,258.908,258.908,257.0330214,336.0844731,335.416024,333.0330214
69,274,384,258.908,337.4213712,258.908,258.908,258.908,336.7529221,336.0844731,335.416024
69,274,384,258.908,338.0898203,258.908,258.908,258.908,337.4213712,336.7529221,336.0844731
69,274,384,258.908,338.7582693,258.908,258.908,258.908,338.0898203,337.4213712,336.7529221
69,274,384,258.908,339.4267184,258.908,258.908,258.908,338.7582693,338.0898203,337.4213712
69,274,384,259.1338075,342.6176905,258.908,258.908,258.908,339.4267184,338.7582693,338.0898203
69,274,384,259.9725117,352.0692792,259.1338075,258.908,258.908,342.6176905,339.4267184,338.7582693
69,274,384,261.5854201,356.1015504,259.9725117,259.1338075,258.908,352.0692792,342.6176905,339.4267184
69,274,384,263.1983187,361.4241155,261.5854201,259.9725117,259.1338075,356.1015504,352.0692792,342.6176905
69,274,384,263.908,364.345499,263.1983187,261.5854201,259.9725117,361.4241155,356.1015504,352.0692792
69,274,384,264.1338075,365.5854226,263.908,263.1983187,261.5854201,364.345499,361.4241155,356.1015504
69,274,384,264.9241278,367.9563836,264.1338075,263.908,263.1983187,365.5854226,364.345499,361.4241155
69,274,384,265.3273534,369.1660603,264.9241278,264.1338075,263.908,367.9563836,365.5854226,364.345499
69,274,384,265.730579,370.375737,265.3273534,264.9241278,264.1338075,369.1660603,367.9563836,365.5854226
69,274,384,265.908,371.3596109,265.730579,265.3273534,264.9241278,370.375737,369.1660603,367.9563836
69,274,384,265.908,372.0349841,265.908,265.730579,265.3273534,371.3596109,370.375737,369.1660603
69,274,384,265.908,372.4318097,265.908,265.908,265.730579,372.0349841,371.3596109,370.375737
69,274,384,265.908,372.8286353,265.908,265.908,265.908,372.4318097,372.0349841,371.3596109
69,274,384,267.1983187,373.5531593,265.908,265.908,265.908,372.8286353,372.4318097,372.0349841
69,274,384,268.3596109,373.908,267.1983187,265.908,265.908,373.5531593,372.8286353,372.4318097
69,274,384,269.1660651,374.4241302,268.3596109,267.1983187,265.908,373.908,373.5531593,372.8286353
69,274,384,269.9397474,375.9714948,269.1660651,268.3596109,267.1983187,374.4241302,373.908,373.5531593
69,274,384,270.3365715,376.7651431,269.9397474,269.1660651,268.3596109,375.9714948,374.4241302,373.908
69,274,384,270.7333957,377.5587913,270.3365715,269.9397474,269.1660651,376.7651431,375.9714948,374.4241302
69,274,384,271.3596109,378.3596109,270.7333957,270.3365715,269.9397474,377.5587913,376.7651431,375.9714948
69,274,384,272.1660651,378.908,271.3596109,270.7333957,270.3365715,378.3596109,377.5587913,376.7651431
69,274,384,274,380,272.1660651,271.3596109,270.7333957,378.908,378.3596109,377.5587913
69,274,384,274,380,274,272.1660651,271.3596109,380,378.908,378.3596109
69,274,384,274,380,274,274,272.1660651,380,380,378.908
69,274,384,274,380,274,274,274,380,380,380
69,274,384,274,380,274,274,274,380,380,380
70,399,383,308.22,220.22,308.22,308.22,308.22,220.22,220.22,220.22
70,399,383,307.4135458,220.22,308.22,308.22,308.22,220.22,220.22,220.22
70,399,383,307.22,221.4458076,307.4135458,308.22,308.22,220.22,220.22,220.22
70,399,383,308.4387532,225.8762597,307.22,307.4135458,308.22,221.4458076,220.22,220.22
70,399,383,311.9619677,233.5426235,308.4387532,307.22,307.4135458,225.8762597,221.4458076,220.22
70,399,383,319.22,243.22,311.9619677,308.4387532,307.22,233.5426235,225.8762597,221.4458076
