trial,target x,target y,widget x,widget y,widget x [-1],widget y [-1],widget x [-2],widget y [-2],widget x [-2],widget y [-2]
253,406.5151093,448.3797928,442.7766772,450.840207,440.1100049,450.840207,435.6516637,450.840207,429.609978,450.840207
253,409.9561881,448.3797928,446.6099959,450.840207,442.7766772,450.840207,440.1100049,450.840207,435.6516637,450.840207
253,413.3972669,448.3797928,449.3600034,450.840207,446.6099959,450.840207,442.7766772,450.840207,440.1100049,450.840207
253,416.8383457,448.3797928,452.2766692,450.840207,449.3600034,450.840207,446.6099959,450.840207,442.7766772,450.840207
253,420.2794245,448.3797928,455.5266624,450.840207,452.2766692,450.840207,449.3600034,450.840207,446.6099959,450.840207
253,423.7205033,448.3797928,457.6100019,450.340206,455.5266624,450.840207,452.2766692,450.840207,449.3600034,450.840207
253,427.1615821,448.3797928,460.2350121,449.840207,457.6100019,450.340206,455.5266624,450.840207,452.2766692,450.840207
253,430.6026609,448.3797928,463.3600039,449.840207,460.2350121,449.840207,457.6100019,450.340206,455.5266624,450.840207
253,434.0437397,448.3797928,468.3600014,449.840207,463.3600039,449.840207,460.2350121,449.840207,457.6100019,450.340206
253,437.4848185,448.3797928,471.9433399,449.840207,468.3600014,449.840207,463.3600039,449.840207,460.2350121,449.840207
253,440.9258973,448.3797928,476.1516632,448.4235417,471.9433399,449.840207,468.3600014,449.840207,463.3600039,449.840207
253,444.3669761,448.3797928,479.1099989,447.840207,476.1516632,448.4235417,471.9433399,449.840207,468.3600014,449.840207
253,447.8080549,448.3797928,481.1933384,447.840207,479.1099989,447.840207,476.1516632,448.4235417,471.9433399,449.840207
253,451.2491337,448.3797928,483.2766613,447.840207,481.1933384,447.840207,479.1099989,447.840207,476.1516632,448.4235417
253,454.6902125,448.3797928,485.3599974,447.840207,483.2766613,447.840207,481.1933384,447.840207,479.1099989,447.840207
253,458.1312913,448.3797928,489.2766738,447.840207,485.3599974,447.840207,483.2766613,447.840207,481.1933384,447.840207
253,461.5723701,448.3797928,491.5266763,447.840207,489.2766738,447.840207,485.3599974,447.840207,483.2766613,447.840207
253,465.0134489,448.3797928,495.6099919,447.840207,491.5266763,447.840207,489.2766738,447.840207,485.3599974,447.840207
253,468.4545277,448.3797928,497.8183386,447.840207,495.6099919,447.840207,491.5266763,447.840207,489.2766738,447.840207
253,471.8956065,448.3797928,503.1100198,447.840207,497.8183386,447.840207,495.6099919,447.840207,491.5266763,447.840207
253,475.3366853,448.3797928,508.7349972,447.840207,503.1100198,447.840207,497.8183386,447.840207,495.6099919,447.840207
253,478.7777642,448.3797928,510.1317385,447.840207,508.7349972,447.840207,503.1100198,447.840207,497.8183386,447.840207
253,482.218843,448.3797928,513.3600014,447.840207,510.1317385,447.840207,508.7349972,447.840207,503.1100198,447.840207
253,485.6599217,448.3797928,516.4500045,447.840207,513.3600014,447.840207,510.1317385,447.840207,508.7349972,447.840207
253,489.1010006,448.3797928,518.9016661,447.840207,516.4500045,447.840207,513.3600014,447.840207,510.1317385,447.840207
253,492.5420794,448.3797928,520.6100078,448.506879,518.9016661,447.840207,516.4500045,447.840207,513.3600014,447.840207
253,495.9831582,448.3797928,524.4850098,449.840207,520.6100078,448.506879,518.9016661,447.840207,516.4500045,447.840207
253,499.424237,448.3797928,530.5266584,449.840207,524.4850098,449.840207,520.6100078,448.506879,518.9016661,447.840207
253,502.8653158,448.3797928,536.9016761,449.840207,530.5266584,449.840207,524.4850098,449.840207,520.6100078,448.506879
253,506.3063946,448.3797928,541.6099999,449.840207,536.9016761,449.840207,530.5266584,449.840207,524.4850098,449.840207
253,509.7474734,448.3797928,545.6099852,449.840207,541.6099999,449.840207,536.9016761,449.840207,530.5266584,449.840207
253,513.1885522,448.3797928,548.6099939,449.840207,545.6099852,449.840207,541.6099999,449.840207,536.9016761,449.840207
253,516.629631,448.3797928,551.7766669,449.840207,548.6099939,449.840207,545.6099852,449.840207,541.6099999,449.840207
253,520.0707098,448.3797928,556.5266823,449.840207,551.7766669,449.840207,548.6099939,449.840207,545.6099852,449.840207
253,523.5117886,448.3797928,561.4946329,449.840207,556.5266823,449.840207,551.7766669,449.840207,548.6099939,449.840207
253,526.9528674,448.3797928,566.4100056,449.840207,561.4946329,449.840207,556.5266823,449.840207,551.7766669,449.840207
253,530.3939462,448.3797928,572.1100068,449.840207,566.4100056,449.840207,561.4946329,449.840207,556.5266823,449.840207
253,533.835025,448.3797928,576.4850126,449.840207,572.1100068,449.840207,566.4100056,449.840207,561.4946329,449.840207
253,537.2761038,448.3797928,581.7839459,449.1445493,576.4850126,449.840207,572.1100068,449.840207,566.4100056,449.840207
253,540.7171826,448.3797928,585.1099999,448.840207,581.7839459,449.1445493,576.4850126,449.840207,572.1100068,449.840207
253,544.1582614,448.3797928,587.1933344,448.840207,585.1099999,448.840207,581.7839459,449.1445493,576.4850126,449.840207
253,547.5993402,448.3797928,590.1100108,448.840207,587.1933344,448.840207,585.1099999,448.840207,581.7839459,449.1445493
253,551.040419,448.3797928,593.2349939,448.840207,590.1100108,448.840207,587.1933344,448.840207,585.1099999,448.840207
253,554.4814978,448.3797928,599.1099989,448.840207,593.2349939,448.840207,590.1100108,448.840207,587.1933344,448.840207
253,557.9225766,448.3797928,601.5266724,448.840207,599.1099989,448.840207,593.2349939,448.840207,590.1100108,448.840207
253,561.3636554,448.3797928,605.609984,448.840207,601.5266724,448.840207,599.1099989,448.840207,593.2349939,448.840207
253,564.8047342,448.3797928,610.8599944,447.7568755,605.609984,448.840207,601.5266724,448.840207,599.1099989,448.840207
253,568.245813,448.3797928,616.6933354,445.7568715,610.8599944,447.7568755,605.609984,448.840207,601.5266724,448.840207
253,571.6868918,448.3797928,617.6329893,444.840207,616.6933354,445.7568715,610.8599944,447.7568755,605.609984,448.840207
253,575.1279706,448.3797928,617.82456,444.840207,617.6329893,444.840207,616.6933354,445.7568715,610.8599944,447.7568755
253,578.5690494,448.3797928,618.0161308,444.840207,617.82456,444.840207,617.6329893,444.840207,616.6933354,445.7568715
253,582.0101282,448.3797928,618.2077016,444.840207,618.0161308,444.840207,617.82456,444.840207,617.6329893,444.840207
253,585.451207,448.3797928,618.3992723,444.840207,618.2077016,444.840207,618.0161308,444.840207,617.82456,444.840207
253,588.8922858,448.3797928,618.5908431,444.840207,618.3992723,444.840207,618.2077016,444.840207,618.0161308,444.840207
253,592.3333646,448.3797928,618.7824139,444.840207,618.5908431,444.840207,618.3992723,444.840207,618.2077016,444.840207
253,595.7744434,448.3797928,618.9739846,444.840207,618.7824139,444.840207,618.5908431,444.840207,618.3992723,444.840207
253,599.2155222,448.3797928,619.1655554,444.840207,618.9739846,444.840207,618.7824139,444.840207,618.5908431,444.840207
253,602.656601,448.3797928,619.3571262,444.840207,619.1655554,444.840207,618.9739846,444.840207,618.7824139,444.840207
253,606.0976798,448.3797928,619.5486969,444.840207,619.3571262,444.840207,619.1655554,444.840207,618.9739846,444.840207
253,609.5387586,448.3797928,622.4433349,444.840207,619.5486969,444.840207,619.3571262,444.840207,619.1655554,444.840207
253,612.9798374,448.3797928,627.3600173,444.840207,622.4433349,444.840207,619.5486969,444.840207,619.3571262,444.840207
253,616.4209162,448.3797928,632.5683266,444.840207,627.3600173,444.840207,622.4433349,444.840207,619.5486969,444.840207
253,619.861995,448.3797928,639.4433309,444.840207,632.5683266,444.840207,627.3600173,444.840207,622.4433349,444.840207
253,623.3030739,448.3797928,646.735019,444.840207,639.4433309,444.840207,632.5683266,444.840207,627.3600173,444.840207
253,626.7441526,448.3797928,651.2766533,444.840207,646.735019,444.840207,639.4433309,444.840207,632.5683266,444.840207
253,630.1852315,448.3797928,652.5683322,444.840207,651.2766533,444.840207,646.735019,444.840207,639.4433309,444.840207
253,633.6263103,448.3797928,656.6100078,444.840207,652.5683322,444.840207,651.2766533,444.840207,646.735019,444.840207
253,637.0673891,448.3797928,660.7350138,444.840207,656.6100078,444.840207,652.5683322,444.840207,651.2766533,444.840207
253,640.5084679,448.3797928,663.6933314,444.840207,660.7350138,444.840207,656.6100078,444.840207,652.5683322,444.840207
253,643.9495467,448.3797928,665.1100049,444.840207,663.6933314,444.840207,660.7350138,444.840207,656.6100078,444.840207
253,647.3906255,448.3797928,668.9433385,444.840207,665.1100049,444.840207,663.6933314,444.840207,660.7350138,444.840207
253,650.8317043,448.3797928,671.6516537,444.840207,668.9433385,444.840207,665.1100049,444.840207,663.6933314,444.840207
253,654.2727831,448.3797928,676.1100009,444.840207,671.6516537,444.840207,668.9433385,444.840207,665.1100049,444.840207
253,657.7138619,448.3797928,679.0683365,444.840207,676.1100009,444.840207,671.6516537,444.840207,668.9433385,444.840207
253,661.1549407,448.3797928,683.2766599,444.840207,679.0683365,444.840207,676.1100009,444.840207,671.6516537,444.840207
253,664.5960195,448.3797928,686.4849987,444.840207,683.2766599,444.840207,679.0683365,444.840207,676.1100009,444.840207
253,668.0370983,448.3797928,691.6933473,444.840207,686.4849987,444.840207,683.2766599,444.840207,679.0683365,444.840207
253,671.4781771,448.3797928,696.4433385,444.840207,691.6933473,444.840207,686.4849987,444.840207,683.2766599,444.840207
253,674.9192559,448.3797928,699.6099979,444.840207,696.4433385,444.840207,691.6933473,444.840207,686.4849987,444.840207
253,678.3603347,448.3797928,702.7766748,444.840207,699.6099979,444.840207,696.4433385,444.840207,691.6933473,444.840207
253,681.8014135,448.3797928,705.1933326,444.2568744,702.7766748,444.840207,699.6099979,444.840207,696.4433385,444.840207
253,685.2424923,448.3797928,708.1099929,443.840207,705.1933326,444.2568744,702.7766748,444.840207,699.6099979,444.840207
253,688.6835711,448.3797928,711.6100039,443.840207,708.1099929,443.840207,705.1933326,444.2568744,702.7766748,444.840207
253,692.1246499,448.3797928,714.6499987,443.1602074,711.6100039,443.840207,708.1099929,443.840207,705.1933326,444.2568744
253,695.5657287,448.3797928,716.2900022,442.840207,714.6499987,443.1602074,711.6100039,443.840207,708.1099929,443.840207
253,699.0068075,448.3797928,716.6099999,442.6040946,716.2900022,442.840207,714.6499987,443.1602074,711.6100039,443.840207
253,702.4478863,448.3797928,716.6099999,442.2568725,716.6099999,442.6040946,716.2900022,442.840207,714.6499987,443.1602074
253,705.8889651,448.3797928,716.6099999,441.9096504,716.6099999,442.2568725,716.6099999,442.6040946,716.2900022,442.840207
253,706.3799457,447.1573793,716.6099999,440.563611,716.6099999,441.9096504,716.6099999,442.2568725,716.6099999,442.6040946
253,706.1334157,445.6293684,716.6099999,438.9678721,716.6099999,440.563611,716.6099999,441.9096504,716.6099999,442.2568725
253,703.8757217,443.2680042,715.6899984,437.000204,716.6099999,438.9678721,716.6099999,440.563611,716.6099999,441.9096504
253,701.4431349,440.8341708,709.8599706,433.0068541,715.6899984,437.000204,716.6099999,438.9678721,716.6099999,440.563611
253,699.0105481,438.4003374,705.7699953,429.9602036,709.8599706,433.0068541,715.6899984,437.000204,716.6099999,438.9678721
253,696.5779614,435.966504,700.609988,426.840203,705.7699953,429.9602036,709.8599706,433.0068541,715.6899984,437.000204
253,694.1453746,433.5326707,697.5683361,425.7985433,700.609988,426.840203,705.7699953,429.9602036,709.8599706,433.0068541
253,691.7127878,431.0988373,696.6099999,424.7985405,697.5683361,425.7985433,700.609988,426.840203,705.7699953,429.9602036
253,689.2802011,428.6650039,696.6099999,424.2777082,696.6099999,424.7985405,697.5683361,425.7985433,700.609988,426.840203
253,686.8476143,426.2311705,696.2766738,423.506881,696.6099999,424.2777082,696.6099999,424.7985405,697.5683361,425.7985433
253,684.4150275,423.7973371,694.4016671,421.2152088,696.2766738,423.506881,696.6099999,424.2777082,696.6099999,424.7985405
253,681.9824408,421.3635037,692.8273858,418.3184643,694.4016671,421.2152088,696.2766738,423.506881,696.6099999,424.2777082
253,679.549854,418.9296703,689.9433279,416.1735351,692.8273858,418.3184643,694.4016671,421.2152088,696.2766738,423.506881
253,677.1172672,416.495837,687.1099919,413.7152011,689.9433279,416.1735351,692.8273858,418.3184643,694.4016671,421.2152088
253,674.6846805,414.0620036,683.7766689,410.173545,687.1099919,413.7152011,689.9433279,416.1735351,692.8273858,418.3184643
253,672.2520937,411.6281702,680.776659,406.9235366,683.7766689,410.173545,687.1099919,413.7152011,689.9433279,416.1735351
253,669.8195069,409.1943368,676.6099999,403.840207,680.776659,406.9235366,683.7766689,410.173545,687.1099919,413.7152011
253,667.3869202,406.7605034,672.4433408,400.2152127,676.6099999,403.840207,680.776659,406.9235366,683.7766689,410.173545
253,664.9543334,404.32667,669.4433309,397.673538,672.4433408,400.2152127,676.6099999,403.840207,680.776659,406.9235366
253,662.5217466,401.8928367,667.3599915,396.2152028,669.4433309,397.673538,672.4433408,400.2152127,676.6099999,403.840207
253,660.0891599,399.4590033,665.2766652,393.840205,667.3599915,396.2152028,669.4433309,397.673538,672.4433408,400.2152127
253,657.6565731,397.0251699,661.7766649,392.1318733,665.2766652,393.840205,667.3599915,396.2152028,669.4433309,397.673538
253,655.2239863,394.5913365,659.1099929,390.3402001,661.7766649,392.1318733,665.2766652,393.840205,667.3599915,396.2152028
253,652.7913996,392.1575031,655.4433385,387.465211,659.1099929,390.3402001,661.7766649,392.1318733,665.2766652,393.840205
253,650.3588128,389.7236697,652.1100009,385.173541,655.4433385,387.465211,659.1099929,390.3402001,661.7766649,392.1318733
253,647.926226,387.2898363,648.109989,382.2151988,652.1100009,385.173541,655.4433385,387.465211,659.1099929,390.3402001
253,645.4936393,384.856003,644.8600098,380.0068803,648.109989,382.2151988,652.1100009,385.173541,655.4433385,387.465211
253,643.0610525,382.4221696,641.7350031,376.006878,644.8600098,380.0068803,648.109989,382.2151988,652.1100009,385.173541
253,640.6284657,379.9883362,637.60999,373.8401951,641.7350031,376.006878,644.8600098,380.0068803,648.109989,382.2151988
253,638.1958789,377.5545028,632.5266573,367.6735218,637.60999,373.8401951,641.7350031,376.006878,644.8600098,380.0068803
253,635.7632922,375.1206694,630.3600054,363.4235495,632.5266573,367.6735218,637.60999,373.8401951,641.7350031,376.006878
253,633.3307054,372.686836,627.3599974,358.3402021,630.3600054,363.4235495,632.5266573,367.6735218,637.60999,373.8401951
253,630.8981187,370.2530027,625.4433306,354.6735377,627.3599974,358.3402021,630.3600054,363.4235495,632.5266573,367.6735218
253,628.4655319,367.8191693,624.1933384,353.2152147,625.4433306,354.6735377,627.3599974,358.3402021,630.3600054,363.4235495
253,626.0329451,365.3853359,622.1099989,349.5902045,624.1933384,353.2152147,625.4433306,354.6735377,627.3599974,358.3402021
253,623.6003584,362.9515025,620.3183326,345.2568724,622.1099989,349.5902045,624.1933384,353.2152147,625.4433306,354.6735377
253,621.1677716,360.5176691,618.2766798,341.8402269,620.3183326,345.2568724,622.1099989,349.5902045,624.1933384,353.2152147
253,618.7351848,358.0838357,614.8600004,337.0902075,618.2766798,341.8402269,620.3183326,345.2568724,622.1099989,349.5902045
253,616.3025981,355.6500023,613.5327795,335.8015968,614.8600004,337.0902075,618.2766798,341.8402269,620.3183326,345.2568724
253,613.8700113,353.216169,613.3397294,335.7050718,613.5327795,335.8015968,614.8600004,337.0902075,618.2766798,341.8402269
253,611.4374245,350.7823356,613.1466793,335.6085467,613.3397294,335.7050718,613.5327795,335.8015968,614.8600004,337.0902075
253,609.0048378,348.3485022,612.9536291,335.5120216,613.1466793,335.6085467,613.3397294,335.7050718,613.5327795,335.8015968
253,606.572251,345.9146688,612.760579,335.4154966,612.9536291,335.5120216,613.1466793,335.6085467,613.3397294,335.7050718
253,604.1396642,343.4808354,612.5675288,335.3189715,612.760579,335.4154966,612.9536291,335.5120216,613.1466793,335.6085467
253,601.7070774,341.047002,612.3744787,335.2224464,612.5675288,335.3189715,612.760579,335.4154966,612.9536291,335.5120216
253,599.2744907,338.6131687,612.1814285,335.1259213,612.3744787,335.2224464,612.5675288,335.3189715,612.760579,335.4154966
253,596.8419039,336.1793353,611.9883784,335.0293963,612.1814285,335.1259213,612.3744787,335.2224464,612.5675288,335.3189715
253,594.4093171,333.7455019,611.7953282,334.9328712,611.9883784,335.0293963,612.1814285,335.1259213,612.3744787,335.2224464
253,591.9767304,331.3116685,611.2766738,334.5902125,611.7953282,334.9328712,611.9883784,335.0293963,612.1814285,335.1259213
253,589.5441436,328.8778351,603.0266515,328.3401941,611.2766738,334.5902125,611.7953282,334.9328712,611.9883784,335.0293963
253,587.1115568,326.4440017,595.8599761,322.2151872,603.0266515,328.3401941,611.2766738,334.5902125,611.7953282,334.9328712
253,584.6789701,324.0101683,589.9700045,317.2002116,595.8599761,322.2151872,603.0266515,328.3401941,611.2766738,334.5902125
253,582.2463833,321.576335,585.9433226,313.1735298,589.9700045,317.2002116,595.8599761,322.2151872,603.0266515,328.3401941
253,579.8137965,319.1425016,581.7766768,309.4235455,585.9433226,313.1735298,589.9700045,317.2002116,595.8599761,322.2151872
253,577.3812098,316.7086682,578.3599994,307.5902065,581.7766768,309.4235455,585.9433226,313.1735298,589.9700045,317.2002116
253,574.948623,314.2748348,576.4433306,305.965205,578.3599994,307.5902065,581.7766768,309.4235455,585.9433226,313.1735298
253,572.5160362,311.8410014,572.9433399,302.840217,576.4433306,305.965205,578.3599994,307.5902065,581.7766768,309.4235455
253,570.0834495,309.407168,570.8600004,299.7152078,572.9433399,302.840217,576.4433306,305.965205,578.3599994,307.5902065
253,567.6508627,306.9733346,568.4099999,297.040207,570.8600004,299.7152078,572.9433399,302.840217,576.4433306,305.965205
253,565.2182759,304.5395013,565.7766689,294.173545,568.4099999,297.040207,570.8600004,299.7152078,572.9433399,302.840217
253,562.7856892,302.1056679,562.776659,290.0068661,565.7766689,294.173545,568.4099999,297.040207,570.8600004,299.7152078
253,560.3531024,299.6718345,559.6099999,286.840207,562.776659,290.0068661,565.7766689,294.173545,568.4099999,297.040207
253,557.9205156,297.2380011,556.9850056,284.7568775,559.6099999,286.840207,562.776659,290.0068661,565.7766689,294.173545
253,555.4879289,294.8041677,555.0266654,282.0902035,556.9850056,284.7568775,559.6099999,286.840207,562.776659,290.0068661
253,553.0553421,292.3703343,553.3599915,278.9651944,555.0266654,282.0902035,556.9850056,284.7568775,559.6099999,286.840207
253,550.6227553,289.936501,551.9699972,275.920199,553.3599915,278.9651944,555.0266654,282.0902035,556.9850056,284.7568775
253,548.1901686,287.5026676,549.60999,273.5068671,551.9699972,275.920199,553.3599915,278.9651944,555.0266654,282.0902035
253,545.7575818,285.0688342,547.9299984,271.480204,549.60999,273.5068671,551.9699972,275.920199,553.3599915,278.9651944
253,543.324995,282.6350008,546.9016642,270.1318713,547.9299984,271.480204,549.60999,273.5068671,551.9699972,275.920199
253,540.8924083,280.2011674,545.1100039,267.590213,546.9016642,270.1318713,547.9299984,271.480204,549.60999,273.5068671
253,538.4598215,277.767334,543.0266694,266.0485418,545.1100039,267.590213,546.9016642,270.1318713,547.9299984,271.480204
253,536.0272347,275.3335006,541.7766649,265.006872,543.0266694,266.0485418,545.1100039,267.590213,546.9016642,270.1318713
253,533.594648,272.8996673,540.7349952,263.0901976,541.7766649,265.006872,543.0266694,266.0485418,545.1100039,267.590213
253,531.1620612,270.4658339,536.9433385,259.1735457,540.7349952,263.0901976,541.7766649,265.006872,543.0266694,266.0485418
253,528.7294744,268.0320005,533.7349972,255.9652043,536.9433385,259.1735457,540.7349952,263.0901976,541.7766649,265.006872
253,526.2968877,265.5981671,532.609984,251.8401991,533.7349972,255.9652043,536.9433385,259.1735457,540.7349952,263.0901976
253,523.8643009,263.1643337,528.4433448,249.5902244,532.609984,251.8401991,533.7349972,255.9652043,536.9433385,259.1735457
253,521.4317141,260.7305003,524.2766659,243.506873,528.4433448,249.5902244,532.609984,251.8401991,533.7349972,255.9652043
253,518.9991274,258.2966669,520.3599959,239.590203,524.2766659,243.506873,528.4433448,249.5902244,532.609984,251.8401991
253,516.5665406,255.8628336,517.9433478,237.1735549,520.3599959,239.590203,524.2766659,243.506873,528.4433448,249.5902244
253,514.1339538,253.4290002,514.1933344,233.006876,517.9433478,237.1735549,520.3599959,239.590203,524.2766659,243.506873
253,511.7013671,250.9951668,511.60999,228.8401971,514.1933344,233.006876,517.9433478,237.1735549,520.3599959,239.590203
253,509.2687803,248.5613334,507.4433226,224.6735298,511.60999,228.8401971,514.1933344,233.006876,517.9433478,237.1735549
253,506.8361935,246.1275,503.2766719,220.173547,507.4433226,224.6735298,511.60999,228.8401971,514.1933344,233.006876
253,504.4036068,243.6936666,499.4849947,215.7152018,503.2766719,220.173547,507.4433226,224.6735298,511.60999,228.8401971
253,501.97102,241.2598333,496.7766652,212.590205,499.4849947,215.7152018,503.2766719,220.173547,507.4433226,224.6735298
253,499.5384332,238.8259999,492.7404563,208.4489207,496.7766652,212.590205,499.4849947,215.7152018,503.2766719,220.173547
253,497.1058465,236.3921665,486.3600113,203.673548,492.7404563,208.4489207,496.7766652,212.590205,499.4849947,215.7152018
253,494.6732597,233.9583331,480.6933274,199.5068691,486.3600113,203.673548,492.7404563,208.4489207,496.7766652,212.590205
253,492.2406729,231.5244997,474.8599746,195.9651944,480.6933274,199.5068691,486.3600113,203.673548,492.7404563,208.4489207
253,489.8080862,229.0906663,467.7403962,192.0575763,474.8599746,195.9651944,480.6933274,199.5068691,486.3600113,203.673548
253,487.3754994,226.6568329,461.1099999,187.090207,467.7403962,192.0575763,474.8599746,195.9651944,480.6933274,199.5068691
253,484.9429126,224.2229996,457.2349982,185.840207,461.1099999,187.090207,467.7403962,192.0575763,474.8599746,195.9651944
253,482.5103259,221.7891662,454.109989,185.00687,457.2349982,185.840207,461.1099999,187.090207,467.7403962,192.0575763
253,480.0777391,219.3553328,451.8600039,182.215213,454.109989,185.00687,457.2349982,185.840207,461.1099999,187.090207
253,477.6451523,216.9214994,447.9433339,180.006874,451.8600039,182.215213,454.109989,185.00687,457.2349982,185.840207
253,475.2125656,214.487666,446.6516637,177.9235346,447.9433339,180.006874,451.8600039,182.215213,454.109989,185.00687
253,472.7799788,212.0538326,442.5266613,175.7568684,446.6516637,177.9235346,447.9433339,180.006874,451.8600039,182.215213
253,470.347392,209.6199993,440.2766818,173.5902184,442.5266613,175.7568684,446.6516637,177.9235346,447.9433339,180.006874
253,467.9148053,207.1861659,436.4850006,170.7152078,440.2766818,173.5902184,442.5266613,175.7568684,446.6516637,177.9235346
253,465.4822185,204.7523325,435.5999747,169.840207,436.4850006,170.7152078,440.2766818,173.5902184,442.5266613,175.7568684
253,463.0496317,202.3184991,435.5373181,169.840207,435.5999747,169.840207,436.4850006,170.7152078,440.2766818,173.5902184
253,460.617045,199.8846657,435.4746614,169.840207,435.5373181,169.840207,435.5999747,169.840207,436.4850006,170.7152078
253,458.1844582,197.4508323,435.4120048,169.840207,435.4746614,169.840207,435.5373181,169.840207,435.5999747,169.840207
253,455.7518714,195.0169989,435.3493481,169.840207,435.4120048,169.840207,435.4746614,169.840207,435.5373181,169.840207
253,453.3192847,192.5831656,435.2866915,169.840207,435.3493481,169.840207,435.4120048,169.840207,435.4746614,169.840207
253,450.8866979,190.1493322,435.2240348,169.840207,435.2866915,169.840207,435.3493481,169.840207,435.4120048,169.840207
253,448.4541111,187.7154988,435.1613782,169.840207,435.2240348,169.840207,435.2866915,169.840207,435.3493481,169.840207
253,446.0215244,185.2816654,435.0987215,169.840207,435.1613782,169.840207,435.2240348,169.840207,435.2866915,169.840207
253,443.5889376,182.847832,435.0360648,169.840207,435.0987215,169.840207,435.1613782,169.840207,435.2240348,169.840207
253,441.1563508,180.4139986,434.9734082,169.840207,435.0360648,169.840207,435.0987215,169.840207,435.1613782,169.840207
253,438.7237641,177.9801652,434.9107515,169.840207,434.9734082,169.840207,435.0360648,169.840207,435.0987215,169.840207
253,436.2911773,175.5463319,434.8480949,169.840207,434.9107515,169.840207,434.9734082,169.840207,435.0360648,169.840207
253,433.8585905,173.1124985,434.7854382,169.840207,434.8480949,169.840207,434.9107515,169.840207,434.9734082,169.840207
253,431.4260038,170.6786651,434.7227816,169.840207,434.7854382,169.840207,434.8480949,169.840207,434.9107515,169.840207
253,428.993417,168.2448317,434.6601249,169.840207,434.7227816,169.840207,434.7854382,169.840207,434.8480949,169.840207
253,426.5608302,165.8109983,434.0330641,169.6478951,434.6601249,169.840207,434.7227816,169.840207,434.7854382,169.840207
253,424.1282435,163.3771649,431.4433306,168.5068684,434.0330641,169.6478951,434.6601249,169.840207,434.7227816,169.840207
253,421.6956567,160.9433316,430.4016691,166.6318763,431.4433306,168.5068684,434.0330641,169.6478951,434.6601249,169.840207
253,419.8220399,159.0687546,429.3599994,165.840207,430.4016691,166.6318763,431.4433306,168.5068684,434.0330641,169.6478951
253,419.7474891,158.9941656,427.4899938,164.7202009,429.3599994,165.840207,430.4016691,166.6318763,431.4433306,168.5068684
253,419.7474891,158.9941656,424.0266674,161.5485408,427.4899938,164.7202009,429.3599994,165.840207,430.4016691,166.6318763
253,419.7474891,158.9941656,422.6099999,160.7559961,424.0266674,161.5485408,427.4899938,164.7202009,429.3599994,165.840207
253,419.7474891,158.9941656,422.6099999,160.4928383,422.6099999,160.7559961,424.0266674,161.5485408,427.4899938,164.7202009
253,419.7474891,158.9941656,422.6099999,160.2296805,422.6099999,160.4928383,422.6099999,160.7559961,424.0266674,161.5485408
253,419.7474891,158.9941656,422.6099999,159.9665227,422.6099999,160.2296805,422.6099999,160.4928383,422.6099999,160.7559961
253,419.7474891,158.9941656,422.4256026,159.5636111,422.6099999,159.9665227,422.6099999,160.2296805,422.6099999,160.4928383
253,419.7474891,158.9941656,422.0709928,159.0316963,422.4256026,159.5636111,422.6099999,159.9665227,422.6099999,160.2296805
253,419.7474891,158.9941656,421.7163829,158.4997816,422.0709928,159.0316963,422.4256026,159.5636111,422.6099999,159.9665227
253,419.7474891,158.9941656,421.3617731,157.9678668,421.7163829,158.4997816,422.0709928,159.0316963,422.4256026,159.5636111
253,419.7474891,158.9941656,421.0071632,157.435952,421.3617731,157.9678668,421.7163829,158.4997816,422.0709928,159.0316963
253,419.7474891,158.9941656,420.6525534,156.9040372,421.0071632,157.435952,421.3617731,157.9678668,421.7163829,158.4997816
253,419.7474891,158.9941656,419.6933314,155.9235385,420.6525534,156.9040372,421.0071632,157.435952,421.3617731,157.9678668
253,419.7474891,158.9941656,418.6516617,154.8818688,419.6933314,155.9235385,420.6525534,156.9040372,421.0071632,157.435952
253,419.7474891,158.9941656,418.320842,154.840207,418.6516617,154.8818688,419.6933314,155.9235385,420.6525534,156.9040372
253,419.7474891,158.9941656,418.0196375,154.840207,418.320842,154.840207,418.6516617,154.8818688,419.6933314,155.9235385
253,419.7474891,158.9941656,417.7184329,154.840207,418.0196375,154.840207,418.320842,154.840207,418.6516617,154.8818688
253,419.7474891,158.9941656,417.4172283,154.840207,417.7184329,154.840207,418.0196375,154.840207,418.320842,154.840207
253,419.7474891,158.9941656,417.1160237,154.840207,417.4172283,154.840207,417.7184329,154.840207,418.0196375,154.840207
253,419.7474891,158.9941656,416.8148191,154.840207,417.1160237,154.840207,417.4172283,154.840207,417.7184329,154.840207
253,432.1374892,171.3841657,429,167.2302071,416.8148191,154.840207,417.1160237,154.840207,417.4172283,154.840207
253,432.1374892,171.3841657,429,167.2302071,429,167.2302071,416.8148191,154.840207,417.1160237,154.840207
253,432.1374892,171.3841657,429,167.2302071,429,167.2302071,429,167.2302071,416.8148191,154.840207
253,432.1374892,171.3841657,429,167.2302071,429,167.2302071,429,167.2302071,429,167.2302071
253,432.1374892,171.3841657,429,167.2302071,429,167.2302071,429,167.2302071,429,167.2302071
254,202.4961195,192.93112,202.4961195,192.93112,202.4961195,192.93112,202.4961195,192.93112,202.4961195,192.93112
254,213.0046671,192.93112,203.1317125,192.93112,202.4961195,192.93112,202.4961195,192.93112,202.4961195,192.93112
254,223.5132147,192.93112,203.7673056,192.93112,203.1317125,192.93112,202.4961195,192.93112,202.4961195,192.93112
