trial,target x rel,target y rel,widget x,widget y
249,7.9848982,33.140817,156.666662,253.0833275
249,14.5927748,38.0579909,148.3333042,245.1666412
249,18.5755879,40.6001099,142.6250099,239.6250099
249,22.9751156,41.8922734,136.500001,235.333334
249,22.6696407,40.1461005,135.0799946,234.0799946
249,21.2319867,37.7115255,134.7921674,233.5150572
249,19.7324091,35.2391216,134.5662638,232.9879488
249,18.2328315,32.7667176,134.3403602,232.4608404
249,16.7332538,30.2943137,134.1144566,231.933732
249,15.2336762,27.8219098,133.888553,231.4066236
249,13.7340987,25.3495059,133.6626493,230.8795151
249,12.2345211,22.877102,133.4367457,230.3524067
249,10.7349434,20.404698,133.2108421,229.8252983
249,9.2353658,17.9322941,132.9849385,229.2981899
249,7.7357882,15.4598901,132.7590349,228.7710815
249,6.2362105,12.9874862,132.5331313,228.2439731
249,4.7366329,10.5150822,132.3072277,227.7168647
249,3.2370553,8.0426783,132.0813241,227.1897563
249,2.2082872,7.6944782,131.384611,224.538444
249,2.6674226,9.2334195,129.1999943,219.9999904
249,2.7188586,11.6954352,127.4230771,214.5384624
249,3.166458,13.5677232,125.2499965,209.666662
249,3.3159775,14.1098856,123.3749958,206.1249873
249,2.6054947,14.7953712,122.3599973,202.4399893
249,1.2400108,13.9025182,122,200.33333
249,0.2228623,12.6530012,121.2916673,198.5833346
249,0.2890474,12.486822,119.500001,195.7500015
249,-0.1447637,11.8206496,118.2083308,193.4166615
249,-0.8285751,10.9044768,117.166661,191.333322
249,0.2376047,13.4882864,114.375,185.75
249,0.7204605,15.8221166,112.166663,180.4166575
249,1.0783186,18.989291,110.0833236,174.2499707
249,1.3561633,20.079754,108.0799977,170.1599954
249,0.6706771,19.1602318,107.0400027,168.0800053
249,0.9052039,20.0807354,105.0799947,164.1599893
249,3.2597233,24.2412303,100.999994,156.9999821
249,2.8258964,24.7000233,99.7083397,153.5416767
249,8.5587743,33.5755555,92.2499806,141.6666322
249,16.3333134,48.2427707,82.7499603,123.9999046
249,25.0244425,70.24312327,72.3333499,99.00003973
249,33.0906544,90.99367587,62.5416568,75.24997473
249,38.4068568,106.9942232,55.4999732,56.24991513
249,41.4613541,121.0446793,50.7199946,39.19994663
249,41.039208,126.4117945,49.4166595,30.83331913
249,40.7545559,126.2456012,47.9758304,28.00000003
249,39.1046034,123.2460889,47.9003017,28.00000003
249,37.4546508,120.2465766,47.824773,28.00000003
249,35.8046982,117.2470642,47.7492444,28.00000003
249,34.1547457,114.2475519,47.6737157,28.00000003
249,32.5047932,111.2480395,47.598187,28.00000003
249,30.8548406,108.2485272,47.5226583,28.00000003
249,29.2048881,105.2490148,47.4471296,28.00000003
249,27.5549355,102.2495025,47.371601,28.00000003
249,25.904983,99.24999007,47.2960723,28.00000003
249,24.2550304,96.25047777,47.2205436,28.00000003
249,22.6050779,93.25096537,47.1450149,28.00000003
249,20.9551254,90.25145307,47.0694862,28.00000003
249,19.3824659,87.25194077,46.9166645,28.00000003
249,18.6986531,84.12742447,45.874996,28.12500393
249,18.3481629,80.25291607,44.500005,29.00000003
249,19.5226905,77.25340367,41.5999962,29.00000003
249,19.6055441,74.25389137,39.7916614,29.00000003
249,18.9217247,71.25437897,38.7499995,29.00000003
249,18.2379132,68.2548667,37.7083298,29.00000003
249,17.8874351,65.2553543,36.3333267,29.00000003
249,17.6867696,62.255842,34.808511,29.00000003
249,16.4932039,59.2563296,34.2765954,29.00000003
249,16.0043173,56.7368169,33.0400008,28.52000043
249,15.8188359,54.757304,31.500001,27.50000103
249,15.4906067,53.8175404,41.6300001,37.63000013
249,15.4906067,53.8175404,41.6300001,37.63000013
249,15.4906067,53.8175404,41.6300001,37.63000013
249,15.4906067,53.8175404,41.6300001,37.63000013
249,15.4906067,53.8175404,41.6300001,37.63000013
250,0,0,0,0
250,-2.700865,3.4441032,0,0.1288659
250,-5.40173,6.8882063,0,0.2577319
250,-8.102595,10.3323094,0,0.3865979
250,-10.8034599,13.7764126,0,0.5154639
250,-13.5043249,17.2205157,0,0.6443299
250,-16.2051899,20.6646189,0,0.7731958
250,-18.9060549,24.108722,0,0.9020618
250,-21.3569219,27.083757,-0.249998,1.499996
250,-22.7244643,28.5734015,-1.5833206,3.5833206
250,-23.3686606,29.4497126,-3.6399893,6.2799786
250,-23.7095368,28.6360301,-5.9999781,10.6666302
250,-22.9103968,27.3756463,-9.4999831,15.4999831
250,-21.4445829,25.9486056,-13.666662,20.499993
250,-19.0621257,22.8132529,-18.7499841,27.2083148
250,-18.0129798,21.0945517,-22.499995,32.4999851
250,-18.5888455,21.0008469,-24.6249943,36.166659
250,-18.7480474,22.1571464,-27.1666574,38.5833287
250,-19.3655812,23.4384614,-29.2499886,40.8749828
250,-18.6497787,23.2197573,-32.6666561,44.666656
250,-18.6006464,24.042729,-35.4166534,47.4166534
250,-18.4681842,24.0323774,-38.2499806,50.9999741
250,-18.8357033,25.0219942,-40.5833265,53.5833265
250,-18.6198958,23.1782918,-43.499999,58.999998
250,-17.3207836,20.5012947,-47.4999761,65.2499642
250,-15.8549746,19.6575779,-51.6666501,69.6666501
250,-17.2641575,21.938865,-52.9583322,70.9583322
250,-18.9233627,23.4701822,-53.999992,72.9999841
250,-18.5408962,23.9598119,-57.0833235,76.0833235
250,-19.0750927,25.2827818,-59.249992,78.3333227
250,-18.6509758,24.5641172,-62.3749739,82.6249565
250,-18.2268316,23.0953987,-65.4999831,87.6666441
250,-17.8026874,22.9183504,-68.6249923,91.4166615
250,-17.1685493,23.4679879,-71.9599954,94.4399931
250,-16.3294166,21.7309606,-75.499993,99.7499895
250,-15.7802945,21.3039392,-78.7499801,103.7499801
250,-12.8398699,17.844349,-84.3912697,110.7825394
250,-10.8487069,14.1165598,-89.0832977,118.0832977
250,-8.9405834,11.3882541,-93.6922862,124.3845725
250,-8.08375,8.2624882,-97.2499846,131.0833076
250,-7.2746195,5.3988046,-100.7599801,137.5199603
250,-6.3604827,3.1167522,-104.3749819,143.3749818
250,-6.9363326,3.064715,-106.499997,146.9999881
250,-7.5122105,2.4710269,-108.6249841,151.1666454
250,-8.254733,3.0439883,-110.5833265,154.1666531
250,-10.411807,5.5929343,-111.1271175,155.1906762
250,-12.9008077,8.8481069,-111.3389818,155.5084727
250,-15.3898083,12.1032795,-111.5508462,155.8262692
250,-17.878809,15.3584521,-111.7627105,156.1440658
250,-20.3678096,18.6136247,-111.9745749,156.4618623
250,-22.8568103,21.8687973,-112.1864392,156.7796588
250,-25.3458109,25.1239698,-112.3983036,157.0974554
250,-27.8348116,28.3791425,-112.6101679,157.4152519
250,-30.3238122,31.6343151,-112.8220323,157.7330484
250,-31.1801189,33.6070602,-114.6665905,159.3332724
250,-24.2976017,29.0550003,-124.2499727,167.4583014
250,-20.4984499,25.0862827,-130.7499895,174.9999881
250,-15.6159817,20.909248,-138.3333227,182.749992
250,-11.3168573,18.898897,-145.3333121,188.3333121
250,-10.6010389,18.3051872,-148.7499955,192.499991
250,-10.385246,18.5448206,-151.6666534,195.8333267
250,-8.9194553,18.2011528,-155.8333091,199.7499637
250,-6.9536443,15.5241035,-160.4999851,205.9999821
250,-6.0711717,13.9304093,-164.0833227,211.1666454
250,-6.6887063,14.5033707,-166.1666531,214.1666531
250,-7.3062318,14.7430078,-168.2499925,217.4999851
250,-8.5904233,16.1492961,-169.666666,219.666666
250,-8.8329682,16.5556164,-172.1249861,222.8333148
250,-9.1588283,17.4619093,-174.499991,225.499991
250,-10.5680191,19.7432042,-175.7916652,226.7916652
250,-10.0835584,19.5371509,-178.4999801,230.3333068
250,-6.1580258,18.5196863,-179,231.8749948
250,0.1542294,16.5613521,-180.833329,233.833329
250,6.716476,12.5613822,-182.9166494,237.8332989
250,13.2787409,9.394699,-184.9999881,240.9999821
250,18.8410065,5.2696898,-186.0833275,245.1249913
250,25.4866032,2.0613504,-188.249998,248.3333307
250,32.8405248,-2.1052921,-191.1249933,252.4999732
250,38.3611207,-5.7719819,-192.166663,256.166663
250,43.5335247,-6.6053189,-192.8601408,257
250,47.3131508,-6.6053189,-192.1608407,257
250,51.0927769,-6.6053189,-191.4615406,257
250,54.872403,-6.6053189,-190.7622405,257
250,58.6520292,-6.6053189,-190.0629404,257
250,62.4316553,-6.6053189,-189.3636403,257
250,62.5469809,-6.6053189,-185.0000397,257
250,57.067555,-5.5219893,-175.0416876,255.9166704
250,48.9215205,-1.6886754,-162.4167269,252.0833565
250,41.1087826,1.0196754,-150.1250628,249.3750057
250,34.1293418,3.3946732,-138.6666958,247.0000079
250,28.1416142,5.7546727,-128.2000419,244.6400084
250,25.8788496,7.1030109,-121.4583511,243.2916702
250,22.1494292,8.8946801,-113.2500045,241.500001
250,18.0450599,10.1863425,-104.666709,240.2083386
250,13.3573158,12.0613392,-95.5000387,238.3333419
250,11.0862107,12.3946811,-88.7500074,238
250,10.2318327,13.3113405,-83.4167031,237.0833406
250,9.5024144,13.3946811,-78.2083586,237
250,9.7729899,13.3946811,-74.0000079,237
250,10.1685926,13.3946811,-69.9166844,237
250,12.3141967,13.3946811,-67.5833623,237
250,11.3697846,13.154688,-62.160024,237.2399931
250,8.6887405,11.2696878,-55.0000536,239.1249933
250,5.334298,10.2280181,-47.1666849,240.166663
250,4.6048859,8.9780198,-41.9583466,241.4166613
250,3.6255102,7.1446886,-36.5000447,243.2499925
250,3.3127294,6.3946811,-31.7083377,244
250,5.7499898,6.3946811,-29.6666719,244
250,7.1872462,6.0196831,-26.625002,244.374998
250,10.8832781,5.1841581,-25.8421077,245.210523
250,14.9674676,4.6578425,-25.447371,245.7368386
250,19.0516571,4.1315268,-25.0526343,246.2631543
250,23.1358465,3.6052112,-24.6578975,246.7894699
250,27.220036,3.0788956,-24.2631608,247.3157855
250,31.3042255,2.5525799,-23.8684241,247.8421012
250,35.3884151,2.0262643,-23.4736874,248.3684168
250,39.4726045,1.4999487,-23.0789506,248.8947324
250,38.2726068,-0.2053112,-17.4000267,250.5999923
250,33.0181763,-1.4386519,-7.66667,251.833333
250,29.7054742,-3.355307,0.1249583,253.7499881
250,17.7260957,-3.6053189,16.583263,254
250,9.2882979,-3.6053189,29.4999871,254
250,4.2672827,-3.6053189,38.9999285,254
250,1.4128431,-3.6053189,46.3332943,254
250,-2.3582512,-3.6053189,54.5833148,254
250,-4.7959754,-3.6053189,61.4999652,254
250,-4.4837282,-3.6053189,65.6666442,254
250,-3.96315,-3.6053189,69.6249923,254
250,-2.8592236,-3.6053189,72.9999921,254
250,-2.8386068,-3.6053189,77.4583015,254
250,-4.2346893,-3.6053189,83.3333102,254
250,-7.7974171,-3.6053189,91.3749642,254
250,-10.6101649,-3.6053189,98.6666382,254
250,-11.8123869,-3.6053189,104.3477864,254
250,-14.7773136,-3.6053189,111.7916394,254
250,-15.840078,-3.6053189,117.33333,254
250,-13.6528178,-2.3553268,119.624996,252.7500079
250,-9.8200793,-1.6053189,120.2711837,252
250,-5.7648818,-1.6053189,120.6949124,252
250,-1.7096843,-1.6053189,121.1186411,252
250,2.3455133,-1.6053189,121.5423698,252
250,6.4007108,-1.6053189,121.9660985,252
250,10.4559083,-1.6053189,122.3898272,252
250,14.5111058,-1.6053189,122.8135559,252
250,18.5663033,-1.6053189,123.2372846,252
250,22.6215008,-1.6053189,123.6610133,252
250,24.6781923,-1.6053189,126.0832481,252
250,18.9904157,-1.6053189,136.2499509,252
250,14.0943144,-1.6053189,145.6249784,252
250,9.1982428,-1.6053189,154.9999762,252
250,4.7971849,-1.6053189,163.8799603,252
250,1.5310992,-1.6053189,171.6249722,252
250,-0.8649596,-1.6053189,178.4999573,252
250,-0.8027347,-1.6053189,182.9166586,252
250,0.5928541,-1.6053189,185.999996,252
250,-2.3641417,-3.2322439,190.1666534,252
250,-7.0888665,-6.6097314,192.5833286,252
250,-10.8314012,-10.1827005,193.6249983,252
250,-13.9072679,-13.4152456,194,251.659576
250,-16.6081328,-16.4563017,194,251.127663
250,-19.3089978,-19.1099466,194,250.2083387
250,-22.0098628,-21.6050168,194,249.1304398
250,-24.7107278,-24.1308816,194,248.0833355
250,-27.4115928,-26.6621905,194,247.0416753
250,-29.1124638,-28.1934963,193.000006,245.0000119
250,-31.7299953,-30.5581346,192.9166725,243.7916811
250,-32.3475225,-28.9227592,190.8333347,238.5833366
250,-32.3400998,-26.6624587,188.125047,232.750067
250,-27.9159397,-20.3187196,181.0000219,222.8333588
250,-24.3667986,-16.3916845,174.7500159,215.3333545
250,-21.3176775,-12.3813363,169.0000298,207.7500372
250,-19.8518636,-11.0376191,164.8333509,202.8333509
250,-19.3860457,-10.4439092,161.666668,198.6666719
250,-19.9202507,-10.2252124,159.500008,194.8750059
250,-18.8711231,-10.673191,155.7500154,191.7500154
250,-18.9053102,-11.5794821,153.0833375,189.0833374
250,-19.5228457,-13.0691217,151.000008,187.0000079
250,-20.6820419,-15.6420829,149.4583392,186
250,-21.0984951,-17.9976703,147.1739274,184.7826182
250,-19.9587766,-16.7880371,143.333344,180.0000159
250,-18.4929908,-16.2360101,139.1666932,175.8750198
250,-17.0271884,-15.1839917,135.0000258,171.2500323
250,-17.1447011,-15.923602,132.4166735,168.4166734
250,-16.0955606,-17.4132317,128.666668,166.333334
250,-16.3797695,-18.0278847,126.2500119,163.3750179
250,-16.9972976,-19.3925108,124.166675,161.1666749
250,-16.6564908,-21.8404728,121.1250032,160.0416677
250,-14.2323924,-18.3718298,116.0000398,153.0000556
250,-8.3916144,-9.3614783,107.4583968,140.416735
250,1.9492322,1.1489331,94.4166852,126.3333545
250,7.0399569,6.6591968,86.6250956,117.2501217
250,15.4641368,17.6696039,75.5000507,102.6667454
250,21.3049763,28.0550187,66.9583462,88.7083615
250,23.3124515,34.6903992,62.250006,78.5000119
250,23.1532528,36.7840832,59.7083397,72.8333588
250,21.1607275,36.3778028,59,69.66667
250,18.5536121,33.6277531,58.9062504,68.8437506
250,16.1131637,30.4888116,58.6458338,68.409723
250,13.6727152,27.3498701,58.3854173,67.9756954
250,11.2322669,24.2109287,58.1250007,67.5416677
250,8.7918185,21.0719871,57.8645841,67.1076401
250,6.3513701,17.9330456,57.6041675,66.6736125
250,3.9109216,14.7941041,57.343751,66.2395849
250,1.4704732,11.6551626,57.0833344,65.8055573
250,-0.9699752,8.516221,56.8229178,65.3715297
250,-3.4104237,5.3772796,56.5625013,64.937502
250,-5.8508721,2.2383381,56.3020847,64.5034744
250,-8.2913205,-0.9006034,56.0416681,64.0694468
250,-7.4505303,0.8458549,52.5000129,58.7500193
250,-5.9847164,4.4395706,48.333334,51.5833345
250,-0.6856336,7.1998963,40.3333863,45.2500397
250,2.9468638,11.8769351,34.0000239,37.0000318
250,4.2894999,11.4344294,29.9565228,33.8695684
250,2.6651562,10.8510271,28.8800015,30.8800015
250,0.8765854,8.1590055,27.9684224,30
250,-1.5551627,4.5939196,27.7052646,30
250,-3.9869107,1.0288338,27.4421067,30
250,-6.4186588,-2.5362521,27.1789489,30
250,-8.0038874,-4.892157,26.9316252,29.9316251
250,-7.7902119,-4.6784816,26.7179497,29.7179497
250,-7.5765364,-4.4648061,26.5042742,29.5042742
250,-7.362861,-4.2511306,26.2905988,29.2905987
250,-7.1491855,-4.0374552,26.0769233,29.0769233
250,-7.0722622,-3.9605319,32.9489999,35.9489999
250,-7.0722622,-3.9605319,32.9489999,35.9489999
250,-7.0722622,-3.9605319,32.9489999,35.9489999
250,-7.0722622,-3.9605319,32.9489999,35.9489999
250,-7.0722622,-3.9605319,32.9489999,35.9489999
251,0,0,0,0
251,-4.1838532,4.3202103,0,0.9259195
251,-8.175985,6.4805185,-0.403506,3.8245421
251,-12.1514436,8.4529897,-0.8421031,6.8947218
251,-14.8082079,8.0845681,-2.7777688,12.1481271
251,-17.5542956,8.3178827,-4.9655116,16.4482674
251,-21.3099122,10.3526295,-6.3571407,18.7142814
251,-25.7233103,12.9098466,-7.2499996,20.2499996
251,-30.3178135,15.2353909,-8.285706,21.5714121
251,-34.1103058,15.2186374,-10.1785337,25.142827
251,-35.6880173,14.5661894,-14.6428389,28.7142712
251,-39.0742473,15.4144597,-17.3792971,30.5861981
251,-42.7283139,15.222376,-20.0357085,33.0357085
251,-44.7735849,14.9599705,-24.4285539,35.1428513
251,-45.0259264,12.7765586,-30.7142643,38.7856983
251,-45.2224516,10.1845517,-37.1428462,42.3571411
251,-47.5459255,10.0521842,-41.4999932,43
251,-52.1525188,10.2363881,-43.5925879,43
251,-54.7125177,9.4308405,-47.71422,43.214266
251,-52.4401065,5.9823239,-56.6428304,45.8928492
251,-51.1785005,1.9163994,-64.4482427,48.4827476
251,-49.643764,-2.5594799,-72.4285627,51.1428543
251,-47.9347956,-7.448111,-80.4642655,53.8214219
251,-44.0529521,-12.2700602,-90.4999779,55.9999966
251,-40.0169171,-16.6488613,-100.5357039,57.392856
251,-38.0901279,-20.571407,-108.2856948,58
251,-35.452629,-24.2915467,-116.4999992,58
251,-28.9469962,-28.1631193,-128.4827344,58
251,-27.9998631,-32.5329831,-134.5172081,58
251,-30.9205401,-36.9552858,-136.6428542,58
251,-32.362371,-41.0638197,-139.8571283,57.285718
251,-31.519455,-42.0667922,-145.2499847,53.357156
251,-31.0452753,-43.3703736,-149.9999898,49.5000077
251,-30.4406782,-44.5636152,-154.6551371,45.3448629
251,-29.002389,-45.1678814,-159.9999796,40.5000103
251,-27.143861,-46.0607095,-165.4285301,35.7143417
251,-15.9673944,-31.9621771,-180.1071254,15.8928747
251,-16.4385281,-35.2026045,-182.7857085,13.2142916
251,-15.1307608,-33.5902214,-187.1071176,5.6071883
251,-5.9380484,-15.8478605,-199.1110415,-18.2220829
251,12.0971354,15.9481497,-219.7142541,-56.2142285
251,25.3702499,42.0212794,-235.4285488,-88.5356596
251,33.0209761,59.4397587,-245.2856949,-112.2856676
251,39.746479,77.0786854,-253.9999841,-136.3332786
251,44.3867084,99.343876,-260.5185066,-165.0368524
251,44.2944324,119.3052265,-262,-191.5184377
251,42.7163438,128.7763077,-261.8928603,-207.5356987
251,40.5084885,126.664885,-261.0000068,-211.9999659
251,34.8775559,124.6594744,-256.3703972,-216.6296028
251,30.9502935,119.2466718,-253.4444555,-217.8518482
251,29.9368325,112.8182105,-252.666668,-218.1111107
251,29.4501747,106.2527281,-252.2698423,-218.2433859
251,28.963517,99.6872457,-251.8730167,-218.3756611
251,28.4768594,93.1217633,-251.4761911,-218.5079363
251,27.9902017,86.5562809,-251.0793655,-218.6402115
251,27.5035439,79.9907985,-250.6825398,-218.7724867
251,27.0168863,73.4253161,-250.2857142,-218.9047619
251,25.8058668,68.1250652,-248.9629677,-220.2962904
251,21.9279837,66.4088323,-244.3929053,-225.2499625
251,14.8330673,66.0863863,-236.3571615,-231.571412
251,7.7382138,66.5853182,-228.3214806,-238.7142395
251,0.2317727,68.0215254,-219.4285934,-246.714266
251,-10.269815,71.0006652,-207.5000656,-256.2499484
251,-15.8530582,69.1112385,-200.2759009,-260.8620495
251,-17.7919645,64.7983595,-196.5000154,-262.9999897
251,-19.6618718,61.3557892,-192.6428845,-265.9642629
251,-23.3307435,59.1546243,-186.7931434,-270.1034283
251,-27.2419714,55.9360246,-180.4482772,-273.1379307
251,-28.2336944,50.5549974,-177.0000066,-273.9999983
251,-28.8667888,48.0937627,-173.4285931,-277.5714069
251,-30.2856212,43.2754247,-169.0714407,-278.7857118
251,-32.168826,40.3455739,-163.9285974,-281.7142684
251,-32.3327731,37.5149016,-160.3448465,-284.6551535
251,-31.7691734,33.647614,-157.2857357,-286.428566
251,-32.1895239,29.7396772,-153.0000141,-287.9999929
251,-34.1420783,26.6428649,-147.0000171,-290.2499978
251,-36.5710725,22.5249889,-140.2857374,-291.285705
251,-36.4355995,19.2917345,-135.9285735,-293.0357132
251,-33.4876284,15.4417824,-134.1428666,-293.9285666
251,-31.9537129,10.9986681,-130.7142916,-294
251,-31.0569003,6.7525776,-126.4285897,-294
251,-28.3158507,3.3638255,-123.7857187,-294.6071406
251,-25.4982647,0.0846644,-121.0000102,-295
251,-22.8854472,-3.2884869,-117.8214373,-295
251,-21.1074093,-6.0345018,-113.6296485,-295.2962939
251,-22.0608381,-7.9332184,-106.5000426,-296
251,-21.9308612,-10.2997107,-100.3571615,-296
251,-20.7961086,-11.980549,-95.0000409,-296
251,-18.7237299,-13.4611431,-90.5357289,-296
251,-18.8892334,-14.2666018,-83.7143315,-296
251,-17.3138415,-14.7010689,-78.6071611,-296
251,-14.5074604,-14.6888575,-74.7143042,-296
251,-11.8676958,-14.1655323,-70.6785933,-296
251,-10.7699378,-13.583985,-65.1428854,-295.6428606
251,-10.8517514,-13.3752906,-58.5000307,-294.5000102
251,-9.9352097,-13.362271,-53.0000171,-292.5714358
251,-9.8264832,-14.0255935,-46.7500409,-289.7857493
251,-9.9895155,-16.5587559,-40.5000137,-284.4285831
251,-14.3583617,-21.3737158,-30.1429177,-276.6071883
251,-16.2682308,-25.0519301,-22.4828117,-269.4828117
251,-16.6105249,-26.6648262,-16.5714578,-264.1428814
251,-14.2806971,-26.1860672,-13.5357192,-260.6071576
251,-10.039786,-23.453961,-12.8617539,-258.8156719
251,-5.9612592,-18.8893015,-12.5161318,-258.3548424
251,-1.8827323,-14.324642,-12.1705097,-257.8940129
251,2.1957946,-9.7599824,-11.8248876,-257.4331834
251,6.2743215,-5.1953228,-11.4792655,-256.972354
251,10.3528484,-0.6306633,-11.1336434,-256.5115245
251,14.4313752,3.9339963,-10.7880213,-256.050695
251,18.5099021,8.4986558,-10.4423992,-255.5898655
251,22.588429,13.0633155,-10.0967771,-255.1290361
251,19.0549302,10.3832154,-2.2857698,-247.2857697
251,10.9540047,2.2071024,10.0356349,-233.8929471
251,2.6387599,-7.7547583,22.571359,-218.7143767
251,-5.9026974,-17.9190521,35.3332956,-203.3333733
251,-14.0385678,-25.725361,47.6896452,-190.3103547
251,-16.2395289,-26.9300917,54.1110856,-183.8889144
251,-21.3523944,-30.972655,63.4444303,-174.6296414
251,-28.2429485,-35.0151398,74.5554637,-165.3704469
251,-34.7526732,-40.4545447,85.2856676,-154.7143324
251,-38.7637294,-42.7452369,93.5172031,-147.2069305
251,-41.8831724,-44.5925832,100.8571253,-140.1428746
251,-42.8055576,-46.0187303,105.9999898,-133.5000178
251,-42.9422139,-47.8377265,110.3571253,-126.464312
251,-43.2217478,-49.513893,114.8571385,-119.5714358
251,-41.5012655,-48.4043226,117.3571355,-115.4642966
251,-39.1379354,-45.9376224,119.2142846,-112.7142871
251,-37.5960164,-44.2923264,121.8928449,-109.1428734
251,-36.9112618,-44.3613445,125.4285695,-103.8571457
251,-34.762207,-44.5017627,127.499994,-98.5000178
251,-35.5417253,-49.142198,132.4999915,-88.6428729
251,-37.1545666,-54.6794335,138.3333121,-77.8889277
251,-38.3864633,-59.9230276,143.785688,-67.4286239
251,-38.0945746,-62.9206386,147.7142786,-59.2143033
251,-35.3147945,-61.0990396,149.1549777,-55.8191926
251,-31.647821,-56.5280867,149.7084835,-55.1734359
251,-27.9808474,-51.9571337,150.2619892,-54.5276792
251,-24.3138739,-47.3861807,150.8154949,-53.8819226
251,-20.6469003,-42.8152277,151.3690006,-53.2361659
251,-16.9799268,-38.2442748,151.9225063,-52.5904092
251,-13.3129533,-33.6733218,152.4760121,-51.9446525
251,-9.6459798,-29.1023688,153.0295178,-51.2988958
251,-5.9790062,-24.5314158,153.5830235,-50.6531392
251,-2.3120326,-19.9604628,154.1365292,-50.0073825
251,1.3549408,-15.3895099,154.690035,-49.3616258
251,0.5512241,-15.248657,159.714231,-44.285769
251,-7.6568177,-21.6033431,172.142752,-32.7143733
251,-18.707339,-28.6527048,187.4137526,-20.4483019
251,-26.3230782,-31.1342681,199.249971,-12.7500289
251,-28.3526262,-32.1675857,205.4999983,-6.5000017
251,-28.7392748,-31.5580039,210.1071261,-1.8928738
251,-29.6973778,-32.2341613,215.2857084,3.9999932
251,-30.8340338,-32.6603021,220.6428436,9.6428437
251,-33.4706956,-32.8007385,227.4999847,14.9999898
251,-35.3216555,-32.1554631,233.5714239,19.571424
251,-34.9583116,-29.9387531,237.4285592,22.5714237
251,-35.0362334,-26.6766327,241.7142855,24.5357141
251,-34.5147365,-24.0956149,245.357124,27.2142744
251,-34.7315224,-21.579427,249.8213911,29.8928347
251,-34.8893214,-20.8310507,254.2856948,34.2856949
251,-36.9201031,-21.2458463,260.9999489,39.4999617
251,-39.2669118,-21.9144174,268.1428201,44.8571152
251,-42.2264169,-23.2963173,276.1723764,50.6206635
251,-42.555146,-23.3325129,281.7857084,54.7857085
251,-38.3173298,-20.9402801,283,56.2857129
251,-32.5984556,-18.3721995,283.0914611,57
251,-26.7755936,-16.1689242,283.5487781,57
251,-20.9527315,-13.9656489,284.0060951,57
251,-15.1298693,-11.7623735,284.463412,57
251,-9.3070073,-9.5590982,284.920729,57
251,-3.4841452,-7.3558229,285.378046,57
251,2.3387169,-5.1525475,285.835363,57
251,3.5736155,-5.2582247,291.1428287,58.1428509
251,1.4822497,-5.8701001,299.9310133,59
251,-1.8946524,-6.0502589,309.9999717,59
251,-6.4866052,-6.8435183,321.2499723,59
251,-11.4893294,-7.9407031,332.8570827,59
251,-16.3750811,-9.502263,344.2499927,58.9285735
251,-16.2588051,-9.7906735,350.4999668,57.1428667
251,-16.2559737,-8.7912145,356.7499898,53.7142916
251,-14.2364498,-8.9259452,360.7586139,50.9310396
251,-11.2764146,-8.2954935,363.7142718,47.1428803
251,-6.8835231,-8.7763855,365,44.0714374
251,-2.8372698,-6.223537,366.4285573,37.6429101
251,-1.5884519,3.8442683,370.4999693,23.500092
251,-2.3945264,16.7040062,376.2856924,6.1429229
251,-5.1985831,35.530141,384.0357084,-17.2142507
251,-1.6088504,35.8940259,384.9285695,-22.5714169
251,2.8023128,32.1507512,385,-23.8214235
251,5.4481822,29.8615728,386.4285661,-26.8571321
251,6.4186612,31.6664752,389.4285556,-34.071389
251,8.0599924,30.0142649,391.4999966,-38
251,11.0453917,25.0679821,392,-38.7857085
251,13.5233842,21.6076384,392.8571304,-41.1428406
251,13.3647669,21.3529029,396.071418,-46.8571146
251,11.0093815,28.9369914,401.3448021,-60.4827229
251,9.3833288,28.8278527,405.6551404,-66.5171965
251,10.6667213,26.3502619,406.8214254,-70.2857016
251,12.8257529,21.4923461,407,-71.7142803
251,13.6624826,19.0359645,408.2142779,-75.6428338
251,14.3209228,15.9310851,409.4827558,-78.9655115
251,15.2417628,10.4859807,410,-80.0369
251,15.9465831,3.928333,410,-80.1291509
251,16.6514035,-2.6293147,410,-80.2214019
251,17.3562238,-9.1869624,410,-80.3136528
251,18.0610442,-15.7446101,410,-80.4059038
251,18.7658645,-22.3022578,410,-80.4981547
251,19.4706849,-28.8599055,410,-80.5904057
251,20.1755052,-35.4175532,410,-80.6826566
251,20.8803256,-41.9752009,410,-80.7749076
251,21.5851459,-48.5328486,410,-80.8671585
251,22.2899663,-55.0904963,410,-80.9594095
251,22.3144968,-57.2226242,410,-85.499977
251,21.8025036,-53.70948,410,-95.7036469
251,20.5507525,-45.6643278,410.6428487,-110.4284875
251,17.9344791,-35.3188142,412.4285592,-127.4284741
251,15.353475,-28.2022392,414,-141.1785373
251,14.2834638,-25.0029011,414,-150.999925
251,12.7912532,-25.295003,414,-157.2499795
251,12.8704565,-22.4443441,412.4285828,-166.6427942
251,13.4786358,-21.3089881,410.0344887,-174.2413634
251,13.6398109,-20.1494636,407.9285752,-181.8214116
251,13.7504587,-18.0531481,405.7142915,-190.2856948
251,14.4273883,-14.1290269,402.7142889,-200.4999889
251,15.6974723,-8.491577,398.9285848,-212.3571134
251,17.4148075,-5.1554345,394.5714273,-221.8571453
251,17.9844123,-4.0139109,391.0000136,-228.9999727
251,17.661167,-7.3366375,388.3214499,-231.67855
251,20.828384,2.9414658,381.7143188,-247.714203
