time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,heinz,20,-0.00954964320408,-0.00344476182945,-0.000403424571414,4.03882169859e-05,4.04235799519e-05,-0.999999967217,0.39150094986,0.265714794397,9.54714298248,0.0,3.31233061204e-17,-9.21883383511e-19
0.02,floor,heinz,20,-0.00802973090904,-0.00391697033192,-0.000379593581602,3.96862280382e-05,3.94483475857e-05,-0.999999967217,0.0731571465731,0.00718620419502,9.24582612514,0.000128878858444,3.59086161176e-05,-0.000422021475234
0.03,floor,heinz,20,-0.00920523736277,-0.0025204047357,-0.000355080723239,3.86108311962e-05,3.8498102394e-05,-0.999999970198,0.0185367520899,-0.0410521961749,9.34810706973,7.43665035381e-05,5.0963599043e-06,-9.97344785916e-05
0.04,floor,heinz,20,-0.00728202721803,-0.00100554085511,-0.000336114753736,3.74901879302e-05,3.74941313939e-05,-0.999999973178,-0.0212942361832,-0.192188471556,9.42383599281,1.64921577924e-05,-6.96211672657e-07,-0.000142062469712
0.05,floor,heinz,20,-0.00747294081957,-0.00538408106659,-0.00032769438767,3.66298050875e-05,3.6578519705e-05,-0.999999973178,0.123446214944,0.243300408125,9.76550245285,3.3546245648e-07,4.14765392281e-07,-0.00069979228202
0.06,floor,heinz,20,-0.00826413249597,-0.00594557085133,-0.00030664238875,3.61279316664e-05,3.6018591886e-05,-0.999999973178,0.0805184803903,0.271205306053,9.41349482536,6.73576102409e-05,1.27997750916e-05,-0.00019456600334
0.07,floor,heinz,20,-0.00894740203512,-0.00286308562208,-0.000274893573805,3.57745907773e-05,3.58018983482e-05,-0.999999973178,0.04867548123,-0.194844782352,9.25155138969,4.76207401561e-05,5.89704524027e-06,-0.000211931447393
0.08,floor,heinz,20,-0.00850602338323,-0.00601847945654,-0.00026917335199,3.54041687234e-05,3.56298396926e-05,-0.999999976158,0.0484057553113,0.0278601050377,9.42728710175,6.52088378945e-05,1.38314846349e-05,-0.000202272134148
0.09,floor,heinz,20,-0.00626281770528,-0.00245882249437,-0.000251474203105,3.49119070763e-05,3.48446063141e-05,-0.999999976158,-0.384521171451,0.0905582457781,9.41507655382,5.52328081838e-05,3.89688377409e-05,0.00189894969804
0.1,floor,heinz,20,-0.0100761613721,-0.00176451390435,-0.000236672045503,3.4331533426e-05,3.43016114181e-05,-0.999999976158,0.505305813509,0.0082603469491,9.86203576593,6.49854435994e-06,-7.78550151564e-08,-0.00196368974689
