time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,spray_bottle,20,-0.00162054148677,-0.00335318336729,-0.000474039328401,0.000269792673753,0.000269794917185,-0.999998545647,-0.00561658851802,0.0075085926801,7.08992886543,6.48472790979e-07,-2.77739097894e-07,0.000149565788978
0.02,floor,spray_bottle,20,-0.00163026120281,-0.00335133296903,-0.000442324882897,0.000248825246989,0.000248838908607,-0.999998760223,-0.00749091757461,0.00162285380065,7.0911886692,6.03416866349e-07,-2.13651527858e-07,2.01047144811e-05
0.03,floor,spray_bottle,20,-0.00164658570138,-0.00335112556349,-0.000412276846328,0.000231650949591,0.000231685176569,-0.999998927116,-0.00744311558083,0.00108088180423,7.09240651131,4.98970797347e-07,-1.74359263576e-07,8.86974779207e-06
0.04,floor,spray_bottle,20,-0.00115191670484,-0.00360422322992,-0.000390417672315,0.000217288443933,0.000217350688141,-0.999999055266,0.0693702343851,-0.0329898186028,7.09554481506,4.42131698336e-08,9.65212227748e-08,-0.000604824799653
0.05,floor,spray_bottle,20,-0.00561749255285,-0.00403328815009,-0.000379479169351,0.000204059232617,0.000204233306737,-0.999999165535,-0.0143496692181,0.0762769877911,7.08633923531,5.14024273083e-05,-1.38009352605e-05,0.00158808635989
0.06,floor,spray_bottle,20,-0.00306565141072,-0.0041983456118,-0.000366782955098,0.000191705163721,0.000191607716958,-0.999999263883,-0.0200145281851,-0.225219652057,7.07524251938,0.0,0.0,0.0
0.07,floor,spray_bottle,20,-0.00303123955382,-0.00421001226641,-0.000336374450126,0.000180065163841,0.000179852742632,-0.99999935329,-0.0074705388397,-0.0323438048363,7.09557408094,-4.34789559723e-05,2.04598627747e-06,-0.000703950878572
0.08,floor,spray_bottle,20,-0.00344554818003,-0.00406846399419,-0.00031506849482,0.000172557343521,0.000172574147593,-0.999999403954,-0.00458588637412,0.00358356535435,7.09379518032,-4.45541081681e-05,2.68953225287e-06,7.07462942655e-05
0.09,floor,spray_bottle,20,-0.00476527070859,-0.00416757273488,-0.000282862154199,0.000166639424374,0.000166517213461,-0.999999445677,0.0442652646452,0.221532380208,7.04051496461,-2.85354869847e-06,-2.85487134077e-06,0.00174866838032
0.1,floor,spray_bottle,20,-0.00476686609909,-0.00416401985567,-0.000259725721844,0.000159461306536,0.000159671224728,-0.99999949038,-0.0140214860439,0.0189352631569,7.09782791138,9.79490642265e-05,-2.87983796998e-05,0.000373077466645
0.11,floor,spray_bottle,20,-0.00239238403738,-0.00396561510861,-0.000255851406655,0.00010156606315,0.000101721427534,-0.999999794364,-0.045261643827,-0.0157131552696,7.09799098969,0.000101155704743,-8.2725867406e-06,-0.000422054067994
0.12,floor,spray_bottle,20,-0.00239231477026,-0.0039652000647,-0.000232004769396,9.6770385759e-05,9.69434280186e-05,-0.999999812245,-0.0361702395603,-0.0123874694109,7.0970838666,9.94114957576e-05,-4.43293283402e-06,-0.00032707886364
0.13,floor,spray_bottle,20,-0.00195295823505,-0.00393381980248,-0.000216376775097,0.000139105691997,0.000139234091971,-0.99999961257,-0.01962306723,-0.224072605371,7.04499816895,0.0,0.0,0.0
0.14,floor,spray_bottle,20,-0.00429853748064,-0.00455024098046,-0.000210738978421,0.000134434836912,0.00013430148209,-0.999999639392,-0.0257597034797,-0.00778909027576,7.0965988636,1.38423274107e-07,3.56590363508e-08,-0.000201132854386
0.15,floor,spray_bottle,20,-0.00191428987309,-0.00291909691878,-0.000203119964226,0.0001305410643,0.000130575176274,-0.999999660254,-0.0174137819558,0.21772736311,6.79638671875,0.0,1.17898515928e-17,-3.77696768149e-19
0.16,floor,spray_bottle,20,-0.00389090261888,-0.000413526734337,-0.000189559773912,0.000126915200751,0.00012697025771,-0.999999678135,-0.0262050461024,-0.0896043237299,7.09835267067,4.30409314717e-08,2.36496115742e-07,-0.0019380428063
