trial,plan iters,plan time,best cost,configCheckTime,connectTime,knnTime,numComponents,numEdgeChecks,numIters,numMilestones
1,1958,1.63295,1.95491,0.0108375,1.38054,0.239466,1,884,1958,362
1,2004,1.66171,1.95491,0.0110354,1.40185,0.246644,1,910,2004,370
1,2049,1.69535,1.95491,0.0112537,1.42668,0.255169,1,930,2049,379
1,2093,1.74264,1.95491,0.0114361,1.46605,0.262827,1,957,2093,389
1,2136,1.77501,1.95491,0.0116174,1.49031,0.270684,1,974,2136,398
1,2172,1.81916,1.95491,0.011783,1.52647,0.278451,1,996,2172,405
1,2217,1.8514,1.95491,0.0119708,1.55048,0.28642,1,1010,2217,413
1,2271,1.86466,1.95491,0.0121529,1.55657,0.293322,1,1019,2271,418
1,2318,1.89254,1.95491,0.012385,1.57465,0.302819,1,1032,2318,427
1,2364,1.92035,1.95491,0.0125883,1.59356,0.311439,1,1051,2364,436
1,2413,1.94282,1.95491,0.0128065,1.60647,0.320706,1,1062,2413,443
1,2464,1.96963,1.95491,0.0130337,1.62188,0.331801,1,1079,2464,455
1,2509,2.00149,1.95491,0.0132654,1.64113,0.344113,1,1098,2509,469
1,2553,2.03891,1.95491,0.0134987,1.66621,0.356142,1,1117,2553,482
1,2592,2.08002,1.95491,0.0136812,1.69846,0.364766,1,1130,2592,489
1,2642,2.10462,1.95491,0.0138944,1.71233,0.3752,1,1140,2642,498
1,2688,2.13485,1.95491,0.0141242,1.7304,0.38706,1,1155,2688,509
1,2738,2.15835,1.95491,0.0143479,1.74317,0.397498,1,1166,2738,515
1,2787,2.18192,1.95491,0.0145719,1.75418,0.409752,1,1177,2787,526
1,2842,2.19883,1.95491,0.0147864,1.76091,0.419631,1,1183,2842,531
1,2885,2.2328,1.95491,0.0149873,1.78338,0.430878,1,1199,2885,541
1,2933,2.26052,1.95491,0.0152417,1.79817,0.443482,1,1210,2933,550
1,2982,2.28557,1.95491,0.0154554,1.81133,0.455075,1,1220,2982,558
1,3030,2.31421,1.95491,0.0156979,1.82714,0.467595,1,1232,3030,566
1,3075,2.34468,1.95491,0.0159023,1.8457,0.479237,1,1244,3075,575
1,3126,2.36472,1.95491,0.0161164,1.85417,0.490501,1,1254,3126,583
1,3175,2.38903,1.95491,0.0163173,1.86756,0.501157,1,1263,3175,589
1,3221,2.41659,1.95491,0.0165159,1.88248,0.513521,1,1277,3221,600
1,3266,2.45101,1.95491,0.0167161,1.90327,0.526875,1,1291,3266,612
1,3309,2.48233,1.95491,0.0168955,1.92239,0.538831,1,1304,3309,622
1,3360,2.50431,1.95491,0.0170961,1.93208,0.550834,1,1314,3360,630
1,3409,2.52425,1.95491,0.0173255,1.93815,0.564398,1,1321,3409,637
1,3454,2.55531,1.95491,0.0175745,1.95294,0.580357,1,1334,3454,647
1,3500,2.58548,1.95491,0.017772,1.96935,0.593851,1,1349,3500,658
1,3546,2.61379,1.95491,0.0180122,1.9819,0.609289,1,1361,3546,668
1,3592,2.63886,1.95491,0.0182686,1.99244,0.623497,1,1368,3592,673
1,3640,2.6668,1.95491,0.0184707,2.00545,0.638152,1,1382,3640,685
1,3682,2.6989,1.95491,0.0187063,2.02166,0.653723,1,1396,3682,698
1,3729,2.72539,1.95491,0.0189211,2.0331,0.668486,1,1406,3729,706
1,3768,2.76415,1.95491,0.0190836,2.05793,0.682181,1,1422,3768,718
1,3817,2.7879,1.95491,0.019296,2.06769,0.695883,1,1430,3817,724
1,3858,2.83553,1.70997,0.0194916,2.10426,0.706681,1,1449,3858,730
1,3922,2.88784,1.70997,0.0198465,2.1334,0.729398,1,1468,3922,742
1,3972,2.94762,1.70997,0.0200748,2.17512,0.747155,1,1492,3972,753
1,4030,2.99831,1.70997,0.0203227,2.20494,0.767681,1,1509,4030,767
1,4106,3.03559,1.70997,0.0206492,2.21765,0.791815,1,1523,4106,780
1,4171,3.08137,1.70997,0.020959,2.2399,0.81493,1,1539,4171,791
1,4242,3.12266,1.70997,0.0213001,2.25444,0.841233,1,1555,4242,805
1,4309,3.17301,1.70997,0.0215869,2.28158,0.864045,1,1573,4309,818
1,4371,3.21631,1.70997,0.0219072,2.29788,0.89063,1,1587,4371,830
1,4441,3.26315,1.70997,0.0222074,2.32037,0.914576,1,1603,4441,842
1,4519,3.29881,1.70997,0.0226059,2.32762,0.942481,1,1614,4519,853
1,4591,3.35993,1.70997,0.0229411,2.36011,0.970664,1,1637,4591,868
1,4656,3.40396,1.70997,0.0232514,2.37974,0.994665,1,1651,4656,876
1,4726,3.44654,1.70997,0.0235601,2.39663,1.01993,1,1664,4726,886
1,4783,3.49913,1.70997,0.0238604,2.41985,1.04892,1,1685,4783,904
1,4848,3.54475,1.70997,0.0241738,2.43642,1.07751,1,1702,4848,918
1,4907,3.59686,1.70997,0.0244578,2.46112,1.10455,1,1721,4907,932
1,4973,3.64314,1.70997,0.0247546,2.47929,1.13227,1,1738,4973,945
1,5026,3.69987,1.70997,0.0249764,2.51546,1.15252,1,1757,5026,954
1,5075,3.74762,1.57742,0.025262,2.53518,1.18018,1,1770,5075,964
1,5145,3.77689,1.57742,0.0254853,2.54443,1.19984,1,1779,5145,972
1,5224,3.80219,1.57742,0.0256189,2.55756,1.21174,1,1788,5224,977
1,5298,3.82445,1.57742,0.0257736,2.56424,1.22703,1,1796,5298,985
1,5362,3.85869,1.57742,0.0259465,2.58043,1.24479,1,1809,5362,994
1,5420,3.90534,1.57742,0.0260962,2.61143,1.26018,1,1829,5420,1002
1,5471,3.95491,1.57742,0.0263033,2.63583,1.28506,1,1850,5471,1019
1,5540,3.9868,1.57742,0.0264357,2.65374,1.29877,1,1866,5540,1027
1,5592,4.034,1.57742,0.0266128,2.68246,1.31698,1,1885,5592,1036
1,5663,4.05937,1.57742,0.026761,2.69376,1.33077,1,1894,5663,1041
1,5732,4.09511,1.57742,0.026982,2.70746,1.35247,1,1908,5732,1049
1,5804,4.12198,1.57742,0.0271806,2.7139,1.37257,1,1917,5804,1058
1,5875,4.14726,1.57742,0.0273115,2.72585,1.38564,1,1924,5875,1063
1,5946,4.17571,1.57742,0.0275144,2.73431,1.40531,1,1932,5946,1070
1,6024,4.19744,1.57742,0.0277165,2.73745,1.42357,1,1938,6024,1075
1,6079,4.2419,1.57742,0.0279328,2.75982,1.44535,1,1959,6079,1084
1,6146,4.2735,1.57742,0.0281484,2.76944,1.467,1,1968,6146,1091
1,6204,4.31516,1.57742,0.0283127,2.79006,1.48777,1,1986,6204,1103
2,1,0.0142224,1.57742,2.7716e-05,0.0141627,2.9257e-05,1,1,1,3
2,44,0.108027,1.57742,0.000258688,0.107197,0.000518912,1,19,44,10
2,80,0.190792,1.65762,0.000396116,0.189346,0.000943125,1,41,80,18
2,131,0.24595,1.65762,0.000512756,0.243797,0.00144164,1,81,131,27
2,173,0.295428,1.65762,0.00064672,0.292431,0.0020822,1,101,173,35
2,244,0.307558,1.65762,0.000822259,0.303474,0.0028702,1,107,244,39
2,289,0.350964,1.65762,0.000961999,0.345881,0.00365242,1,122,289,45
2,343,0.384101,1.65762,0.00108634,0.377998,0.00445196,1,144,343,51
2,394,0.420271,1.65762,0.00125379,0.412762,0.00560412,1,167,394,58
2,449,0.453265,1.65762,0.00143818,0.444228,0.00686175,1,181,449,62
2,494,0.498662,1.65762,0.00160063,0.487784,0.00846238,1,206,494,73
2,553,0.528699,1.65762,0.00177578,0.515634,0.0103752,1,220,553,84
2,600,0.569802,1.65762,0.00192707,0.554628,0.0122499,1,236,600,94
2,662,0.591508,1.65762,0.00215496,0.573615,0.0146439,1,245,662,101
2,725,0.615012,1.65762,0.00233281,0.594663,0.0168158,1,254,725,108
2,777,0.650699,1.65762,0.0024379,0.628569,0.018393,1,266,777,115
2,842,0.676113,1.65762,0.00261344,0.651111,0.0209741,1,280,842,124
2,903,0.693512,1.65762,0.00278397,0.665901,0.0233096,1,286,903,129
2,976,0.709546,1.65762,0.00294719,0.679108,0.0258452,1,294,976,136
2,1032,0.74673,1.65762,0.00311849,0.713034,0.0288363,1,309,1032,146
2,1101,0.768613,1.65762,0.00332598,0.731068,0.0323617,1,320,1101,155
2,1137,0.824073,1.65762,0.00345802,0.783974,0.0347264,1,341,1137,161
2,1194,0.856322,1.65762,0.00359853,0.813061,0.037649,1,353,1194,169
2,1249,0.888459,1.65762,0.00379408,0.840782,0.0417803,1,368,1249,179
2,1315,0.90878,1.65762,0.00401004,0.856619,0.0459358,1,378,1315,187
2,1374,0.935456,1.65762,0.00423947,0.87812,0.050782,1,390,1374,197
2,1431,0.966335,1.65762,0.00444542,0.90403,0.0554541,1,407,1431,207
2,1499,0.987675,1.65762,0.00466753,0.920214,0.0602779,1,418,1499,215
2,1558,1.01391,1.65762,0.00491698,0.940115,0.0662681,1,432,1558,226
2,1630,1.02476,1.65762,0.0051133,0.946781,0.0701381,1,436,1630,229
2,1684,1.05646,1.65762,0.00531155,0.972556,0.0757768,1,452,1684,241
2,1747,1.07884,1.65762,0.00552481,0.989112,0.0812797,1,463,1747,250
2,1808,1.10431,1.65762,0.00576271,1.00838,0.0871483,1,475,1808,257
2,1874,1.12435,1.65762,0.00595403,1.0229,0.0923628,1,485,1874,265
2,1944,1.13601,1.65762,0.00611725,1.02975,0.0968806,1,492,1944,271
2,1998,1.17262,1.65762,0.00632821,1.05944,0.103504,1,510,1998,283
2,2053,1.20308,1.65762,0.00653262,1.08279,0.110322,1,529,2053,295
2,2113,1.22832,1.65762,0.00671701,1.10227,0.115794,1,558,2113,302
2,2183,1.2416,1.65762,0.0069168,1.11003,0.120989,1,564,2183,306
2,2243,1.26528,1.65762,0.0071085,1.12696,0.127447,1,576,2243,316
2,2300,1.29583,1.65762,0.00731137,1.15033,0.134339,1,590,2300,325
2,2351,1.33147,1.65762,0.00743648,1.18078,0.139305,1,605,2351,333
2,2416,1.35245,1.65762,0.00763974,1.19431,0.146444,1,616,2416,342
2,2477,1.37588,1.65762,0.00781451,1.21161,0.152289,1,626,2477,349
2,2546,1.3914,1.65762,0.00801237,1.2204,0.158714,1,633,2546,355
2,2603,1.4219,1.65762,0.00822024,1.24284,0.16647,1,646,2603,365
2,2659,1.45121,1.65762,0.00841156,1.26396,0.174379,1,659,2659,375
2,2732,1.46166,1.65762,0.00858864,1.26818,0.180288,1,663,2732,379
2,2784,1.50174,1.65762,0.00879151,1.30023,0.188044,1,680,2784,387
2,2847,1.51681,1.65762,0.00899591,1.30796,0.195074,1,685,2847,391
2,2914,1.53381,1.65762,0.00916183,1.3175,0.202249,1,697,2914,400
2,2975,1.5561,1.65762,0.00934814,1.3313,0.210448,1,709,2975,410
2,3039,1.57557,1.65762,0.0095795,1.34128,0.219609,1,717,3039,417
2,3098,1.60282,1.65762,0.0097689,1.35869,0.229157,1,732,3098,430
2,3152,1.63634,1.65762,0.00994944,1.38328,0.237813,1,746,3152,440
2,3215,1.66156,1.65762,0.010165,1.39748,0.248517,1,762,3215,453
2,3271,1.68966,1.65762,0.010339,1.41703,0.256795,1,774,3271,462
2,3334,1.7233,1.65762,0.010538,1.44129,0.265868,1,788,3334,470
2,3391,1.74994,1.65762,0.0107209,1.45951,0.274012,1,807,3391,476
2,3446,1.78087,1.65762,0.0109107,1.4802,0.283965,1,821,3446,487
2,3506,1.80594,1.65762,0.0111324,1.49463,0.294285,1,832,3506,495
2,3571,1.82619,1.65762,0.0113176,1.50467,0.304191,1,844,3571,505
2,3637,1.84936,1.65762,0.0115158,1.5181,0.313623,1,864,3637,510
2,3700,1.86901,1.65762,0.0116971,1.52838,0.322695,1,874,3700,517
2,3761,1.89143,1.65762,0.0119054,1.53984,0.33335,1,886,3761,526
2,3826,1.913,1.65762,0.0121133,1.55075,0.343699,1,896,3826,533
2,3884,1.93824,1.65762,0.0123327,1.5639,0.355469,1,908,3884,543
2,3946,1.95867,1.65762,0.0125436,1.57303,0.366462,1,917,3946,551
2,4005,1.98318,1.65762,0.0126984,1.58754,0.376202,1,929,4005,561
2,4057,2.01657,1.65762,0.0129313,1.60589,0.390916,1,946,4057,575
2,4116,2.04418,1.65762,0.013071,1.62367,0.400503,1,962,4116,586
2,4174,2.07102,1.65762,0.0132296,1.64011,0.410644,1,974,4174,596
2,4236,2.0946,1.65762,0.0134329,1.65184,0.422186,1,984,4236,604
2,4294,2.1185,1.65762,0.0135876,1.66455,0.43311,1,998,4294,615
2,4353,2.14361,1.65762,0.0138109,1.67492,0.447526,1,1011,4353,625
2,4418,2.16261,1.65762,0.013983,1.68362,0.457552,1,1022,4418,631
2,4485,2.17902,1.65762,0.0141658,1.68898,0.468305,1,1028,4485,637
2,4551,2.19749,1.65762,0.0143356,1.69623,0.479236,1,1037,4551,645
2,4611,2.22561,1.65762,0.0145188,1.71262,0.490681,1,1048,4611,652
2,4667,2.25495,1.65762,0.0147332,1.72698,0.505355,1,1062,4667,664
2,4730,2.27521,1.65762,0.0149246,1.73494,0.517359,1,1071,4730,671
2,4788,2.30051,1.65762,0.0151051,1.7495,0.527815,1,1079,4788,676
2,4848,2.32522,1.65762,0.0152914,1.76136,0.540372,1,1090,4848,685
2,4911,2.34844,1.65762,0.0154804,1.77229,0.552369,1,1099,4911,691
2,4969,2.3754,1.65762,0.0156779,1.78436,0.566966,1,1113,4969,703
2,5028,2.40068,1.65762,0.0159123,1.79292,0.583356,1,1125,5028,714
2,5095,2.41815,1.65762,0.0160582,1.80008,0.593398,1,1132,5095,720
2,5159,2.43865,1.65762,0.0162496,1.80701,0.606666,1,1142,5159,728
2,5214,2.46898,1.65762,0.016444,1.8231,0.62062,1,1155,5214,737
2,5272,2.49386,1.65762,0.016638,1.83415,0.634154,1,1165,5272,745
2,5330,2.51999,1.65762,0.0168666,1.84351,0.650601,1,1176,5330,754
2,5387,2.54998,1.65762,0.0170218,1.86084,0.663003,1,1189,5387,763
2,5449,2.57111,1.65762,0.0172404,1.86592,0.678722,1,1196,5449,770
2,5515,2.58732,1.65762,0.0174202,1.86888,0.691688,1,1201,5515,775
2,5582,2.60383,1.65762,0.0176177,1.87179,0.704971,1,1205,5582,779
2,5636,2.63846,1.65762,0.0178229,1.88841,0.722684,1,1221,5636,791
2,5693,2.66689,1.65762,0.0180165,1.90053,0.738711,1,1232,5693,801
2,5749,2.69904,1.65762,0.0181855,1.91789,0.753224,1,1246,5749,811
2,5807,2.72553,1.65762,0.018413,1.92636,0.770925,1,1260,5807,819
3,1,5.6203e-05,1.65762,2.3482e-05,0,3.0796e-05,1,0,1,2
3,72,0.107994,1.65762,0.000383793,0.106638,0.000905024,1,20,72,13
3,168,0.212344,1.65762,0.000894625,0.208253,0.00305074,1,40,168,27
3,285,0.31939,1.65762,0.00151555,0.310838,0.00679669,1,63,285,42
3,423,0.424306,1.65762,0.00228083,0.408298,0.0133713,1,91,423,59
3,576,0.527902,1.65762,0.00311733,0.502058,0.0222398,1,122,576,78
3,744,0.632782,1.65762,0.00403274,0.593392,0.0347349,1,158,744,102
3,903,0.741002,1.65762,0.00492467,0.685402,0.0499197,1,196,903,128
3,1073,0.840938,1.65762,0.00587511,0.765125,0.0690082,1,231,1073,153
3,1203,0.943383,1.65762,0.00661229,0.849763,0.0859657,1,271,1203,177
3,1342,1.0352,1.65589,0.00739874,0.92016,0.106481,1,319,1342,202
3,1392,1.08223,1.65589,0.00752462,0.963849,0.109601,1,395,1392,211
3,1451,1.11916,1.65589,0.00771094,0.995911,0.114183,1,483,1451,221
3,1503,1.16352,1.65589,0.0079065,1.03498,0.11919,1,544,1503,232
3,1576,1.18582,1.65589,0.00808434,1.0526,0.123567,1,590,1576,240
3,1650,1.2074,1.65589,0.00824872,1.06934,0.128102,1,652,1650,249
3,1707,1.24601,1.65589,0.00846044,1.10156,0.134193,1,674,1707,261
3,1789,1.25849,1.65589,0.00866831,1.10846,0.139414,1,682,1789,267
3,1860,1.28229,1.65589,0.00888812,1.12516,0.146176,1,703,1860,279
3,1929,1.30824,1.65589,0.00907982,1.14493,0.152047,1,717,1929,289
3,1983,1.35734,1.65589,0.00924188,1.18901,0.156813,1,735,1983,295
3,2050,1.3845,1.65589,0.00942319,1.21,0.162679,1,749,2050,304
3,2126,1.40471,1.65589,0.00967187,1.22263,0.169893,1,762,2126,311
3,2195,1.43111,1.65589,0.00988167,1.24172,0.176879,1,776,2195,321
3,2263,1.45763,1.65589,0.0100772,1.26146,0.183347,1,787,2263,330
3,2335,1.48107,1.65589,0.0102443,1.27855,0.189393,1,799,2335,339
3,2399,1.51175,1.65589,0.0104256,1.30101,0.197314,1,820,2399,353
3,2462,1.54604,1.65589,0.0105761,1.32902,0.203333,1,835,2462,362
3,2525,1.57552,1.65589,0.0108102,1.34997,0.211511,1,847,2525,370
3,2601,1.59533,1.65589,0.0110631,1.36002,0.220899,1,857,2601,380
3,2668,1.621,1.65589,0.0112771,1.37691,0.22934,1,877,2668,389
3,2731,1.65576,1.65589,0.0115073,1.402,0.238689,1,908,2731,399
3,2800,1.6829,1.65589,0.0117475,1.41944,0.248034,1,920,2800,407
3,2875,1.70778,1.65589,0.0119523,1.43559,0.256422,1,935,2875,415
3,2936,1.73891,1.65589,0.012191,1.45596,0.266855,1,951,2936,426
3,3007,1.7626,1.65589,0.0124158,1.46926,0.276896,1,966,3007,436
3,3072,1.79023,1.65589,0.0126314,1.48662,0.286838,1,982,3072,446
3,3135,1.82378,1.65589,0.0128127,1.50976,0.29696,1,999,3135,460
3,3206,1.84757,1.65589,0.012999,1.52536,0.304843,1,1015,3206,466
3,3276,1.88139,1.65589,0.0132207,1.54845,0.315232,1,1045,3276,474
3,3332,1.92661,1.65589,0.0134101,1.58376,0.324875,1,1066,3332,483
3,3393,1.9548,1.65589,0.0136018,1.6022,0.334328,1,1089,3393,491
3,3452,1.99361,1.65589,0.0137785,1.63125,0.343804,1,1106,3452,501
3,3530,2.00909,1.65589,0.0139949,1.63624,0.353941,1,1113,3530,508
3,3603,2.03221,1.65589,0.0142031,1.64818,0.364782,1,1125,3603,517
3,3663,2.06993,1.65589,0.0144114,1.67422,0.376162,1,1147,3663,527
3,3719,2.10722,1.65589,0.0145419,1.70369,0.383746,1,1163,3719,535
