trial,plan iters,plan time,best cost,configCheckTime,connectTime,knnTime,lazyPathCheckTime,numComponents,numEdgeChecks,numEdgesPrechecked,numIters,numMilestones
2,8549,3.54201,1.3209,0.0327004,0.380174,2.81302,0.302315,1,385,295,8549,1608
2,8655,3.58482,1.3209,0.0329807,0.381144,2.8544,0.302315,1,385,295,8655,1618
2,8736,3.6362,1.3209,0.033274,0.382973,2.90351,0.302315,1,385,295,8736,1634
2,8834,3.68225,1.3209,0.0335858,0.384083,2.94797,0.302315,1,387,297,8834,1644
2,8944,3.72267,1.3209,0.0338576,0.384813,2.9872,0.302315,1,387,297,8944,1651
2,9042,3.76776,1.3209,0.0341397,0.386238,3.0304,0.302315,1,387,297,9042,1663
2,9124,3.82169,1.3209,0.0344935,0.387664,3.08241,0.302315,1,387,297,9124,1675
2,9186,3.88939,1.3209,0.0346617,0.405498,3.10821,0.326109,1,394,300,9186,1682
2,9277,3.9381,1.3209,0.0349443,0.406698,3.15528,0.326109,1,394,300,9277,1695
2,9365,3.98966,1.3209,0.0352488,0.407974,3.20511,0.326109,1,394,300,9365,1709
2,9462,4.03466,1.3209,0.0355598,0.408825,3.24878,0.326109,1,394,300,9462,1716
2,9555,4.08312,1.3209,0.0358578,0.410283,3.29532,0.326109,1,394,300,9555,1727
3,1,4.5424e-05,1.30965,2.0017e-05,0,2.3867e-05,0,1,0,0,1,2
3,483,0.0997977,1.30965,0.00242481,0.0340816,0.0385844,0.024265,1,97,90,483,183
3,876,0.199618,1.30965,0.00445235,0.0465348,0.115685,0.0321449,1,104,94,876,320
3,1206,0.299829,1.30965,0.00619886,0.050536,0.209814,0.0321449,1,105,95,1206,430
3,1466,0.399877,1.30965,0.00758661,0.0548243,0.303948,0.0321449,1,105,95,1466,521
3,1693,0.500245,1.30965,0.00882307,0.0579594,0.399739,0.0321449,1,105,95,1693,599
3,1814,0.611614,2.6535,0.00949288,0.0650444,0.456852,0.0785331,1,118,96,1814,643
3,1835,0.69098,2.36363,0.00964417,0.118744,0.466905,0.0939742,1,138,112,1835,650
3,1862,0.756175,1.98528,0.00985936,0.161988,0.480083,0.102502,1,154,124,1862,658
3,1917,0.779256,1.98528,0.0102766,0.164123,0.500543,0.102502,1,154,124,1917,669
3,1966,0.808661,1.98528,0.0106096,0.167881,0.525787,0.102502,1,154,124,1966,690
3,2014,0.843669,1.96538,0.0109172,0.177904,0.548324,0.104582,1,157,126,2014,705
3,2068,0.869818,1.96538,0.0112425,0.179467,0.572512,0.104582,1,157,126,2068,722
3,2123,0.895557,1.96538,0.0115616,0.181159,0.596166,0.104582,1,157,126,2123,736
3,2177,0.9224,1.96538,0.0118884,0.182621,0.621147,0.104582,1,157,126,2177,752
3,2220,0.96456,1.96538,0.0121591,0.194247,0.640845,0.11509,1,161,128,2220,763
3,2272,0.992992,1.96538,0.0125178,0.195727,0.667375,0.11509,1,161,128,2272,777
3,2327,1.02096,1.96538,0.0128658,0.196876,0.69378,0.11509,1,161,128,2327,791
3,2378,1.05522,1.96387,0.0131661,0.203665,0.716793,0.119182,1,165,131,2378,802
3,2436,1.08284,1.96387,0.0135279,0.204886,0.742754,0.119182,1,165,131,2436,813
3,2465,1.16231,1.74078,0.0137385,0.258184,0.759057,0.12881,1,189,152,2465,821
3,2526,1.21255,1.71467,0.0140538,0.270826,0.785736,0.139324,1,194,154,2526,837
3,2607,1.24702,1.71467,0.0144491,0.272305,0.818215,0.139324,1,194,154,2607,853
3,2685,1.29185,1.68035,0.0148387,0.282984,0.849786,0.141404,1,199,158,2685,867
3,2773,1.33559,1.68035,0.0152899,0.28501,0.890913,0.141404,1,199,158,2773,890
3,2868,1.37443,1.68035,0.0157345,0.286418,0.927772,0.141404,1,199,158,2868,905
3,2961,1.41335,1.68035,0.0161206,0.288274,0.964293,0.141404,1,199,158,2961,926
3,3048,1.45817,1.68035,0.0165779,0.289967,1.00684,0.141404,1,199,158,3048,946
3,3117,1.50811,1.66609,0.0169217,0.298812,1.04348,0.145398,1,201,159,3117,969
3,3193,1.5528,1.66609,0.0173393,0.301052,1.0854,0.145398,1,201,159,3193,990
3,3241,1.61564,1.55091,0.0175538,0.340921,1.10427,0.149203,1,216,173,3241,997
3,3316,1.66097,1.48557,0.0178332,0.354974,1.13107,0.153276,1,219,175,3316,1009
3,3404,1.69727,1.48557,0.0181808,0.356593,1.16527,0.153276,1,219,175,3404,1023
3,3492,1.72947,1.48557,0.0184973,0.360124,1.19347,0.153276,1,219,175,3492,1032
3,3582,1.76403,1.48557,0.0188079,0.363054,1.22464,0.153276,1,219,175,3582,1045
3,3679,1.79335,1.48557,0.0191482,0.363992,1.25251,0.153276,1,219,175,3679,1055
3,3761,1.83231,1.48481,0.0193957,0.371746,1.27915,0.157447,1,222,176,3761,1069
3,3843,1.86437,1.48481,0.0196787,0.372846,1.30968,0.157447,1,222,176,3843,1083
3,3926,1.90852,1.48481,0.0200082,0.381417,1.33876,0.163482,1,224,177,3926,1095
3,3996,1.93976,1.48481,0.0202738,0.38434,1.36671,0.163482,1,224,177,3996,1106
3,4044,1.99818,1.48481,0.0204909,0.392912,1.38908,0.190659,1,233,179,4044,1113
3,4130,2.02693,1.48481,0.0207692,0.394035,1.41629,0.190659,1,233,179,4130,1121
3,4210,2.05968,1.48481,0.0210637,0.395246,1.44739,0.190659,1,233,179,4210,1134
3,4263,2.11585,1.44346,0.0212551,0.414872,1.469,0.205324,1,238,182,4263,1143
3,4340,2.14846,1.44346,0.0215472,0.41629,1.49977,0.205324,1,238,182,4340,1155
3,4413,2.19371,1.43892,0.0217924,0.429677,1.52899,0.207593,1,241,184,4413,1169
3,4494,2.22371,1.43892,0.0220731,0.430585,1.55766,0.207593,1,241,184,4494,1177
3,4580,2.25522,1.43892,0.0223506,0.432276,1.58707,0.207593,1,241,184,4580,1184
3,4651,2.30061,1.43892,0.0226116,0.440211,1.6171,0.214633,1,244,186,4651,1196
3,4736,2.33774,1.43892,0.0229254,0.442009,1.65198,0.214633,1,244,186,4736,1209
3,4820,2.37027,1.43892,0.023251,0.442733,1.68332,0.214633,1,244,186,4820,1216
3,4907,2.40316,1.43892,0.023522,0.444199,1.71432,0.214633,1,244,186,4907,1227
3,4975,2.44795,1.41039,0.0238054,0.452812,1.74761,0.217126,1,247,188,4975,1240
3,5037,2.49947,1.41039,0.0240583,0.464193,1.77827,0.226243,1,250,190,5037,1253
3,5118,2.53594,1.41039,0.0243189,0.468169,1.81035,0.226243,1,250,190,5118,1266
3,5195,2.57561,1.41039,0.0246057,0.470087,1.84769,0.226243,1,250,190,5195,1282
3,5285,2.60576,1.41039,0.0248274,0.471028,1.87651,0.226243,1,250,190,5285,1293
3,5367,2.64171,1.41039,0.025128,0.472636,1.91042,0.226243,1,250,190,5367,1303
3,5452,2.67511,1.41039,0.025416,0.473331,1.9427,0.226243,1,250,190,5452,1312
3,5520,2.72338,1.41039,0.0256624,0.482697,1.97327,0.23421,1,252,191,5520,1324
3,5607,2.75604,1.41039,0.0259083,0.483693,2.00454,0.23421,1,252,191,5607,1335
3,5678,2.80346,1.38924,0.0261686,0.497437,2.03418,0.237851,1,257,195,5678,1346
3,5740,2.85729,1.37948,0.0264615,0.508314,2.07261,0.241986,1,261,198,5740,1361
3,5814,2.89371,1.37948,0.026714,0.509756,2.10721,0.241986,1,261,198,5814,1374
3,5886,2.93161,1.37948,0.0269951,0.510867,2.14359,0.241986,1,261,198,5886,1386
3,5962,2.96529,1.37948,0.027206,0.512085,2.1757,0.241986,1,261,198,5962,1400
3,6035,3.00228,1.37948,0.0274539,0.513762,2.21064,0.241986,1,261,198,6035,1413
3,6113,3.03401,1.37948,0.0276903,0.514806,2.24095,0.241986,1,261,198,6113,1423
3,6194,3.06355,1.37948,0.0279093,0.516104,2.26883,0.241986,1,261,198,6194,1431
3,6270,3.09853,1.37948,0.0281522,0.51711,2.30242,0.241986,1,261,198,6270,1443
3,6348,3.12965,1.37948,0.028382,0.517961,2.33232,0.241986,1,261,198,6348,1451
3,6423,3.16406,1.37948,0.0286007,0.51929,2.36505,0.241986,1,261,198,6423,1463
3,6500,3.19893,1.37948,0.0288698,0.52016,2.39863,0.241986,1,261,198,6500,1472
3,6567,3.24071,1.37948,0.0291777,0.521735,2.43842,0.241986,1,261,198,6567,1486
3,6640,3.27538,1.37948,0.0294214,0.52254,2.47192,0.241986,1,261,198,6640,1495
3,6717,3.30921,1.37948,0.0296724,0.523602,2.50431,0.241986,1,261,198,6717,1503
3,6792,3.347,1.37948,0.0299584,0.52721,2.53808,0.241986,1,261,198,6792,1515
3,6858,3.38768,1.37948,0.0302105,0.528622,2.57698,0.241986,1,261,198,6858,1529
3,6941,3.41547,1.37948,0.0304253,0.529422,2.6036,0.241986,1,261,198,6941,1533
3,7012,3.45662,1.37948,0.0306948,0.531178,2.64261,0.241986,1,261,198,7012,1544
3,7062,3.51881,1.37948,0.0308957,0.545303,2.67465,0.257726,1,270,203,7062,1556
3,7130,3.56035,1.37948,0.031151,0.546511,2.71458,0.257726,1,270,203,7130,1570
3,7206,3.59477,1.37948,0.0313581,0.550338,2.74482,0.257726,1,270,203,7206,1579
3,7284,3.62692,1.37948,0.031596,0.550771,2.77615,0.257726,1,270,203,7284,1584
3,7349,3.67126,1.37948,0.0318735,0.552202,2.81869,0.257726,1,270,203,7349,1597
3,7419,3.71198,1.37948,0.0321495,0.553053,2.85817,0.257726,1,270,203,7419,1607
3,7490,3.74993,1.37948,0.0324067,0.5539,2.89488,0.257726,1,270,203,7490,1616
3,7557,3.79162,1.37948,0.032645,0.559139,2.93098,0.257726,1,270,203,7557,1627
3,7627,3.83796,1.33588,0.0328582,0.571482,2.9609,0.261474,1,275,207,7627,1633
3,7711,3.87531,1.33588,0.0330892,0.572497,2.9968,0.261474,1,275,207,7711,1644
3,7796,3.91349,1.33588,0.033294,0.573714,3.03339,0.261474,1,275,207,7796,1657
3,7879,3.95545,1.33588,0.0335754,0.574524,3.07413,0.261474,1,275,207,7879,1666
3,7969,3.98858,1.33588,0.0337756,0.577436,3.10398,0.261474,1,275,207,7969,1674
3,8050,4.0326,1.33588,0.0340173,0.579082,3.14597,0.261474,1,275,207,8050,1689
3,8140,4.06377,1.33588,0.0342294,0.579631,3.17621,0.261474,1,275,207,8140,1695
3,8216,4.10806,1.33588,0.0344843,0.58121,3.21854,0.261474,1,275,207,8216,1708
3,8293,4.152,1.33588,0.0347202,0.582649,3.26066,0.261474,1,275,207,8293,1722
3,8376,4.19169,1.33588,0.0349381,0.583776,3.29885,0.261474,1,275,207,8376,1735
3,8460,4.23065,1.33588,0.0351976,0.584384,3.3368,0.261474,1,275,207,8460,1742
4,1,5.0429e-05,1.33588,2.3482e-05,0,2.4637e-05,0,1,0,0,1,2
4,333,0.103959,3.02599,0.00173419,0.0188664,0.0191567,0.0638814,1,129,116,333,120
4,367,0.197098,1.77812,0.00198095,0.100478,0.0233511,0.0709226,1,148,134,367,135
4,399,0.202983,1.77812,0.0021869,0.102317,0.0271471,0.0709226,1,148,134,399,149
4,454,0.224433,1.77812,0.00250179,0.11581,0.0315518,0.0740884,1,151,136,454,157
4,520,0.230281,1.77812,0.00280551,0.116377,0.036436,0.0740884,1,151,136,520,166
4,575,0.252336,1.77812,0.00309153,0.129243,0.0419308,0.0774155,1,156,140,575,179
4,633,0.269503,1.74045,0.00335099,0.136527,0.047113,0.0817717,1,159,142,633,190
4,691,0.287954,1.74045,0.00365086,0.144451,0.0539817,0.085046,1,161,143,691,205
4,744,0.312599,1.74045,0.00392071,0.152253,0.0603715,0.0951506,1,165,145,744,218
4,807,0.322116,1.74045,0.00423637,0.15339,0.0683496,0.0951506,1,165,145,807,233
4,869,0.349822,1.74045,0.0045578,0.168334,0.0764263,0.0994297,1,171,150,869,246
4,919,0.377781,1.74045,0.00476952,0.179512,0.0820246,0.110323,1,177,153,919,256
4,972,0.400887,1.74045,0.00509211,0.188409,0.0918817,0.114277,1,181,156,972,273
4,1013,0.456797,1.52276,0.00534309,0.230563,0.0996157,0.11999,1,195,169,1013,286
4,1086,0.466451,1.52276,0.00564721,0.231474,0.107935,0.11999,1,196,170,1086,299
4,1168,0.47685,1.52276,0.00594477,0.232842,0.116527,0.11999,1,196,170,1168,310
4,1240,0.497823,1.52276,0.0061923,0.236558,0.124644,0.128763,1,200,171,1240,321
4,1322,0.510734,1.52276,0.00651026,0.237676,0.135984,0.128763,1,200,171,1322,337
4,1404,0.523478,1.52276,0.00685441,0.238527,0.147396,0.128763,1,200,171,1404,350
4,1487,0.535251,1.52276,0.00715352,0.239885,0.15738,0.128763,1,201,172,1487,359
4,1566,0.551008,1.52276,0.00749535,0.24232,0.170239,0.128763,1,201,172,1566,374
4,1645,0.567173,1.52276,0.00784604,0.243896,0.184361,0.128763,1,201,172,1645,391
4,1725,0.581918,1.52276,0.00814323,0.2454,0.197178,0.128763,1,202,173,1725,407
4,1802,0.596469,1.52276,0.00847313,0.246688,0.209993,0.128763,1,202,173,1802,418
4,1879,0.612926,1.52276,0.00877416,0.248098,0.224618,0.128763,1,202,173,1879,436
4,1959,0.628332,1.52276,0.00908635,0.249152,0.238533,0.128763,1,202,173,1959,449
4,2038,0.643996,1.52276,0.00939085,0.25015,0.252765,0.128763,1,202,173,2038,463
4,2117,0.659304,1.52276,0.00971305,0.250862,0.266917,0.128763,1,202,173,2117,473
4,2185,0.684905,1.52276,0.010021,0.25561,0.280141,0.135962,1,206,175,2185,487
4,2266,0.696205,1.52276,0.0102574,0.256022,0.290656,0.135962,1,206,175,2266,493
4,2346,0.710366,1.52276,0.0105111,0.25717,0.303281,0.135962,1,210,179,2346,503
4,2416,0.734863,1.52276,0.0107393,0.262086,0.315627,0.142842,1,214,180,2416,514
4,2496,0.748719,1.52276,0.0109984,0.262909,0.328265,0.142842,1,214,180,2496,523
4,2573,0.764084,1.52276,0.0112906,0.263663,0.342462,0.142842,1,214,180,2573,532
4,2650,0.779468,1.52276,0.0115431,0.265076,0.356046,0.142842,1,214,180,2650,543
4,2723,0.800363,1.52276,0.0118757,0.266409,0.37516,0.142842,1,214,180,2723,561
4,2799,0.828322,1.49897,0.0121502,0.271811,0.389862,0.150293,1,218,182,2799,570
4,2884,0.851465,1.49897,0.0125074,0.273252,0.41107,0.150293,1,219,183,2884,587
4,2974,0.870118,1.49897,0.0127769,0.274373,0.428173,0.150293,1,219,183,2974,601
4,3059,0.894538,1.49897,0.0131272,0.276581,0.449904,0.150293,1,219,183,3059,617
4,3141,0.920656,1.49897,0.0135087,0.278291,0.473807,0.150293,1,220,184,3141,634
4,3208,0.959831,1.49897,0.0137489,0.285499,0.489349,0.166368,1,229,189,3208,645
4,3285,0.987807,1.48991,0.0140515,0.2909,0.509041,0.168827,1,231,190,3285,659
4,3364,1.00587,1.48991,0.0143448,0.292981,0.524496,0.168827,1,232,191,3364,668
4,3433,1.0381,1.48991,0.0145438,0.29807,0.537294,0.18285,1,237,192,3433,676
4,3490,1.08297,1.31065,0.014734,0.321934,0.550579,0.19028,1,246,200,3490,686
4,3563,1.09847,1.31065,0.0149996,0.323146,0.564449,0.19028,1,246,200,3563,693
4,3633,1.11625,1.31065,0.0152494,0.324142,0.580802,0.19028,1,246,200,3633,703
4,3709,1.14044,1.31065,0.015537,0.326399,0.602313,0.19028,1,246,200,3709,720
4,3788,1.15656,1.31065,0.015778,0.327143,0.617274,0.19028,1,246,200,3788,727
4,3875,1.16819,1.31065,0.0159804,0.327465,0.628226,0.19028,1,246,200,3875,730
4,3959,1.18496,1.31065,0.0161656,0.329168,0.642943,0.19028,1,246,200,3959,744
4,4047,1.19976,1.31065,0.0163588,0.329887,0.656675,0.19028,1,246,200,4047,752
4,4131,1.21552,1.31065,0.0165825,0.330399,0.671542,0.19028,1,246,200,4131,759
4,4214,1.23438,1.31065,0.0168154,0.331875,0.688547,0.19028,1,246,200,4214,769
4,4291,1.26163,1.31065,0.0170294,0.337403,0.704322,0.19589,1,248,201,4291,777
4,4374,1.27938,1.31065,0.0172458,0.338341,0.720766,0.19589,1,248,201,4374,787
4,4455,1.29951,1.31065,0.0174783,0.339412,0.739441,0.19589,1,248,201,4455,799
4,4536,1.31985,1.31065,0.0177481,0.340049,0.758751,0.19589,1,248,201,4536,806
4,4618,1.33815,1.31065,0.0179614,0.340899,0.775835,0.19589,1,248,201,4618,815
4,4701,1.35615,1.31065,0.01817,0.341769,0.792609,0.19589,1,248,201,4701,825
4,4781,1.37733,1.31065,0.0184303,0.342742,0.812414,0.19589,1,248,201,4781,834
4,4858,1.40283,1.31065,0.0186874,0.344083,0.836184,0.19589,1,249,202,4858,850
4,4940,1.42167,1.31065,0.0189045,0.344871,0.853869,0.19589,1,249,202,4940,860
4,5016,1.44822,1.31065,0.0191748,0.346118,0.878777,0.19589,1,249,202,5016,875
4,5097,1.46829,1.31065,0.0194103,0.34684,0.897762,0.19589,1,249,202,5097,883
4,5174,1.49207,1.31065,0.0196733,0.347814,0.920152,0.19589,1,249,202,5174,894
4,5253,1.51624,1.31065,0.0198881,0.35303,0.938751,0.19589,1,249,202,5253,903
4,5333,1.53764,1.31065,0.0200986,0.354351,0.958396,0.19589,1,249,202,5333,915
4,5416,1.55709,1.31065,0.0202807,0.355368,0.976493,0.19589,1,249,202,5416,926
4,5497,1.57633,1.31065,0.0204647,0.356369,0.994406,0.19589,1,249,202,5497,936
4,5578,1.59556,1.31065,0.0206899,0.35691,1.01272,0.19589,1,249,202,5578,942
4,5656,1.61865,1.31065,0.0211499,0.3583,1.03382,0.19589,1,249,202,5656,955
4,5733,1.64397,1.31065,0.0214044,0.359453,1.05759,0.19589,1,249,202,5733,967
4,5809,1.66998,1.31065,0.0216646,0.360537,1.08213,0.19589,1,249,202,5809,979
4,5888,1.69198,1.31065,0.0218633,0.361569,1.10276,0.19589,1,249,202,5888,991
4,5972,1.70833,1.31065,0.0220553,0.362028,1.1183,0.19589,1,249,202,5972,996
4,6052,1.73074,1.31065,0.0222532,0.362922,1.13948,0.19589,1,249,202,6052,1007
4,6137,1.74769,1.31065,0.022438,0.363417,1.15558,0.19589,1,249,202,6137,1012
4,6219,1.76744,1.31065,0.0226505,0.363883,1.1745,0.19589,1,249,202,6219,1018
4,6295,1.79204,1.31065,0.0228634,0.367174,1.19547,0.19589,1,249,202,6295,1027
4,6372,1.81477,1.31065,0.0230728,0.368123,1.21691,0.19589,1,249,202,6372,1038
4,6452,1.83439,1.31065,0.0232772,0.368557,1.23575,0.19589,1,249,202,6452,1043
4,6529,1.85733,1.31065,0.0235574,0.369407,1.25742,0.19589,1,249,202,6529,1052
4,6600,1.88416,1.31065,0.0237988,0.372501,1.2808,0.19589,1,249,202,6600,1063
4,6675,1.90787,1.31065,0.0240259,0.373833,1.30281,0.19589,1,249,202,6675,1074
4,6752,1.93215,1.31065,0.0242738,0.374774,1.32575,0.19589,1,249,202,6752,1082
4,6830,1.95404,1.31065,0.0244752,0.375569,1.34651,0.19589,1,249,202,6830,1091
4,6913,1.971,1.31065,0.0246699,0.375818,1.36287,0.19589,1,249,202,6913,1094
4,6998,1.98787,1.31065,0.0248432,0.376244,1.37899,0.19589,1,249,202,6998,1099
4,7078,2.01102,1.31065,0.0250688,0.376894,1.40112,0.19589,1,249,202,7078,1106
4,7156,2.03289,1.31065,0.0252728,0.377777,1.42176,0.19589,1,249,202,7156,1115
4,7231,2.05665,1.31065,0.0254853,0.378745,1.4442,0.19589,1,249,202,7231,1125
4,7298,2.0921,1.31065,0.0257744,0.380986,1.47701,0.19589,1,249,202,7298,1142
4,7376,2.113,1.31065,0.0259603,0.381668,1.49689,0.19589,1,249,202,7376,1150
4,7456,2.13395,1.31065,0.0261574,0.382268,1.5169,0.19589,1,249,202,7456,1156
4,7527,2.16295,1.31065,0.0263907,0.383415,1.54438,0.19589,1,249,202,7527,1169
4,7610,2.18102,1.31065,0.0265543,0.383931,1.56162,0.19589,1,249,202,7610,1175
5,1,3.4261e-05,1.31065,1.5013e-05,0,1.7708e-05,0,1,0,0,1,2
5,367,0.105401,1.31065,0.00188432,0.0192314,0.0242142,0.0597305,1,130,115,367,140
5,619,0.242198,4.49991,0.00315965,0.0423023,0.0600023,0.136171,1,158,123,619,220
5,636,0.392552,2.44439,0.00328553,0.170738,0.0629245,0.155023,1,192,151,636,225
5,694,0.432331,1.84175,0.00364854,0.196841,0.0722018,0.158985,1,202,160,694,242
5,755,0.446374,1.84175,0.00398998,0.200752,0.081901,0.158985,1,202,160,755,263
5,817,0.459064,1.84175,0.00436878,0.202037,0.0928505,0.158985,1,204,162,817,279
5,877,0.474243,1.84175,0.00472639,0.204301,0.105319,0.158985,1,205,163,877,303
5,935,0.493081,1.827,0.00503897,0.208777,0.115066,0.163201,1,209,166,935,316
5,1004,0.508531,1.827,0.00548166,0.209792,0.128983,0.163201,1,209,166,1004,330
5,1072,0.523872,1.827,0.00586777,0.21129,0.142358,0.163201,1,210,167,1072,346
5,1140,0.537291,1.827,0.0062381,0.212091,0.154515,0.163201,1,210,167,1140,357
5,1190,0.575391,1.827,0.00647445,0.21827,0.163988,0.185337,1,229,181,1190,370
5,1255,0.593628,1.827,0.0068621,0.21984,0.180175,0.185337,1,233,185,1255,392
5,1304,0.631665,1.78124,0.00716737,0.232022,0.193563,0.197431,1,239,188,1304,409
5,1358,0.660309,1.78124,0.00742336,0.236701,0.204406,0.210214,1,243,189,1358,420
5,1421,0.676244,1.78124,0.00780369,0.237439,0.219144,0.210214,1,243,189,1421,432
5,1478,0.708834,1.76755,0.00813513,0.245681,0.232926,0.220371,1,246,190,1478,443
5,1529,0.748894,1.75379,0.00841461,0.256814,0.244656,0.237218,1,254,194,1529,453
5,1599,0.768176,1.75379,0.00878455,0.258577,0.261707,0.237218,1,254,194,1599,468
5,1655,0.813494,1.53751,0.00906441,0.286338,0.274802,0.241319,1,265,204,1655,480
5,1739,0.837133,1.53751,0.00948285,0.288986,0.295245,0.241319,1,265,204,1739,501
5,1825,0.8596,1.53751,0.00984393,0.292379,0.31383,0.241319,1,265,204,1825,516
5,1891,0.896786,1.49972,0.010148,0.305294,0.330755,0.248258,1,271,209,1891,532
5,1968,0.913586,1.49972,0.0103875,0.309183,0.343286,0.248258,1,271,209,1968,543
5,2047,0.929373,1.49972,0.010665,0.309893,0.35795,0.248258,1,271,209,2047,553
5,2123,0.947714,1.49972,0.0109638,0.311219,0.374541,0.248258,1,271,209,2123,566
5,2197,0.968905,1.49972,0.011276,0.312686,0.393831,0.248258,1,271,209,2197,584
5,2272,0.988416,1.49972,0.0115766,0.314782,0.410827,0.248258,1,271,209,2272,596
5,2346,1.00941,1.49972,0.0118642,0.317521,0.428673,0.248258,1,271,209,2346,610
5,2405,1.04678,1.43869,0.0120466,0.337317,0.43925,0.254971,1,277,214,2405,617
5,2477,1.06895,1.42958,0.0122872,0.342251,0.452134,0.258943,1,279,215,2477,628
5,2550,1.08874,1.42958,0.012544,0.343695,0.470088,0.258943,1,279,215,2550,644
5,2625,1.10715,1.42958,0.0127696,0.345141,0.486688,0.258943,1,279,215,2625,660
5,2698,1.12938,1.42958,0.0130567,0.347987,0.50567,0.258943,1,279,215,2698,673
5,2770,1.15343,1.42958,0.0133566,0.349446,0.527846,0.258943,1,279,215,2770,691
5,2844,1.17322,1.42958,0.013613,0.350581,0.546111,0.258943,1,279,215,2844,704
5,2904,1.20973,1.42958,0.0138359,0.359545,0.562937,0.269344,1,285,218,2904,717
5,2977,1.23116,1.42958,0.0140772,0.360894,0.582649,0.269344,1,285,218,2977,734
5,3041,1.26245,1.42958,0.0143074,0.366309,0.600167,0.27736,1,290,220,3041,747
5,3113,1.28632,1.42958,0.0146335,0.367404,0.622511,0.27736,1,290,220,3113,759
5,3180,1.32221,1.42958,0.0147932,0.376631,0.633093,0.293154,1,305,230,3180,764
5,3245,1.35329,1.42958,0.0150489,0.381066,0.652385,0.300148,1,316,239,3245,775
5,3294,1.40123,1.42958,0.0152941,0.392636,0.667897,0.320672,1,329,246,3294,784
5,3367,1.42026,1.42958,0.0155312,0.393633,0.685569,0.320672,1,329,246,3367,793
5,3440,1.44309,1.42958,0.0158068,0.3945,0.707135,0.320672,1,329,246,3440,805
5,3514,1.46216,1.42958,0.0160563,0.395299,0.725036,0.320672,1,329,246,3514,813
5,3576,1.49622,1.42958,0.0162626,0.407844,0.740069,0.326842,1,334,250,3576,819
5,3646,1.52042,1.42958,0.0165325,0.409002,0.76272,0.326842,1,334,250,3646,832
5,3718,1.54435,1.42958,0.0168185,0.409842,0.785401,0.326842,1,334,250,3718,844
5,3789,1.56912,1.42958,0.0170741,0.411292,0.808356,0.326842,1,334,250,3789,858
5,3863,1.58995,1.42958,0.0173162,0.412145,0.827955,0.326842,1,334,250,3863,868
5,3936,1.61162,1.42958,0.0175395,0.413068,0.848341,0.326842,1,334,250,3936,880
5,3999,1.64607,1.42958,0.0177551,0.418167,0.866099,0.338112,1,338,251,3999,888
5,4070,1.66986,1.42958,0.0179987,0.419176,0.888507,0.338112,1,338,251,4070,901
5,4141,1.69295,1.42958,0.0182309,0.42057,0.909854,0.338112,1,338,251,4141,912
5,4208,1.72025,1.42958,0.0185069,0.421837,0.935502,0.338112,1,338,251,4208,926
5,4279,1.74393,1.42958,0.0187413,0.423418,0.957235,0.338112,1,338,251,4279,937
5,4347,1.77168,1.42958,0.0189542,0.426664,0.975536,0.343975,1,342,252,4347,946
5,4419,1.79355,1.42958,0.0192052,0.427259,0.99644,0.343975,1,342,252,4419,953
5,4489,1.81831,1.42958,0.0194346,0.428205,1.0199,0.343975,1,342,252,4489,965
5,4559,1.84275,1.42958,0.0196536,0.429292,1.04291,0.343975,1,342,252,4559,978
5,4635,1.88037,1.4266,0.0199293,0.435082,1.06929,0.349029,1,345,253,4635,989
5,4718,1.91278,1.4266,0.020243,0.436203,1.10013,0.349029,1,345,253,4718,1004
5,4804,1.94591,1.3944,0.0205125,0.441588,1.12385,0.35264,1,352,259,4804,1011
5,4906,1.98186,1.3944,0.0208493,0.444595,1.15629,0.35264,1,352,259,4906,1024
5,5008,2.01601,1.3944,0.0211565,0.448465,1.18607,0.35264,1,352,259,5008,1038
5,5109,2.05352,1.3944,0.0215191,0.449547,1.22196,0.35264,1,352,259,5109,1052
5,5217,2.08403,1.3944,0.0218274,0.450416,1.25111,0.35264,1,352,259,5217,1063
5,5307,2.13181,1.35878,0.0221527,0.459696,1.28716,0.354617,1,356,262,5307,1081
5,5425,2.16774,1.35878,0.0224926,0.460688,1.32156,0.354617,1,356,262,5425,1093
5,5534,2.20675,1.35878,0.0228041,0.467126,1.35363,0.354617,1,356,262,5534,1105
5,5631,2.25598,1.35878,0.0231205,0.473597,1.39117,0.35935,1,363,267,5631,1125
5,5724,2.30378,1.35878,0.0234585,0.480225,1.42515,0.366046,1,366,269,5724,1136
5,5799,2.36461,1.34864,0.0236895,0.499995,1.45275,0.379143,1,381,279,5799,1149
5,5912,2.40803,1.34864,0.0240374,0.501536,1.49409,0.379143,1,381,279,5912,1167
5,6035,2.4455,1.34864,0.0243824,0.502585,1.52995,0.379143,1,381,279,6035,1178
5,6155,2.48398,1.34864,0.02471,0.503795,1.56669,0.379143,1,381,279,6155,1190
5,6274,2.52429,1.34864,0.0250737,0.504708,1.60554,0.379143,1,381,279,6274,1201
5,6402,2.56052,1.34864,0.0253825,0.505656,1.64029,0.379143,1,381,279,6402,1213
5,6528,2.59788,1.34864,0.0256596,0.506949,1.67587,0.379143,1,381,279,6528,1228
5,6648,2.63739,1.34864,0.0259611,0.508572,1.71324,0.379143,1,381,279,6648,1243
5,6771,2.67763,1.34864,0.026291,0.509668,1.75184,0.379143,1,381,279,6771,1256
5,6851,2.73641,1.34864,0.0265593,0.519885,1.78386,0.395288,1,387,280,6851,1267
