trial,plan iters,plan time,best cost,configCheckTime,connectTime,knnTime,lazyPathCheckTime,numComponents,numEdgeChecks,numEdgesPrechecked,numIters,numMilestones
1,5843,4.55034,1.33642,0.020949,3.56622,0.266625,0.688156,1,617,470,5843,908
1,5930,4.56067,1.33642,0.0211996,3.57089,0.271897,0.688156,1,617,470,5930,917
1,6013,4.57404,1.33642,0.0214498,3.57681,0.27896,0.688156,1,617,470,6013,929
1,6096,4.5867,1.33642,0.0217924,3.58246,0.285496,0.688156,1,617,470,6096,940
1,6179,4.60149,1.33642,0.0220523,3.59041,0.29195,0.688156,1,617,470,6179,951
1,6261,4.61536,1.33642,0.0222975,3.59649,0.299354,0.688156,1,617,470,6261,964
1,6347,4.62643,1.33642,0.0225323,3.60135,0.305202,0.688156,1,617,470,6347,974
1,6429,4.63974,1.33642,0.0228018,3.60669,0.312766,0.688156,1,617,470,6429,986
1,6507,4.65919,1.33642,0.0230759,3.61534,0.323172,0.688156,1,617,470,6507,1003
1,6578,4.70771,1.33216,0.0232679,3.65416,0.328752,0.691962,1,620,472,6578,1012
1,6681,4.71763,1.33216,0.0235382,3.65832,0.33407,0.691962,1,620,472,6681,1020
1,6771,4.74566,1.33216,0.0237538,3.68289,0.337173,0.691962,1,620,472,6771,1025
1,6873,4.75969,1.33216,0.0240744,3.68878,0.344824,0.691962,1,620,472,6873,1037
2,1,3.0027e-05,1.33216,2.8487e-05,0,0,0,1,0,0,1,2
2,34,0.131415,1.33216,0.000210185,0.118093,0.000138197,0.0129517,1,26,19,34,14
2,40,0.284001,1.33216,0.000249064,0.204152,0.0003095,0.0792641,1,43,25,40,16
2,47,0.522337,1.33216,0.000291022,0.418119,0.000380717,0.103516,1,77,45,47,19
2,83,0.664975,1.33216,0.000476183,0.551847,0.000525457,0.112077,1,103,62,83,26
2,92,0.786497,1.33216,0.000534311,0.623318,0.000605528,0.161982,1,124,72,92,29
2,111,0.911211,1.33216,0.000644792,0.708917,0.00075874,0.200824,1,151,87,111,33
2,118,1.11471,1.33216,0.000692527,0.900307,0.000842658,0.212792,1,182,109,118,35
2,136,1.51205,1.33216,0.000797234,1.28007,0.0010794,0.230018,1,236,153,136,41
2,137,1.51206,1.33216,0.000804548,1.28007,0.0010794,0.230018,1,236,153,137,41
2,144,1.64633,1.33216,0.000844582,1.40515,0.00113098,0.239112,1,254,166,144,42
2,153,1.91315,1.33216,0.000891931,1.65563,0.00124262,0.255281,1,290,195,153,44
2,154,1.91315,1.33216,0.000900784,1.65563,0.00124262,0.255281,1,290,195,154,44
2,164,2.24755,1.33216,0.000962761,1.96093,0.00149823,0.284059,1,328,227,164,50
2,165,2.24756,1.33216,0.00097123,1.96093,0.00149823,0.284059,1,328,227,165,50
2,168,2.38416,1.33216,0.000991247,2.094,0.00155481,0.287504,1,346,244,168,51
2,171,2.54466,1.33216,0.0010128,2.23145,0.00160986,0.310474,1,365,258,171,52
2,173,2.67952,1.33216,0.0010282,2.36061,0.001678,0.31609,1,383,274,173,53
2,184,2.90235,1.33216,0.0010948,2.57365,0.00188972,0.325586,1,419,307,184,57
2,200,3.08193,1.33216,0.00118064,2.74948,0.00203138,0.329103,1,438,325,200,60
2,215,3.27658,1.33216,0.00126187,2.90476,0.00224234,0.368176,1,479,355,215,64
2,222,3.53228,1.33216,0.00130691,3.13461,0.00243943,0.393779,1,523,394,222,67
2,223,3.53229,1.33216,0.00131538,3.13461,0.00243943,0.393779,1,523,394,223,67
2,240,3.64412,1.33216,0.00140507,3.23757,0.00271159,0.402273,1,551,420,240,71
2,245,3.78246,1.33216,0.00143355,3.36464,0.00278435,0.413445,1,571,437,245,72
2,253,3.95956,1.33216,0.00147898,3.53171,0.00286057,0.423339,1,591,455,253,73
2,258,4.11904,1.33216,0.00151247,3.67419,0.00301031,0.440156,1,612,474,258,75
2,314,4.25701,1.33216,0.00180735,3.79885,0.00410434,0.452044,1,634,494,314,92
2,441,4.44207,1.33216,0.00251296,3.95321,0.00730367,0.478764,1,660,516,441,128
2,445,4.64659,1.33216,0.00254491,4.12424,0.00750153,0.512025,1,684,536,445,130
2,449,4.8454,1.33216,0.00257302,4.27734,0.00773443,0.557463,1,709,554,449,132
2,1074,4.94541,1.33216,0.00599522,4.33922,0.042052,0.557463,1,709,554,1074,340
2,1559,5.04492,1.33216,0.00868373,4.39257,0.0852169,0.557463,1,709,554,1559,498
2,1804,5.53822,1.67466,0.0100568,4.46931,0.111333,0.946368,1,751,568,1804,573
2,1901,5.55848,1.67466,0.0105773,4.47926,0.121002,0.946368,1,751,568,1901,598
2,2001,5.57451,1.67466,0.0110404,4.4865,0.129196,0.946368,1,751,568,2001,619
2,2092,5.60013,1.67466,0.01147,4.50411,0.136643,0.946368,1,757,574,2092,638
2,2136,5.75303,1.67466,0.0117056,4.54766,0.141169,1.0509,1,764,578,2136,649
2,2232,5.77421,1.67466,0.0121929,4.55738,0.152008,1.0509,1,764,578,2232,676
2,2310,5.98676,1.67466,0.012561,4.60757,0.159618,1.20517,1,772,581,2310,694
2,2414,6.00189,1.67466,0.013009,4.61407,0.16767,1.20517,1,772,581,2414,713
2,2491,6.04996,1.54218,0.0133543,4.64488,0.17524,1.2144,1,776,582,2491,729
2,2616,6.06883,1.54218,0.013946,4.65319,0.185055,1.2144,1,776,582,2616,750
2,2736,6.09114,1.54218,0.0144823,4.66282,0.197029,1.2144,1,776,582,2736,776
2,2830,6.13142,1.54218,0.0149146,4.69188,0.207698,1.2144,1,778,584,2830,798
2,2960,6.14849,1.54218,0.0154512,4.6993,0.216633,1.2144,1,779,585,2960,816
2,3081,6.16983,1.54218,0.0159393,4.70842,0.228191,1.2144,1,779,585,3081,839
2,3197,6.19563,1.54218,0.0163577,4.7238,0.238027,1.2144,1,779,585,3197,858
2,3309,6.22441,1.54218,0.0167257,4.74304,0.247031,1.2144,1,779,585,3309,875
2,3348,6.64917,1.38723,0.0169394,4.81636,0.253788,1.55881,1,801,589,3348,887
2,3486,6.67339,1.38723,0.0173678,4.82741,0.266315,1.55881,1,801,589,3486,910
2,3632,6.69355,1.38723,0.0178587,4.83612,0.277067,1.55881,1,801,589,3632,929
2,3769,6.71793,1.38723,0.0182463,4.84704,0.289916,1.55881,1,801,589,3769,951
2,3866,6.81981,1.38723,0.0185038,4.89094,0.300748,1.60551,1,808,593,3866,968
2,4007,6.84064,1.38723,0.0190208,4.8994,0.312393,1.60551,1,808,593,4007,987
2,4083,6.89707,1.38723,0.0193361,4.94759,0.32021,1.60551,1,808,593,4083,1000
2,4229,6.91677,1.38723,0.0197399,4.95616,0.330706,1.60551,1,808,593,4229,1017
2,4344,6.95412,1.38723,0.0201175,4.98426,0.339393,1.60551,1,808,593,4344,1031
2,4474,6.98332,1.38723,0.0205664,5.00152,0.350708,1.60551,1,808,593,4474,1049
2,4620,7.00339,1.38723,0.0209898,5.00941,0.362235,1.60551,1,808,593,4620,1067
2,4760,7.02638,1.38723,0.0214549,5.01847,0.375488,1.60551,1,808,593,4760,1087
2,4808,7.09588,1.36924,0.0215958,5.06972,0.37935,1.61968,1,815,597,4808,1093
2,4900,7.11815,1.36924,0.0219672,5.07893,0.391896,1.61968,1,815,597,4900,1112
2,4985,7.14893,1.36924,0.0222298,5.09971,0.401486,1.61968,1,815,597,4985,1126
2,5087,7.1653,1.36924,0.022582,5.10598,0.411069,1.61968,1,815,597,5087,1140
2,5192,7.18149,1.36924,0.0228869,5.1128,0.419958,1.61968,1,815,597,5192,1153
2,5292,7.19796,1.36924,0.0232045,5.11915,0.429607,1.61968,1,815,597,5292,1167
2,5390,7.21885,1.36924,0.023544,5.12773,0.441414,1.61968,1,815,597,5390,1184
2,5492,7.23396,1.36924,0.0238458,5.13325,0.450538,1.61968,1,815,597,5492,1197
2,5578,7.26411,1.36924,0.0241611,5.15283,0.460646,1.61968,1,815,597,5578,1211
2,5680,7.28018,1.36924,0.0244721,5.159,0.470053,1.61968,1,815,597,5680,1224
3,1,3.0796e-05,1.36924,2.9641e-05,0,0,0,1,0,0,1,2
3,15,0.14029,1.36924,0.00011433,0.119891,7.0062e-05,0.0202018,1,19,11,15,9
3,27,0.377148,1.36924,0.00018016,0.328517,0.000152824,0.0482767,1,51,34,27,14
3,28,0.419451,1.36924,0.000188629,0.370392,0.000172072,0.0486767,1,58,40,28,15
3,44,0.616884,1.36924,0.000278707,0.525624,0.000278319,0.0906686,1,92,65,44,20
3,59,0.749111,1.36924,0.000362624,0.655696,0.000373402,0.0926354,1,115,86,59,24
3,62,0.870741,1.36924,0.000381101,0.773425,0.000410357,0.0964783,1,129,97,62,25
3,73,0.972622,1.36924,0.000440383,0.868108,0.000467714,0.103555,1,144,107,73,27
3,86,1.18672,1.36924,0.000510059,1.06032,0.000592822,0.125231,1,175,130,86,31
