op,#iters,time,#nodes,#displacements,solution cost,path length
n,0,0,2,22,inf,0
e,1,0.00287825,3,22,inf,0
e,2,0.00544083,4,22,inf,0
e,3,0.0082009,5,22,inf,0
e,4,0.0111323,6,22,inf,0
e,5,0.0139682,7,22,inf,0
e,6,0.0167671,8,22,inf,0
e,7,0.0195534,9,22,inf,0
e,8,0.0225344,10,22,inf,0
e,9,0.0253818,11,22,inf,0
e,10,0.0282551,12,22,inf,0
e,11,0.0310432,13,22,inf,0
e,12,0.0338433,14,22,inf,0
e,13,0.0366665,15,22,inf,0
e,14,0.0366758,15,22,inf,0
e,15,0.0394589,16,22,inf,0
e,16,0.0422733,17,22,inf,0
e,17,0.0422829,17,22,inf,0
e,18,0.0422898,17,22,inf,0
e,19,0.0450765,18,22,inf,0
d,19,0.0459068,18,22,inf,0
e,20,0.0487185,19,22,inf,0
e,21,0.0516748,20,22,inf,0
e,22,0.0544734,21,22,inf,0
e,23,0.0570787,22,22,inf,0
e,24,0.0570864,22,22,inf,0
e,25,0.059679,23,22,inf,0
e,26,0.0596875,23,22,inf,0
e,27,0.062289,24,22,inf,0
e,28,0.0649012,25,22,inf,0
e,29,0.0675427,26,22,inf,0
e,30,0.0701265,27,22,inf,0
e,31,0.0727795,28,22,inf,0
e,32,0.0754561,29,22,inf,0
e,33,0.0780495,30,22,inf,0
e,34,0.080659,31,22,inf,0
e,35,0.0832997,32,22,inf,0
e,36,0.0833082,32,22,inf,0
e,37,0.0858981,33,22,inf,0
e,38,0.0859058,33,22,inf,0
e,39,0.0859128,33,22,inf,0
d,39,0.0893446,33,23,inf,0
e,40,0.0921955,34,23,inf,0
e,41,0.0949201,35,23,inf,0
e,42,0.0957062,36,23,inf,0
e,43,0.0982472,37,23,inf,0
e,44,0.100824,38,23,inf,0
e,45,0.105,39,23,inf,0
e,46,0.107571,40,23,inf,0
e,47,0.110161,41,23,inf,0
e,48,0.112901,42,23,inf,0
e,49,0.114329,43,23,inf,0
e,50,0.114338,43,23,inf,0
e,51,0.114346,43,23,inf,0
e,52,0.117329,44,23,inf,0
e,53,0.120193,45,23,inf,0
e,54,0.122826,46,23,inf,0
e,55,0.125285,47,23,inf,0
e,56,0.125294,47,23,inf,0
e,57,0.125302,47,23,inf,0
e,58,0.128126,48,23,inf,0
e,59,0.130856,49,23,inf,0
d,59,0.132984,49,24,inf,0
e,60,0.135568,50,24,inf,0
e,61,0.140904,51,24,inf,0
e,62,0.143788,52,24,inf,0
e,63,0.146389,53,24,inf,0
e,64,0.146399,53,24,inf,0
e,65,0.146406,53,24,inf,0
e,66,0.148819,54,24,inf,0
e,67,0.155,55,24,inf,0
e,68,0.158277,56,24,inf,0
e,69,0.159734,56,24,inf,0
e,70,0.162545,57,24,inf,0
e,71,0.167012,58,24,inf,0
e,72,0.16981,59,24,inf,0
e,73,0.18952,60,24,inf,0
e,74,0.193511,61,24,inf,0
e,75,0.197349,62,24,inf,0
e,76,0.200675,63,24,inf,0
e,77,0.201827,63,24,inf,0
e,78,0.201837,63,24,inf,0
e,79,0.201846,63,24,inf,0
d,79,0.20406,63,25,inf,0
e,80,0.206865,64,25,inf,0
e,81,0.209661,65,25,inf,0
e,82,0.215555,66,25,inf,0
e,83,0.224302,67,25,inf,0
e,84,0.224313,67,25,inf,0
e,85,0.225461,67,25,inf,0
e,86,0.22547,67,25,inf,0
e,87,0.226624,67,25,inf,0
e,88,0.227768,67,25,inf,0
e,89,0.23689,68,25,inf,0
e,90,0.236903,68,25,inf,0
e,91,0.238186,68,25,inf,0
e,92,0.238196,68,25,inf,0
e,93,0.239341,68,25,inf,0
e,94,0.239347,68,25,inf,0
e,95,0.239357,68,25,inf,0
e,96,0.239363,68,25,inf,0
e,97,0.24507,69,25,inf,0
e,98,0.246246,69,25,inf,0
e,99,0.246256,69,25,inf,0
d,99,0.251246,69,26,inf,0
e,100,0.251256,69,26,inf,0
e,101,0.251265,69,26,inf,0
e,102,0.253946,70,26,inf,0
e,103,0.253957,70,26,inf,0
e,104,0.264173,71,26,inf,0
e,105,0.264184,71,26,inf,0
e,106,0.264191,71,26,inf,0
e,107,0.266814,72,26,inf,0
e,108,0.267885,72,26,inf,0
e,109,0.278822,73,26,inf,0
e,110,0.282748,74,26,inf,0
e,111,0.283898,74,26,inf,0
e,112,0.285172,74,26,inf,0
e,113,0.285183,74,26,inf,0
e,114,0.303068,75,26,inf,0
e,115,0.305665,76,26,inf,0
e,116,0.305671,76,26,inf,0
e,117,0.305681,76,26,inf,0
e,118,0.305688,76,26,inf,0
e,119,0.305693,76,26,inf,0
d,119,0.309407,76,27,inf,0
e,120,0.310462,76,27,inf,0
e,121,0.313137,77,27,inf,0
e,122,0.313149,77,27,inf,0
e,123,0.318272,78,27,inf,0
e,124,0.318282,78,27,inf,0
e,125,0.323265,79,27,inf,0
e,126,0.323275,79,27,inf,0
e,127,0.323285,79,27,inf,0
e,128,0.324464,79,27,inf,0
e,129,0.324473,79,27,inf,0
e,130,0.325525,79,27,inf,0
e,131,0.326742,79,27,inf,0
e,132,0.326752,79,27,inf,0
e,133,0.331295,80,27,inf,0
e,134,0.331305,80,27,inf,0
e,135,0.331314,80,27,inf,0
e,136,0.332571,80,27,inf,0
e,137,0.332584,80,27,inf,0
e,138,0.332593,80,27,inf,0
e,139,0.342254,81,27,inf,0
d,139,0.344807,81,28,inf,0
e,140,0.344818,81,28,inf,0
e,141,0.344827,81,28,inf,0
e,142,0.347463,82,28,inf,0
e,143,0.34864,82,28,inf,0
e,144,0.348649,82,28,inf,0
e,145,0.348655,82,28,inf,0
e,146,0.348663,82,28,inf,0
e,147,0.364002,83,28,inf,0
e,148,0.364016,83,28,inf,0
e,149,0.365166,83,28,inf,0
e,150,0.365177,83,28,inf,0
e,151,0.380599,84,28,inf,0
e,152,0.380611,84,28,inf,0
e,153,0.380621,84,28,inf,0
e,154,0.386128,85,28,inf,0
e,155,0.387347,85,28,inf,0
e,156,0.390045,86,28,inf,0
e,157,0.390051,86,28,inf,0
e,158,0.390058,86,28,inf,0
e,159,0.390067,86,28,inf,0
d,159,0.392986,86,29,inf,0
e,160,0.403923,87,29,inf,0
e,161,0.403936,87,29,inf,0
e,162,0.403945,87,29,inf,0
e,163,0.404641,87,29,inf,0
