target r,target y,target x
25,324,436
time,widget x,widget y
1.39682006836,372,147
1.59673213959,372,157
1.62572312355,372,173
1.65435099602,372,193
1.68339300156,372,205
1.71218204498,372,211
1.71218204498,373,217
1.74139809608,374,222
1.77019500732,378,233
1.79865908623,382,241
1.83852219582,385,246
1.86672210693,386,249
1.8957490921,388,251
1.8957490921,389,254
1.92454099655,390,256
1.95407605171,391,259
1.98241114616,394,263
2.01217412949,396,267
2.01217412949,399,271
2.041421175,400,275
2.07041621208,402,282
2.09856104851,405,286
2.12767720222,407,289
2.15652608871,410,294
2.18522000313,412,297
2.21463108063,413,301
2.24349617958,414,303
2.27227115631,416,307
2.30106306076,419,314
2.33012509346,421,317
2.35869717598,422,319
2.38734221458,424,319
2.41645908356,425,321
2.44527602196,425,321
2.44527602196,426,322
2.47478103638,428,323
2.50349020958,432,325
2.53243923187,433,325
2.59031319618,433,326
2.67661499977,434,327
2.70526504517,437,327
