target r,target y,target x
28,109,321
time,widget x,widget y
1.5935189724,155,259
1.87905216217,155,258
1.90777897835,168,240
1.93583202362,180,224
1.96441912651,194,207
1.99371409416,207,194
2.02235198021,216,184
2.05083107948,220,181
2.08034014702,231,175
2.10973215103,240,170
2.13811206818,243,169
2.13811206818,246,167
2.16715097427,249,166
2.19689011574,257,164
2.22595715523,264,159
2.25467705727,274,151
2.28299498558,279,145
2.31200814247,292,137
2.34212398529,300,130
2.3713259697,304,128
2.42783498764,305,125
2.45699810982,306,120
2.48559713364,307,117
2.51439404488,309,115
2.54285907745,312,112
2.57177710533,315,109
2.60034704208,315,108
2.77196502686,316,108
