target r,target y,target x
19,220,430
time,widget x,widget y
1.70653510094,509,205
2.01972103119,506,204
2.04816794395,499,202
2.07713103294,490,200
2.10586309433,481,200
2.13474607468,476,200
2.16350913048,474,200
2.1915230751,470,201
2.22018909454,464,205
2.24917912483,461,208
2.27823805809,461,210
2.33636212349,461,211
2.36502695084,461,211
2.39400911331,461,212
2.42256307602,461,212
2.4513001442,460,213
2.47995615005,454,216
2.50898599625,450,219
2.53705406189,442,222
2.56599593163,437,224
2.59478402138,435,224
2.59478402138,432,225
2.62315893173,430,225
2.65132498741,426,226
2.67979598045,424,226
3.02262115479,425,226
3.05166101456,425,226
3.10760307312,425,226
3.13539195061,426,226
3.16348600388,427,226
3.19163393974,427,226
3.22014594078,428,225
