target r,target y,target x
46,105,481
time,widget x,widget y
3.11138296127,529,121
3.52543783188,528,121
3.55408501625,525,120
3.58322000504,524,119
3.61097884178,521,117
3.63975691795,519,116
3.66863203049,517,115
3.69748187065,514,114
3.72640180588,513,114
3.75503087044,512,113
3.78284883499,511,113
3.81245994568,509,110
3.8416428566,506,108
3.87063789368,505,108
3.87063789368,504,107
3.89870381355,503,107
3.92725682259,500,106
3.95576500893,498,105
3.98495197296,497,104
4.01386499405,497,104
