target r,target y,target x
13,369,531
time,widget x,widget y
2.619754076,411,261
2.93259215355,412,261
2.96147203445,420,262
2.98983001709,426,263
3.01871204376,440,264
3.04757499695,450,265
3.07666110992,453,265
3.07666110992,456,267
3.10592222214,460,268
3.13534903526,474,274
3.16409420967,489,286
3.19339108467,495,290
3.19339108467,499,293
3.22267818451,502,296
3.25214099884,510,303
3.28165721893,521,311
3.31069803238,533,319
3.34017801285,538,323
3.37013411522,544,331
3.39809417725,546,335
3.42720222473,546,336
3.42720222473,547,336
3.48456907272,547,338
3.51344609261,547,340
3.57215499878,547,340
3.60150313377,547,341
3.63185715675,547,342
3.66213917732,546,343
3.69123411179,546,344
3.72035813332,545,346
3.74978518486,544,347
3.77918100357,544,348
3.80756902695,544,349
3.83683109283,543,349
3.86582303047,542,349
4.06925702095,541,354
4.09840011597,540,356
4.12700009346,540,358
4.12700009346,539,358
4.29950022697,539,362
4.32792806625,539,365
4.38674712181,539,367
4.56085419655,538,369
4.58952212334,538,370
4.61976003647,537,372
4.76199507713,537,372
4.81959915161,535,372
4.84938812256,534,371
4.87897515297,532,370
4.90781617165,532,370
4.9364771843,532,369
4.96497416496,530,367
