target r,target y,target x
22,180,158
time,widget x,widget y
3.16592407227,510,366
3.5101621151,504,366
3.5383079052,469,368
3.56670808792,432,366
3.59617590904,359,335
3.62494707108,300,290
3.65363311768,284,273
3.65363311768,274,261
3.6828520298,267,252
4.02870893478,264,246
4.0591340065,258,239
4.08823895454,254,233
4.11717391014,251,230
4.14601111412,246,224
4.1756401062,239,219
4.20356607437,234,215
4.23244905472,228,211
4.2610180378,226,209
4.28923797607,218,206
4.29964900017,213,204
4.32951307297,209,203
4.35815691948,198,197
4.38696312904,189,189
4.41598892212,181,184
4.44393992424,178,181
4.47308397293,176,179
4.61763691902,174,179
4.6462020874,174,179
4.67552304268,171,179
4.70494198799,168,179
4.73365998268,166,179
4.79104399681,162,179
4.81983613968,159,179
4.84853005409,156,179
4.87792801857,155,179
