target r,target y,target x
26,267,327
time,widget x,widget y
2.43212008476,468,328
2.77511811256,462,328
2.80426716805,456,327
2.83362007141,444,321
2.86399197578,430,311
2.89219808578,414,304
2.92115998268,408,300
2.95004200935,393,291
2.96091604233,386,288
2.99163913727,376,284
3.02090096474,373,283
3.04980397224,366,279
3.07913208008,355,275
3.107391119,345,270
3.13677310944,340,267
3.16562414169,330,262
3.19342899323,324,259
3.22223114967,322,259
3.25144600868,321,259
3.53842997551,321,259
3.59562397003,321,260
3.62509799004,322,262
3.68125915527,323,263
3.70998716354,323,263
3.73972511292,323,263
3.76819705963,324,264
3.79707503319,326,266
