target r,target y,target x
5,339,359
time,widget x,widget y
2.62733101845,106,104
2.99744105339,107,104
3.02589011192,113,111
3.05507302284,119,119
3.08446097374,122,123
3.11341309547,134,133
3.14172101021,154,148
3.17112708092,163,156
3.17112708092,171,163
3.19995093346,177,170
3.2289891243,194,189
3.25802111626,217,215
3.28688311577,226,227
3.28688311577,234,239
3.31582093239,242,248
3.34479498863,251,261
3.37307310104,265,278
3.40196609497,272,286
3.43063402176,283,298
3.45930695534,288,301
3.4884390831,294,300
3.86937308311,299,299
3.89836502075,306,299
3.92729496956,312,299
3.9559340477,313,300
4.01301002502,316,302
4.04185914993,317,303
4.07084703445,317,303
4.10033416748,318,304
4.12906813622,318,304
4.15744304657,321,309
4.18650197983,324,312
4.18650197983,328,318
4.21544098854,332,322
4.24362802505,337,329
4.27370214462,341,334
4.30296516418,344,336
4.30296516418,345,337
4.33196997643,345,338
4.56126594543,346,339
4.59007501602,349,339
4.61883711815,350,339
4.64756011963,351,339
4.6764690876,351,339
4.8440310955,356,339
4.87320208549,359,339
4.90216612816,360,339
5.27294707298,361,338
