target r,target y,target x
14,362,271
time,widget x,widget y
2.37233304977,531,280
2.77254605293,526,280
2.80057811737,522,280
2.82973003387,514,280
2.85820794106,508,281
2.88700604439,505,281
2.88700604439,504,282
2.91607308388,504,282
2.93794798851,500,283
2.97940301895,486,291
3.00837111473,470,300
3.03751397133,464,304
3.03751397133,459,308
3.0661380291,450,314
3.09454894066,429,324
3.12341403961,391,339
3.15240001678,375,345
3.18159008026,313,369
3.21081399918,266,387
3.23955607414,246,393
3.26866698265,240,394
3.72334694862,242,391
3.75176310539,246,389
3.78029203415,252,386
3.8091750145,257,384
3.837911129,258,383
3.837911129,258,383
3.8946120739,259,382
3.92314600945,259,381
3.94369292259,259,381
3.96757006645,260,381
3.99603199959,262,375
4.02451395988,266,369
4.05326294899,266,367
4.05326294899,267,367
4.11070299149,268,366
4.13943600655,269,366
4.59323000908,269,366
4.62185502052,269,365
4.65069508553,268,364
4.67968010902,267,362
4.708288908,267,362
