target r,target y,target x
12,278,318
time,widget x,widget y
1.64201188087,341,289
1.98437094688,339,289
2.01426291466,335,288
2.05587887764,333,288
2.08440303802,332,287
2.11370396614,330,286
2.11370396614,330,286
2.14290690422,328,284
2.17123389244,326,282
2.19985389709,324,279
2.2288210392,323,277
2.25778388977,321,271
2.28587198257,319,267
2.31505584717,318,266
2.57100296021,318,267
2.59965991974,317,271
2.62898898125,316,272
2.65777087212,316,272
2.80087900162,316,275
2.82950091362,316,278
2.8574090004,316,279
