target r,target y,target x
43,277,424
time,widget x,widget y
2.04014205933,212,301
2.72677206993,213,301
2.755890131,214,301
2.78516697884,215,301
2.8142080307,216,301
2.92843008041,216,301
2.95763802528,218,301
2.98633718491,218,301
3.14073014259,221,300
3.16963911057,223,299
3.19852018356,224,298
3.22715210915,224,298
3.25651311874,226,297
3.2848110199,229,297
3.31483697891,231,295
3.34342002869,239,293
3.37265515327,244,291
3.40181398392,245,291
3.40181398392,246,291
3.43080401421,248,291
3.45989012718,250,291
3.48909497261,251,290
3.51739215851,253,290
3.54581618309,254,289
3.57438516617,256,289
3.60303807259,256,289
3.66059017181,257,289
3.68910908699,260,289
3.7183380127,262,288
3.7183380127,263,287
3.74715304375,264,287
3.77671599388,265,287
3.8062081337,265,287
3.83528804779,267,286
3.86433911324,268,286
3.89370012283,270,284
3.92345619202,273,283
3.95241212845,275,282
3.98164701462,277,281
4.01060700417,279,281
4.03909897804,281,279
4.068171978,282,278
4.09702205658,285,277
4.15573811531,289,275
4.17781400681,292,274
4.20597910881,293,274
4.23616719246,295,273
4.26481318474,298,273
4.2931060791,300,273
4.32185602188,304,273
4.35040998459,307,272
4.37888002396,309,271
4.40817403793,311,271
4.43795418739,314,269
4.46608400345,316,268
4.49414896965,318,268
4.52304816246,320,268
4.55211210251,320,268
4.581138134,321,268
4.75260710716,321,268
4.78131103516,324,268
4.81034708023,325,268
4.83940505981,327,268
4.86822009087,329,268
4.89705300331,329,268
5.09788107872,331,268
5.12646913528,333,268
5.15598607063,337,267
5.18617296219,342,267
5.21594810486,346,267
5.24507308006,348,266
5.24507308006,351,266
5.27437400818,354,266
5.30293917656,358,266
5.33121800423,361,266
5.36089301109,362,266
5.44655799866,363,266
5.47558116913,365,266
5.50434708595,369,266
5.53398299217,376,266
5.56336307526,380,267
5.61952519417,382,267
5.64859104156,385,269
5.67673301697,386,269
5.70518398285,388,270
5.73376107216,391,271
5.7625670433,393,272
5.7625670433,394,273
5.79163908958,395,273
5.8205499649,397,274
5.84853315353,400,276
5.87705111504,401,276
5.90619111061,403,277
5.93554115295,406,278
5.96417212486,407,279
5.99233913422,407,279
6.23439717293,409,279
6.26307916641,410,279
6.26307916641,413,279
6.29208302498,416,279
6.32076096535,419,280
6.34998011589,419,280
