target r,target y,target x
49,218,414
time,widget x,widget y
1.83720803261,514,244
2.23528289795,513,242
2.26442790031,511,240
2.29307198524,508,238
2.32208800316,504,235
2.35089993477,499,231
2.37977790833,497,230
2.40910887718,492,225
2.43737101555,486,222
2.46609807014,484,221
2.46609807014,481,219
2.49541306496,478,217
2.525400877,469,214
2.55570888519,462,212
2.58443188667,457,212
2.61354899406,454,212
2.64180493355,446,210
2.67038393021,438,210
2.69866299629,435,210
2.69866299629,433,210
2.72750997543,432,210
2.75706505775,429,210
2.78497195244,423,210
2.81408286095,421,210
2.84169793129,415,210
2.87072896957,413,210
2.90007996559,408,210
2.92844891548,404,211
2.95743703842,396,214
2.98512506485,395,215
