target r,target y,target x
15,240,331
time,widget x,widget y
1.86199498177,400,190
2.28757405281,399,190
2.31676602364,394,191
2.34569501877,388,195
2.37453103065,384,197
2.40338802338,379,201
2.43349695206,376,204
2.46227002144,374,207
2.49093008041,371,209
2.51986789703,366,212
2.54898190498,365,213
2.57721209526,363,215
2.60599803925,360,217
2.6353559494,353,224
2.66441702843,344,233
2.69338297844,340,237
2.69338297844,338,240
2.72217297554,335,243
2.75079202652,332,247
2.77908110619,332,247
2.80771994591,331,248
2.8370859623,328,252
2.86572408676,328,254
3.03637695312,328,253
3.06627297401,328,252
3.09400701523,328,252
3.12272191048,328,251
3.15164709091,328,248
3.18006300926,328,246
3.20834994316,328,245
3.23733711243,328,244
3.26606702805,328,244
3.32227611542,328,242
3.37988996506,328,242
3.40832304955,328,240
3.43764305115,328,240
