target r,target y,target x
34,109,393
time,widget x,widget y
2.15105295181,580,280
2.43886804581,572,280
2.46697998047,562,280
2.49538111687,529,263
2.52395391464,498,240
2.55313801765,480,225
2.58136892319,453,193
2.60999298096,440,170
2.63946890831,437,168
2.78423190117,435,169
2.84027695656,435,169
2.89684796333,435,171
3.04079508781,435,171
3.06968688965,431,160
3.0984249115,430,155
3.0984249115,428,150
3.12794208527,427,144
3.15613389015,423,133
3.18450307846,420,124
3.21349811554,418,120
3.24274206161,416,113
3.25311589241,415,111
3.29260993004,414,108
3.32112002373,412,107
3.34998011589,408,107
3.37805604935,407,106
3.40736603737,404,105
3.43577694893,401,102
3.46372509003,399,101
3.4925839901,398,99
3.52264308929,396,98
3.55156993866,396,97
3.57972407341,395,96
3.63791489601,394,96
3.66661596298,394,96
3.69544506073,393,96
3.72456598282,392,97
3.75343799591,392,97
