target r,target y,target x
25,385,285
time,widget x,widget y
2.32302594185,433,340
2.72319793701,432,338
2.75251793861,427,339
2.78158783913,417,342
2.81197786331,412,343
2.84012889862,402,345
2.86851787567,394,346
2.89719486237,388,347
2.92603802681,377,351
2.95472693443,369,354
2.98349499702,366,355
3.04120588303,364,355
3.07025289536,362,356
3.09928894043,360,357
3.09928894043,357,358
3.12780284882,355,360
3.15717983246,348,366
3.18608593941,340,373
3.21500182152,333,380
3.21500182152,328,384
3.2438249588,323,389
3.27360391617,315,396
3.30290198326,311,399
3.33194994926,310,399
3.38898491859,310,399
3.41801691055,308,398
3.44706487656,308,398
3.44706487656,306,397
3.47757792473,305,396
3.50599503517,303,395
3.53454899788,302,394
3.56322789192,301,393
3.59210801125,299,392
3.62132787704,298,391
3.64984989166,297,390
3.67891097069,296,390
3.7076189518,296,390
3.76571083069,295,388
3.79452586174,294,388
3.85674190521,294,388
3.88569402695,292,386
3.9142138958,291,385
3.94275093079,291,385
3.97256493568,289,384
