target r,target y,target x
21,286,204
time,widget x,widget y
1.96233797073,572,130
2.278621912,567,130
2.3067278862,559,131
2.33542394638,529,136
2.36432480812,477,144
2.39242100716,448,149
2.42044901848,393,165
2.44981384277,355,177
2.53528499603,346,182
2.56388497353,346,183
2.84843587875,337,189
2.87719678879,321,201
2.90579485893,308,210
2.93499898911,292,223
2.96434283257,276,235
3.00425601006,260,246
3.03313183784,247,255
3.06206178665,242,260
3.0909910202,240,262
3.119399786,234,265
3.1481218338,228,271
3.17692995071,225,273
3.17692995071,219,276
3.20516395569,214,278
3.23407697678,202,283
3.26282095909,192,288
3.29208683968,190,288
3.320789814,189,290
3.63289380074,190,290
3.66166186333,195,287
3.69068384171,199,284
3.71936583519,210,278
3.74828195572,222,275
3.77716588974,228,272
3.83500099182,230,272
4.02985191345,229,272
4.05847978592,229,272
4.08675098419,227,274
4.11509990692,221,276
4.14305686951,218,278
4.14305686951,217,279
4.17208194733,215,279
