target r,target y,target x
47,110,469
time,widget x,widget y
1.78593397141,239,154
2.15721797943,242,154
2.18555402756,247,154
2.18555402756,252,154
2.21522593498,257,153
2.24602007866,271,147
2.27411103249,285,142
2.30231904984,292,139
2.33066105843,301,136
2.35925602913,312,133
2.3884370327,333,128
2.41745901108,349,126
2.44664001465,375,123
2.47466516495,394,123
2.50292515755,399,123
2.50292515755,405,123
2.53184700012,411,123
2.5612180233,423,123
2.59023714066,432,123
2.61887097359,437,123
2.61887097359,441,123
2.64839601517,443,123
2.67651510239,447,123
2.70511198044,448,123
2.73378300667,448,123
