target r,target y,target x
34,226,519
time,widget x,widget y
1.54180288315,396,121
1.91463303566,396,123
1.94340801239,400,129
1.97222995758,403,133
2.00170588493,406,137
2.00170588493,409,141
2.03083300591,412,145
2.05854487419,423,155
2.08741092682,432,163
2.11599183083,436,165
2.14514684677,441,168
2.17382884026,446,170
2.20310997963,454,172
2.23197889328,461,176
2.26145792007,477,185
2.29194283485,490,193
2.32066893578,501,200
2.34909200668,505,202
2.37780785561,512,206
2.40743899345,516,208
2.43565487862,517,209
2.43565487862,518,210
2.4641418457,518,210
2.63674497604,519,211
2.69360804558,519,212
2.77889990807,522,218
2.80724287033,528,227
2.83612298965,531,231
2.8646569252,531,232
2.8646569252,532,232
