target r,target y,target x
23,326,172
time,widget x,widget y
6.3202381134,150,137
6.69560909271,150,141
6.7531709671,150,147
6.78233599663,150,156
6.81175494194,150,167
6.84071803093,150,173
6.86902308464,150,188
6.89841604233,150,202
6.92711305618,150,211
6.95561695099,150,217
6.98455309868,151,233
7.01368904114,152,247
7.04254388809,153,252
7.04254388809,153,254
7.07152700424,153,256
7.10133504868,154,265
7.13036704063,155,277
7.15901088715,156,282
7.15901088715,157,285
7.21758389473,159,288
7.24649310112,164,293
7.27524709702,168,295
7.27524709702,169,296
7.30461001396,170,297
7.33427405357,171,299
7.36262893677,171,301
7.39124202728,171,303
7.41973900795,171,309
7.44844889641,171,316
7.47692298889,171,321
7.50586795807,171,322
7.53539705276,171,325
7.56471395493,171,326
7.59299397469,171,326
7.70882797241,171,327
