target r,target y,target x
37,169,396
time,widget x,widget y
1.50006604195,472,148
1.78504014015,470,148
1.81419110298,463,150
1.84284996986,449,156
1.8718059063,439,163
1.90123105049,431,170
1.93032503128,428,173
1.9587290287,424,175
1.98843002319,424,175
2.0172150135,423,177
2.0172150135,422,177
2.04700493813,422,178
2.07677602768,421,178
2.13396501541,419,178
2.13396501541,418,178
2.1631500721,416,176
2.19214510918,411,172
2.22125101089,407,168
2.25061297417,405,166
2.25061297417,402,165
2.27980709076,401,164
2.30865001678,399,163
2.33703899384,397,162
2.365680933,395,162
2.39470005035,393,161
