target r,target y,target x
19,101,119
time,widget x,widget y
2.17983794212,489,350
2.56459403038,478,350
2.59397387505,430,346
2.62299108505,370,332
2.65177989006,342,321
2.68047809601,297,298
2.70887589455,265,283
2.7373650074,254,277
2.7373650074,243,271
3.16598105431,234,256
3.19433093071,204,219
3.22347187996,175,182
3.25193691254,164,166
3.28144907951,152,143
3.30941510201,146,128
3.33826899529,144,120
3.36704492569,140,114
3.39554786682,137,111
3.42329001427,135,109
3.4525680542,135,108
3.62781190872,133,108
3.65551900864,131,108
3.69458794594,130,106
3.72355890274,128,106
3.75212597847,128,106
3.80888795853,127,106
3.83693408966,126,106
3.86593294144,124,106
3.89450788498,124,106
3.92313694954,123,106
3.98021507263,122,106
