target r,target y,target x
46,398,302
time,widget x,widget y
1.83881807327,199,202
2.1532971859,199,203
2.18141818047,200,210
2.2098941803,203,217
2.2387611866,215,243
2.26868200302,229,269
2.29767417908,241,291
2.3262720108,246,302
2.35506701469,252,319
2.38386201859,256,329
2.41290307045,257,334
2.41290307045,258,339
2.44137716293,259,343
2.46995401382,264,355
2.49793601036,268,366
2.52663898468,271,371
2.555768013,274,381
2.58429121971,276,396
2.61290216446,277,402
2.61290216446,279,408
2.64178800583,280,411
2.66963601112,280,412
2.69859814644,280,413
2.75594305992,281,414
2.86946511269,281,414
2.8984041214,282,414
