target r,target y,target x
34,284,435
time,widget x,widget y
2.20962500572,523,107
2.55681705475,519,113
2.58620405197,505,134
2.61496305466,499,143
2.61496305466,493,154
2.6440808773,487,162
2.67371988297,482,174
2.70289707184,479,181
2.73202490807,476,190
2.76062297821,475,197
2.7901289463,471,208
2.8194539547,467,218
2.84824585915,466,222
2.84824585915,466,223
2.87714290619,466,224
2.99010300636,463,226
3.0196120739,455,239
3.04865098,443,256
3.07757496834,438,261
3.11699199677,430,273
3.14672398567,428,276
3.17568707466,427,280
3.20425391197,426,281
3.46098804474,425,281
3.48954105377,425,280
