target r,target y,target x
10,244,287
time,widget x,widget y
1.99369001389,321,141
2.33495998383,321,143
2.36311817169,320,146
2.39212203026,316,155
2.4206430912,312,163
2.44903111458,310,167
2.47769904137,307,179
2.50624513626,303,199
2.53515696526,299,212
2.56446099281,297,219
2.5940861702,294,228
2.6223731041,293,233
2.65114808083,293,237
2.67967915535,293,237
2.73792409897,293,237
2.79551315308,291,241
2.82430911064,290,245
2.85278105736,288,245
3.48078799248,288,244
3.53753399849,288,244
3.5662779808,288,243
3.59511017799,288,243
