target r,target y,target x
38,174,417
time,widget x,widget y
4.66531586647,559,191
5.03620791435,557,191
5.06475400925,543,191
5.09353995323,535,191
5.12180685997,519,191
5.14991402626,506,190
5.17917299271,498,190
5.17917299271,492,189
5.2081618309,486,189
5.23719000816,475,187
5.26591801643,467,186
5.29452896118,464,186
5.32316088676,455,186
5.35190200806,440,183
5.38120388985,425,179
5.41016292572,419,178
5.43900299072,406,174
5.46777796745,395,171
5.49656796455,390,168
5.52739596367,389,167
5.58482098579,388,166
5.72716593742,389,166
5.75597190857,390,166
5.78493404388,393,166
5.81331396103,397,167
5.84225702286,400,167
5.8709769249,405,169
5.89958095551,409,171
5.92874193192,411,172
5.92874193192,414,173
5.9572198391,415,174
5.9857840538,418,175
