target r,target y,target x
44,341,533
time,widget x,widget y
1.87614703178,478,291
2.33618783951,478,293
2.36507797241,480,295
2.3941090107,481,295
2.3941090107,482,295
2.42346596718,482,296
2.45171689987,483,296
2.48036599159,484,296
2.50956296921,485,297
2.53766798973,485,297
2.56653594971,488,298
2.59516000748,489,298
2.59516000748,491,299
2.62400889397,493,299
2.652602911,496,301
2.68208599091,497,303
2.7110209465,499,303
2.7110209465,500,304
2.73978090286,502,305
2.76814985275,506,307
2.79668903351,509,307
2.82542204857,509,307
2.85441184044,510,307
2.88422584534,513,310
2.91288995743,516,312
2.94185805321,517,313
2.97055697441,519,315
3.00015497208,522,317
3.02938103676,524,318
3.05751204491,524,320
3.08715391159,525,320
