target r,target y,target x
20,296,547
time,widget x,widget y
2.0812690258,510,106
2.36452507973,510,107
2.36452507973,510,111
2.39378094673,511,122
2.4229259491,520,158
2.45132112503,527,195
2.48025894165,527,205
2.50896406174,528,221
2.53795003891,529,232
2.56684398651,532,241
2.59615397453,534,246
2.62517595291,536,257
2.65323805809,539,274
2.68204212189,541,290
2.71123600006,541,298
2.73998212814,541,303
3.05134296417,542,304
3.10789608955,542,304
3.13614797592,543,304
3.16525793076,545,303
3.19491910934,545,303
3.22501206398,546,302
3.25365304947,546,302
3.2824010849,546,301
3.31063699722,546,301
3.33955001831,546,301
3.39706301689,547,299
3.42607998848,547,299
3.45477509499,548,298
3.48342704773,548,296
3.51219701767,548,295
3.54088711739,549,295
