target r,target y,target x
14,390,272
time,widget x,widget y
1.42910599709,368,349
1.68735098839,367,349
1.71670508385,356,347
1.74588298798,351,346
1.77522993088,344,346
1.80425691605,338,346
1.83259797096,326,352
1.86247301102,320,357
1.89124393463,311,366
1.91997289658,303,373
1.94836306572,300,376
1.97660803795,297,380
2.00521588326,296,381
2.03434991837,294,383
2.06374692917,292,383
2.09271192551,289,386
2.12104892731,287,388
2.15027689934,286,388
2.17869091034,286,388
2.20799398422,285,389
2.23758387566,282,389
2.26646494865,279,390
2.32309007645,277,391
2.4362680912,276,391
2.46562504768,274,391
2.46562504768,273,391
