target r,target y,target x
38,186,591
time,widget x,widget y
1.32067489624,474,277
1.6342830658,474,274
1.6342830658,474,262
1.66342902184,475,244
1.69225406647,481,227
1.72121596336,484,220
1.74978995323,485,219
1.74978995323,486,218
1.77896499634,490,215
1.80732488632,503,207
1.83654999733,517,200
1.86541199684,523,199
1.89354205132,535,195
1.92247605324,561,183
1.95120286942,575,176
1.95120286942,590,170
1.98024892807,602,167
2.00917005539,617,166
2.03867506981,619,166
2.26658987999,619,166
2.29522800446,619,167
2.29522800446,619,167
2.32434988022,618,168
2.35198307037,610,173
2.38248896599,602,179
2.41091895103,598,181
2.44031500816,596,183
2.58251595497,593,184
2.6121468544,591,186
2.6121468544,590,186
