target r,target y,target x
22,375,247
time,widget x,widget y
2.34565210342,144,362
2.4882349968,144,363
2.67063808441,149,364
2.69914007187,154,365
2.72818207741,165,366
2.75731515884,176,370
2.78620696068,187,372
2.81548404694,193,373
2.84445714951,202,374
2.87300014496,209,375
2.90157198906,214,376
2.90157198906,217,376
2.9306371212,221,377
2.9588971138,230,377
2.98814201355,233,377
3.01616311073,233,377
3.07363605499,233,377
3.10245513916,237,376
3.13164901733,238,376
3.16073107719,240,375
3.19012212753,241,375
3.21848011017,241,374
3.36105418205,241,374
3.47666501999,241,373
3.53486895561,242,373
