target r,target y,target x
15,365,370
time,widget x,widget y
1.47600102425,297,263
1.76472210884,297,266
1.79379200935,301,288
1.82254195213,311,306
1.8509221077,317,313
1.87975907326,319,315
1.91034197807,324,319
1.93842291832,332,327
1.96730804443,337,336
1.99569392204,340,338
2.02467107773,341,340
2.0522840023,342,340
2.11077308655,342,341
2.13997101784,342,341
2.16879105568,344,343
2.20730400085,346,344
2.23605513573,349,347
2.26476311684,351,348
2.29310894012,356,353
2.32152509689,362,358
2.35137295723,367,363
2.37979793549,367,364
2.7503080368,368,364
