target r,target y,target x
38,104,481
time,widget x,widget y
1.62419199944,229,390
1.95061707497,232,390
1.97943711281,241,387
2.00799202919,252,382
2.03641319275,263,375
2.06509208679,271,369
2.09335613251,290,349
2.122423172,303,341
2.15155816078,312,336
2.18218708038,317,333
2.21108698845,327,324
2.2397351265,340,304
2.2687830925,346,294
2.2687830925,352,284
2.29768419266,357,275
2.32747817039,366,261
2.35546708107,376,236
2.38359904289,380,221
2.41302609444,386,202
2.44226813316,389,192
2.47101902962,391,186
2.49976015091,392,184
2.5283010006,394,181
2.55748009682,395,180
2.58660197258,397,180
2.58660197258,400,180
2.61529302597,403,180
2.64316010475,409,180
2.67198705673,418,180
2.69977402687,424,180
2.72882914543,432,180
2.75808405876,437,180
2.78685212135,440,182
3.30661511421,442,179
3.33548617363,444,168
3.36380314827,446,163
3.39229416847,448,157
3.42074799538,451,152
3.47822213173,456,147
3.50693106651,458,144
3.53562712669,459,143
3.53562712669,459,143
3.56474709511,460,142
3.62403702736,460,141
3.65286707878,461,140
3.68044304848,461,138
3.70881605148,463,133
3.73789215088,466,127
3.76625919342,468,123
3.79543805122,470,118
3.82432508469,474,112
3.85508203506,477,107
3.88338208199,478,106
