target r,target y,target x
42,154,428
time,widget x,widget y
2.06682491302,300,174
2.43841600418,300,176
2.46705102921,300,178
2.49568390846,300,182
2.52454900742,302,185
2.55379700661,305,186
2.55379700661,308,187
2.58268904686,313,188
2.61121201515,323,190
2.638931036,334,191
2.66831707954,338,191
2.69725012779,345,191
2.72591590881,349,191
2.75447702408,354,191
2.78363990784,358,191
2.81254601479,363,188
2.84103608131,371,185
2.87015795708,378,180
2.89916801453,380,179
2.9281771183,385,176
2.95886993408,392,172
2.98819708824,397,169
3.01636600494,399,166
3.0447010994,406,161
3.07349610329,410,158
3.1028149128,411,157
3.1028149128,411,157
3.18885111809,414,155
3.21803498268,416,154
3.24713492393,420,152
3.27598595619,422,151
3.3041241169,422,151
3.33400392532,423,151
3.36366701126,426,151
3.39166212082,426,151
