target r,target y,target x
7,176,341
time,widget x,widget y
3.15150403976,595,153
3.50597286224,590,153
3.53436994553,587,153
3.53436994553,580,153
3.56353187561,572,153
3.59243297577,541,153
3.62120890617,502,155
3.64943099022,485,158
3.67819499969,453,166
3.70718884468,432,170
3.73584985733,417,172
3.76499891281,410,173
3.79420495033,403,175
3.8222990036,400,175
3.90736198425,400,175
4.22162699699,400,177
4.26157093048,395,179
4.28960895538,388,181
4.31849193573,383,184
4.34762382507,380,185
4.37656903267,376,186
4.40435290337,371,186
4.43322992325,368,187
4.43322992325,365,187
4.46336603165,361,187
4.49223184586,356,187
4.52138495445,352,186
4.55015802383,351,185
4.57860302925,349,185
4.60744595528,346,183
4.63587594032,343,183
4.69324183464,342,181
4.89222884178,341,181
4.92134690285,341,179
4.94915103912,341,179
4.97779393196,341,178
5.12139987946,341,177
5.15000200272,341,177
5.15000200272,341,175
5.17990994453,340,175
5.20803594589,339,173
