target r,target y,target x
20,342,569
time,widget x,widget y
1.16399812698,229,199
1.45071291924,231,200
1.47903108597,239,201
1.50754094124,267,213
1.53659510612,285,223
1.56463694572,328,253
1.59331297874,364,281
1.62230014801,378,292
1.62230014801,390,299
1.65147399902,401,304
1.67939305305,419,310
1.70757198334,436,316
1.7366631031,446,319
1.76456999779,467,321
1.79329991341,480,321
1.8228161335,488,322
1.85143995285,490,322
1.87991714478,492,322
1.96499896049,495,322
1.99360895157,501,322
2.02288603783,505,322
2.02288603783,508,322
2.05162906647,512,322
2.08041906357,519,322
2.10890412331,525,324
2.13798308372,529,326
2.13798308372,531,329
2.16661310196,532,331
2.19537711143,533,331
2.22447991371,535,332
2.25419402122,537,332
2.25419402122,541,333
2.28443002701,545,335
2.3125231266,557,337
2.34118914604,568,341
2.37031698227,573,344
2.39923906326,577,346
2.42857909203,579,346
