target r,target y,target x
48,163,217
time,widget x,widget y
2.884349823,431,335
3.31293678284,429,335
3.31293678284,426,334
3.34239792824,419,332
3.37152481079,407,326
3.40060782433,395,315
3.42836785316,391,310
3.45721888542,383,300
3.48646092415,375,291
3.49767279625,372,286
3.52719688416,369,282
3.55599689484,363,273
3.58460378647,358,265
3.61296892166,356,263
3.61296892166,355,261
3.64178299904,354,259
3.66977882385,350,255
3.69839596748,344,248
3.7269859314,339,243
3.75542187691,328,228
3.78366684914,324,219
4.29493379593,322,210
4.32447481155,314,207
4.36330389977,304,199
4.39355278015,301,197
4.42237496376,296,194
4.45162296295,290,191
4.47956490517,288,190
4.47956490517,284,189
4.50969386101,281,188
4.53978085518,272,184
4.56849193573,261,182
4.59663701057,256,181
4.59663701057,251,181
4.62550997734,245,180
4.65480399132,236,179
4.68280887604,231,179
4.71244978905,228,178
4.71244978905,226,178
4.74149489403,225,178
4.77044487,223,177
4.79836893082,222,176
4.82642889023,222,176
4.85598397255,221,175
4.88446998596,220,174
4.97123384476,219,173
5.00005078316,219,173
