target r,target y,target x
48,125,315
time,widget x,widget y
2.07510900497,576,283
2.36322307587,574,282
2.39145207405,566,276
2.42118501663,517,244
2.44964289665,456,208
2.4781999588,427,191
2.50699591637,405,178
2.5364010334,390,165
2.73817801476,389,166
2.76738190651,389,167
2.82432293892,390,168
2.88108086586,388,168
2.90937399864,384,167
2.94032597542,373,159
2.96956205368,359,150
2.99748706818,347,142
3.02671003342,342,138
3.05475401878,338,133
3.08360600471,337,131
3.11240196228,336,130
3.11240196228,335,129
3.14222097397,334,128
3.17246699333,332,125
3.2017519474,329,123
3.23088908195,328,121
3.25921797752,326,119
3.28812789917,325,119
