target r,target y,target x
12,358,345
time,widget x,widget y
2.61166214943,270,144
2.98246312141,270,145
3.01089406013,270,148
3.03980207443,273,160
3.06882500648,277,178
3.09692311287,278,186
3.09692311287,280,194
3.12577319145,282,204
3.15350604057,290,221
3.18169116974,297,237
3.21011519432,303,249
3.24011206627,313,273
3.26911306381,322,291
3.29878306389,327,305
3.32785701752,330,312
3.35630702972,335,327
3.3837761879,339,334
3.4133310318,340,337
3.4133310318,340,339
3.44241118431,341,340
3.47079205513,342,341
3.49920916557,343,343
3.67280602455,343,344
3.81630206108,343,345
3.84519720078,343,345
3.84519720078,343,346
3.87483811378,343,347
3.90332818031,342,349
3.93214511871,342,349
4.04544615746,342,350
4.07461810112,342,351
4.10312008858,342,352
4.13178300858,342,355
4.15981602669,342,355
4.18886518478,342,356
4.33365011215,342,357
4.40078616142,342,358
4.46025300026,342,359
4.489331007,342,359
