target r,target y,target x
17,106,362
time,widget x,widget y
2.26412200928,558,224
2.57871103287,557,224
2.60685896873,548,224
2.63593101501,525,216
2.66576600075,499,202
2.6945438385,475,180
2.72332882881,464,169
2.75252199173,433,143
2.78197598457,404,125
2.8110768795,387,116
2.83983397484,382,113
2.87898492813,381,104
3.4147028923,382,101
3.44340991974,379,101
3.44340991974,378,100
3.47159290314,376,99
3.50153589249,375,99
3.64350199699,374,98
3.64350199699,373,98
3.67231082916,372,99
3.70108699799,368,101
3.7299849987,366,101
3.78870081902,366,101
