target r,target y,target x
9,387,232
time,widget x,widget y
2.23863101006,213,258
2.61114501953,213,262
2.64025402069,213,264
2.66899394989,213,276
2.69795012474,212,286
2.72650504112,212,293
2.75501513481,212,299
2.78340411186,215,316
2.81198906898,221,335
2.84083008766,224,344
2.84083008766,227,352
2.86990308762,228,357
2.89821004868,231,365
2.92653894424,234,372
2.9545071125,236,377
2.983066082,237,379
3.01170015335,238,382
3.04075694084,238,384
3.06958794594,238,385
3.21164417267,238,386
3.23968696594,236,386
3.26863408089,235,387
3.29748106003,235,388
3.32675409317,233,389
3.3560590744,232,389
3.4717810154,230,390
3.54045200348,230,390
3.7390370369,230,389
3.76801013947,230,389
3.79670214653,230,389
3.82447695732,230,388
4.02309894562,231,387
