target r,target y,target x
18,138,105
time,widget x,widget y
1.65501403809,526,125
1.92362499237,523,125
1.9526720047,516,125
1.98176503181,501,125
2.01062202454,489,125
2.03911304474,460,123
2.0679500103,428,120
2.09706497192,401,120
2.12539410591,388,120
2.15356206894,370,120
2.18188309669,356,120
2.32640719414,354,121
2.35507702827,355,121
2.55564308167,355,122
2.58483219147,352,122
2.6143682003,333,124
2.64359498024,324,125
2.67229509354,298,126
2.71153998375,278,127
2.74040913582,258,128
2.76903009415,250,128
3.16948509216,238,126
3.19742298126,227,126
3.22543120384,217,126
3.25435018539,197,126
3.28319597244,180,127
3.31227397919,175,128
3.3406920433,166,129
3.36947011948,160,130
3.39753913879,155,131
3.42778515816,152,131
3.45669412613,149,132
3.48530507088,143,132
3.5139901638,136,132
3.54210519791,132,132
3.57087898254,127,134
3.59963297844,122,134
3.62836718559,120,135
3.6576461792,118,136
3.68623614311,115,138
3.7153429985,111,140
3.74474406242,108,141
3.77334213257,106,142
3.80201220512,105,143
3.87275600433,102,143
