target r,target y,target x
40,147,427
time,widget x,widget y
8.83311009407,233,328
9.10308003426,234,328
9.132199049,245,308
9.16166400909,264,280
9.19064712524,287,251
9.21952795982,293,242
9.24836206436,306,226
9.27853608131,313,218
9.30757594109,323,212
9.33671808243,327,209
9.3652009964,334,206
9.39498090744,336,206
9.42403411865,339,204
9.45238208771,341,202
9.48132491112,348,198
9.51109409332,358,192
9.53941297531,363,190
9.53941297531,369,187
9.56829595566,374,184
9.59751605988,385,178
9.62676310539,396,172
9.65491294861,399,170
9.65491294861,403,168
9.68405199051,406,166
9.71200799942,410,163
9.74099707603,412,163
9.76966404915,412,162
9.88501095772,413,162
9.91436290741,417,161
9.94489502907,419,161
9.97379493713,420,161
