target r,target y,target x
23,203,554
time,widget x,widget y
2.00856208801,419,243
2.35661005974,421,243
2.38572001457,426,243
2.41392016411,433,241
2.44255399704,437,241
2.44255399704,439,241
2.47158312798,441,241
2.50055599213,444,241
2.52945017815,452,239
2.55933308601,457,237
2.55933308601,462,236
2.58856511116,466,235
2.6180100441,474,232
2.6475610733,484,225
2.67566299438,490,222
2.67566299438,495,220
2.70500612259,499,218
2.73362803459,509,211
2.76162910461,521,205
2.79094099998,526,202
2.81972002983,530,199
2.8478281498,531,199
2.96054315567,532,198
2.98985099792,533,197
3.01862716675,535,196
3.04730701447,537,196
3.07551503181,538,196
3.07551503181,540,196
3.10394501686,542,196
3.13236498833,547,196
3.16097021103,548,196
3.19080901146,548,196
3.24884319305,549,198
