target r,target y,target x
37,286,141
time,widget x,widget y
1.773250103,498,336
2.08902716637,491,338
2.1170501709,478,340
2.14631700516,467,343
2.14631700516,464,343
2.17642807961,452,343
2.20615911484,425,341
2.23466801643,362,326
2.26355695724,327,314
2.26355695724,305,304
2.29298710823,278,294
2.32237815857,242,282
2.35051107407,231,281
2.49412798882,232,279
2.52510404587,233,280
2.56546902657,233,280
2.62281918526,234,280
2.71022796631,233,282
2.73890805244,230,285
2.76821303368,226,287
2.79639196396,224,289
2.79639196396,221,291
2.82587504387,218,293
2.85411715508,209,296
2.88234996796,200,298
2.91101002693,196,298
2.94023799896,188,298
2.96889710426,180,298
2.99804902077,173,298
3.02667307854,170,298
3.05475902557,166,297
3.08391809464,163,296
3.11256217957,160,295
3.11256217957,159,295
3.1422290802,157,294
3.17064809799,154,292
3.2015171051,150,290
3.23055410385,148,289
3.23055410385,146,289
3.25899505615,145,288
3.28820109367,142,287
3.31696414948,142,286
