target r,target y,target x
24,260,374
time,widget x,widget y
1.56044197083,254,139
1.84481883049,259,142
1.87357091904,278,155
1.90295791626,297,167
1.90295791626,309,178
1.93173599243,319,185
1.96078300476,337,199
1.98975992203,351,209
2.01780605316,359,213
2.04628396034,373,223
2.07510185242,382,230
2.10362386703,387,235
2.13228297234,389,238
2.16095399857,392,244
2.18954396248,394,248
2.24648690224,396,250
2.30466985703,396,251
2.33401894569,395,251
2.36250591278,393,252
2.3908059597,386,256
2.4199898243,382,258
2.44829487801,381,259
2.47657489777,377,259
2.50520396233,372,259
2.53403687477,368,259
2.56319284439,365,259
2.59189486504,361,259
2.79234004021,362,259
2.82092690468,362,259
2.8786149025,363,259
2.90705895424,365,259
